 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.66338121e-12  3.18824526e-09  3.25469721e-09  3.28681745e-09  3.25858801e-09  3.26728731e-09  3.26566767e-09  3.27366397e-09  6.97835322e-07  1.31024080e-11  5.00000000e-01 
 7.31202476e-09  5.25314533e-01  3.25469722e-09  3.28681745e-09  3.25858802e-09  3.26728731e-09  3.26566767e-09  3.27366397e-09  6.97836111e-07  7.50742402e-09  5.00000000e-01 
 1.47606727e-08  3.18824526e-09  5.25314530e-01  3.28681745e-09  3.25858802e-09  3.26728731e-09  3.26566767e-09  3.27366397e-09  6.97836100e-07  1.51204773e-08  5.00000000e-01 
 2.21161542e-08  5.25314668e-01  5.25314668e-01  3.28681747e-09  3.25858803e-09  3.26728744e-09  3.26566769e-09  3.27366399e-09  6.97836860e-07  2.26272050e-08  5.00000000e-01 
 2.83958173e-08  3.18824526e-09  3.25469722e-09  5.25314538e-01  3.25858802e-09  3.26728731e-09  3.26566767e-09  3.27366397e-09  6.97836143e-07  2.90311561e-08  5.00000000e-01 
 3.58113539e-08  5.25314670e-01  3.25469712e-09  5.25314670e-01  3.25858803e-09  3.26728744e-09  3.26566769e-09  3.27366399e-09  6.97836871e-07  3.65900661e-08  5.00000000e-01 
 4.32162608e-08  3.18824528e-09  5.25314676e-01  5.25314676e-01  3.25858803e-09  3.26728744e-09  3.26566769e-09  3.27366399e-09  6.97836899e-07  4.41355326e-08  5.00000000e-01 
 5.04407751e-08  5.25314820e-01  5.25314820e-01  5.25314820e-01  3.25858804e-09  3.26728744e-09  3.26566769e-09  3.27366399e-09  6.97837692e-07  5.14955332e-08  5.00000000e-01 
 5.48085382e-08  3.18824526e-09  3.25469721e-09  3.28681745e-09  5.25314535e-01  3.26728731e-09  3.26566767e-09  3.27366397e-09  6.97836132e-07  5.59446107e-08  5.00000000e-01 
 6.22105176e-08  5.25314669e-01  3.25469723e-09  3.28681747e-09  5.25314669e-01  3.26728744e-09  3.26566769e-09  3.27366399e-09  6.97836871e-07  6.34836397e-08  5.00000000e-01 
 6.96411462e-08  3.18824527e-09  5.25314672e-01  3.28681747e-09  5.25314672e-01  3.26728733e-09  3.26566769e-09  3.27366399e-09  6.97836878e-07  7.10510193e-08  5.00000000e-01 
 7.69087478e-08  5.25314818e-01  5.25314818e-01  3.28681747e-09  5.25314818e-01  3.26728744e-09  3.26566769e-09  3.27366399e-09  6.97837685e-07  7.84518335e-08  5.00000000e-01 
 8.31056752e-08  3.18824528e-09  3.25469723e-09  5.25314675e-01  5.25314675e-01  3.26728744e-09  3.26566769e-09  3.27366399e-09  6.97836896e-07  8.47619930e-08  5.00000000e-01 
 9.03593502e-08  5.25314820e-01  3.25469724e-09  5.25314820e-01  5.25314820e-01  3.26728733e-09  3.26566769e-09  3.27366399e-09  6.97837699e-07  9.21479142e-08  5.00000000e-01 
 9.76440901e-08  3.18824528e-09  5.25314824e-01  5.25314824e-01  5.25314824e-01  3.26728733e-09  3.26566769e-09  3.27366399e-09  6.97837720e-07  9.95653124e-08  5.00000000e-01 
 1.04704441e-07  5.25314965e-01  5.25314965e-01  5.25314965e-01  5.25314965e-01  3.26728733e-09  3.26566769e-09  3.27366400e-09  6.97838495e-07  1.06753973e-07  5.00000000e-01 
 1.08910513e-07  3.18824526e-09  3.25469721e-09  3.28681745e-09  3.25858813e-09  5.25314534e-01  3.26566767e-09  3.27366397e-09  6.97836125e-07  1.11036371e-07  5.00000000e-01 
