 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.77706804e-12  3.26090647e-09  3.25613031e-09  3.30237077e-09  3.24214294e-09  3.26781913e-09  3.25267582e-09  3.29416287e-09  7.25611834e-07  1.32729383e-11  5.00000000e-01 
 7.27760607e-09  5.27385404e-01  3.25613044e-09  3.30237079e-09  3.24214307e-09  3.26781915e-09  3.25267583e-09  3.29416288e-09  7.25612566e-07  7.57360397e-09  5.00000000e-01 
 1.50449750e-08  3.26090637e-09  5.27385405e-01  3.30237079e-09  3.24214296e-09  3.26781915e-09  3.25267583e-09  3.29416288e-09  7.25612580e-07  1.56043001e-08  5.00000000e-01 
 2.23992913e-08  5.27385536e-01  5.27385536e-01  3.30237068e-09  3.24214307e-09  3.26781916e-09  3.25267584e-09  3.29416289e-09  7.25613297e-07  2.31914044e-08  5.00000000e-01 
 2.88355295e-08  3.26090648e-09  3.25613044e-09  5.27385413e-01  3.24214296e-09  3.26781904e-09  3.25267583e-09  3.29416288e-09  7.25612622e-07  2.98246192e-08  5.00000000e-01 
 3.62401238e-08  5.27385547e-01  3.25613033e-09  5.27385547e-01  3.24214296e-09  3.26781904e-09  3.25267584e-09  3.29416289e-09  7.25613369e-07  3.74512865e-08  5.00000000e-01 
 4.39672476e-08  3.26090637e-09  5.27385546e-01  5.27385547e-01  3.24214296e-09  3.26781904e-09  3.25267584e-09  3.29416289e-09  7.25613361e-07  4.54071341e-08  5.00000000e-01 
 5.11982989e-08  5.27385680e-01  5.27385680e-01  5.27385680e-01  3.24214296e-09  3.26781905e-09  3.25267584e-09  3.29416289e-09  7.25614100e-07  5.28504387e-08  5.00000000e-01 
 6.01315833e-08  3.26090637e-09  3.25613044e-09  3.30237068e-09  5.27385403e-01  3.26781904e-09  3.25267583e-09  3.29416288e-09  7.25612566e-07  6.20444496e-08  5.00000000e-01 
 6.75179308e-08  5.27385538e-01  3.25613033e-09  3.30237080e-09  5.27385538e-01  3.26781916e-09  3.25267584e-09  3.29416289e-09  7.25613305e-07  6.96458358e-08  5.00000000e-01 
 7.52765743e-08  3.26090648e-09  5.27385540e-01  3.30237080e-09  5.27385540e-01  3.26781916e-09  3.25267584e-09  3.29416289e-09  7.25613326e-07  7.76300766e-08  5.00000000e-01 
 8.25470750e-08  5.27385671e-01  5.27385671e-01  3.30237069e-09  5.27385671e-01  3.26781916e-09  3.25267584e-09  3.29416289e-09  7.25614051e-07  8.51118926e-08  5.00000000e-01 
 8.88881004e-08  3.26090637e-09  3.25613033e-09  5.27385546e-01  5.27385546e-01  3.26781916e-09  3.25267584e-09  3.29416289e-09  7.25613354e-07  9.16372755e-08  5.00000000e-01 
 9.61235287e-08  5.27385680e-01  3.25613033e-09  5.27385680e-01  5.27385680e-01  3.26781916e-09  3.25267584e-09  3.29416289e-09  7.25614100e-07  9.90832234e-08  5.00000000e-01 
