 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.85306427e-12  3.22783920e-09  3.23373649e-09  3.28160252e-09  3.22359868e-09  3.27503796e-09  3.25056486e-09  3.21956002e-09  7.15446649e-07  1.38982159e-11  5.00000000e-01 
 7.10920741e-09  5.24636501e-01  3.23373638e-09  3.28160253e-09  3.22359869e-09  3.27503797e-09  3.25056498e-09  3.21956003e-09  7.15447424e-07  6.86006274e-09  5.00000000e-01 
 1.48703987e-08  3.22783921e-09  5.24636500e-01  3.28160254e-09  3.22359870e-09  3.27503798e-09  3.25056499e-09  3.21956004e-09  7.15447420e-07  1.43906647e-08  5.00000000e-01 
 2.20233231e-08  5.24636648e-01  5.24636648e-01  3.28160254e-09  3.22359870e-09  3.27503799e-09  3.25056500e-09  3.21956004e-09  7.15448230e-07  2.13458264e-08  5.00000000e-01 
 2.94593330e-08  3.22783932e-09  3.23373651e-09  5.24636503e-01  3.22359870e-09  3.27503798e-09  3.25056499e-09  3.21956004e-09  7.15447438e-07  2.85841963e-08  5.00000000e-01 
 3.66396215e-08  5.24636652e-01  3.23373651e-09  5.24636652e-01  3.22359870e-09  3.27503799e-09  3.25056488e-09  3.21956004e-09  7.15448262e-07  3.55786653e-08  5.00000000e-01 
 4.43331251e-08  3.22783933e-09  5.24636654e-01  5.24636654e-01  3.22359870e-09  3.27503799e-09  3.25056488e-09  3.21956004e-09  7.15448266e-07  4.30765112e-08  5.00000000e-01 
 5.13394962e-08  5.24636792e-01  5.24636792e-01  5.24636792e-01  3.22359870e-09  3.27503799e-09  3.25056489e-09  3.21956004e-09  7.15449026e-07  4.99069728e-08  5.00000000e-01 
 5.61514702e-08  3.22783932e-09  3.23373639e-09  3.28160254e-09  5.24636499e-01  3.27503798e-09  3.25056499e-09  3.21956004e-09  7.15447417e-07  5.45989423e-08  5.00000000e-01 
 6.33196896e-08  5.24636644e-01  3.23373639e-09  3.28160254e-09  5.24636644e-01  3.27503799e-09  3.25056488e-09  3.21956004e-09  7.15448213e-07  6.15896028e-08  5.00000000e-01 
 7.10335543e-08  3.22783933e-09  5.24636650e-01  3.28160254e-09  5.24636650e-01  3.27503799e-09  3.25056488e-09  3.21956004e-09  7.15448248e-07  6.91133835e-08  5.00000000e-01 
 7.80867047e-08  5.24636789e-01  5.24636789e-01  3.28160255e-09  5.24636789e-01  3.27503799e-09  3.25056500e-09  3.21956004e-09  7.15449008e-07  7.59933556e-08  5.00000000e-01 
 8.53996862e-08  3.22783933e-09  3.23373639e-09  5.24636652e-01  5.24636652e-01  3.27503799e-09  3.25056500e-09  3.21956004e-09  7.15448255e-07  8.31272473e-08  5.00000000e-01 
 9.24120130e-08  5.24636789e-01  3.23373651e-09  5.24636789e-01  5.24636789e-01  3.27503799e-09  3.25056489e-09  3.21956004e-09  7.15449016e-07  8.99683528e-08  5.00000000e-01 
 9.99630536e-08  3.22783922e-09  5.24636791e-01  5.24636791e-01  5.24636791e-01  3.27503799e-09  3.25056489e-09  3.21956004e-09  7.15449023e-07  9.73350183e-08  5.00000000e-01 
