 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 6.95453778e-07  3.29757045e-09  3.23611530e-09  3.26967970e-09  3.30515331e-09  3.26806180e-09  3.27941299e-09  3.29286410e-09  6.95453778e-07  4.83456830e-08  1.00000000e+00 
 6.95454553e-07  5.16947765e-01  3.23611531e-09  3.26967970e-09  3.30515320e-09  3.26806180e-09  3.27941311e-09  3.29286410e-09  6.95454553e-07  5.15041023e-08  1.00000000e+00 
 6.95454553e-07  3.29757046e-09  5.16947765e-01  3.26967970e-09  3.30515320e-09  3.26806180e-09  3.27941300e-09  3.29286399e-09  6.95454553e-07  5.42837313e-08  1.00000000e+00 
 6.95455313e-07  5.16947897e-01  5.16947897e-01  3.26967971e-09  3.30515332e-09  3.26806181e-09  3.27941301e-09  3.29286411e-09  6.95455313e-07  5.77461634e-08  1.00000000e+00 
 6.95454553e-07  3.29757046e-09  3.23611532e-09  5.16947764e-01  3.30515332e-09  3.26806181e-09  3.27941312e-09  3.29286400e-09  6.95454553e-07  6.28084678e-08  1.00000000e+00 
 6.95455295e-07  5.16947895e-01  3.23611532e-09  5.16947895e-01  3.30515321e-09  3.26806181e-09  3.27941301e-09  3.29286400e-09  6.95455295e-07  6.69228228e-08  1.00000000e+00 
 6.95455249e-07  3.29757046e-09  5.16947886e-01  5.16947886e-01  3.30515332e-09  3.26806181e-09  3.27941312e-09  3.29286400e-09  6.95455249e-07  7.01788565e-08  1.00000000e+00 
 6.95456094e-07  5.16948033e-01  5.16948033e-01  5.16948033e-01  3.30515332e-09  3.26806181e-09  3.27941312e-09  3.29286400e-09  6.95456094e-07  7.41994768e-08  1.00000000e+00 
 6.95454588e-07  3.29757046e-09  3.23611531e-09  3.26967971e-09  5.16947771e-01  3.26806180e-09  3.27941300e-09  3.29286411e-09  6.95454588e-07  8.32763902e-08  1.00000000e+00 
 6.95455338e-07  5.16947901e-01  3.23611521e-09  3.26967971e-09  5.16947901e-01  3.26806181e-09  3.27941301e-09  3.29286400e-09  6.95455338e-07  8.81238265e-08  1.00000000e+00 
 6.95455302e-07  3.29757047e-09  5.16947895e-01  3.26967971e-09  5.16947896e-01  3.26806181e-09  3.27941312e-09  3.29286411e-09  6.95455302e-07  9.19918079e-08  1.00000000e+00 
 6.95456112e-07  5.16948037e-01  5.16948037e-01  3.26967971e-09  5.16948037e-01  3.26806192e-09  3.27941300e-09  3.29286400e-09  6.95456112e-07  9.65945333e-08  1.00000000e+00 
 6.95455302e-07  3.29757047e-09  3.23611532e-09  5.16947895e-01  5.16947895e-01  3.26806181e-09  3.27941312e-09  3.29286400e-09  6.95455302e-07  1.02291381e-07  1.00000000e+00 
 6.95456105e-07  5.16948036e-01  3.23611532e-09  5.16948036e-01  5.16948036e-01  3.26806182e-09  3.27941313e-09  3.29286412e-09  6.95456105e-07  1.06996694e-07  1.00000000e+00 
 6.95456073e-07  3.29757046e-09  5.16948029e-01  5.16948030e-01  5.16948030e-01  3.26806181e-09  3.27941312e-09  3.29286400e-09  6.95456073e-07  1.10523374e-07  1.00000000e+00 
 6.95456858e-07  5.16948166e-01  5.16948166e-01  5.16948166e-01  5.16948167e-01  3.26806193e-09  3.27941312e-09  3.29286401e-09  6.95456858e-07  1.14786687e-07  1.00000000e+00 
