 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.29451611e-09  3.29451611e-09  3.26661816e-09  3.22118382e-09  8.68031950e-07  1.56461510e-11  1.49621453e-01 
 5.95441938e-01  5.95441938e-01  3.26661804e-09  3.22118393e-09  8.68032479e-07  1.93655824e-07  4.94760209e-01 
 3.29451612e-09  3.29451612e-09  5.95441939e-01  3.22118383e-09  8.68032481e-07  3.47133160e-07  5.19061496e-01 
 5.95442031e-01  5.95442031e-01  5.95442031e-01  3.22118382e-09  8.68033015e-07  5.19771103e-07  5.36314720e-01 
 3.29451612e-09  3.29451612e-09  3.26661805e-09  5.95441928e-01  8.68032416e-07  6.42143695e-07  5.45515104e-01 
 5.95442021e-01  5.95442021e-01  3.26661805e-09  5.95442021e-01  8.68032956e-07  8.16141883e-07  5.56103864e-01 
 3.29451612e-09  3.29451612e-09  5.95442022e-01  5.95442022e-01  8.68032963e-07  9.57644318e-07  5.63266498e-01 
 5.95442113e-01  5.95442113e-01  5.95442113e-01  5.95442112e-01  8.68033485e-07  1.11801089e-06  5.70289313e-01 
