 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  3.33015774e-09  7.26930082e-07  4.68350852e-07  0.00000000e+00 
 1.00000000e-02  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  3.33015763e-09  7.26930065e-07  4.68348737e-07  1.00000000e-02 
 2.00000000e-02  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  3.33015774e-09  7.26930075e-07  4.68346610e-07  2.00000000e-02 
 3.00000000e-02  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  3.33015763e-09  7.26930086e-07  4.68344445e-07  3.00000000e-02 
 4.00000000e-02  5.34339450e-01  5.34339450e-01  5.34339450e-01  5.34339450e-01  5.34339450e-01  5.34339450e-01  3.33015762e-09  7.26930104e-07  4.68342421e-07  4.00000000e-02 
 5.00000000e-02  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  3.33015763e-09  7.26930075e-07  4.68340223e-07  5.00000000e-02 
 6.00000000e-02  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  3.33015774e-09  7.26930079e-07  4.68338087e-07  6.00000000e-02 
 7.00000000e-02  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  3.33015774e-09  7.26930072e-07  4.68335907e-07  7.00000000e-02 
 8.00000000e-02  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  3.33015763e-09  7.26930079e-07  4.68333808e-07  8.00000000e-02 
 9.00000000e-02  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  3.33015774e-09  7.26930079e-07  4.68331623e-07  9.00000000e-02 
 1.00000000e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  3.33015762e-09  7.26930075e-07  4.68329462e-07  1.00000000e-01 
 1.10000000e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  3.33015762e-09  7.26930072e-07  4.68327256e-07  1.10000000e-01 
 1.20000000e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  3.33015763e-09  7.26930061e-07  4.68325039e-07  1.20000000e-01 
 1.30000000e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  3.33015763e-09  7.26930072e-07  4.68322888e-07  1.30000000e-01 
 1.40000000e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  3.33015774e-09  7.26930072e-07  4.68320804e-07  1.40000000e-01 
 1.50000000e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  3.33015763e-09  7.26930079e-07  4.68318511e-07  1.50000000e-01 
 1.60000000e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  3.33015774e-09  7.26930079e-07  4.68316335e-07  1.60000000e-01 
 1.70000000e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  3.33015774e-09  7.26930082e-07  4.68314184e-07  1.70000000e-01 
 1.80000000e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  3.33015774e-09  7.26930075e-07  4.68311953e-07  1.80000000e-01 
 1.90000000e-01  5.34339442e-01  5.34339442e-01  5.34339443e-01  5.34339443e-01  5.34339442e-01  5.34339443e-01  3.33015763e-09  7.26930061e-07  4.68309697e-07  1.90000000e-01 
 2.00000000e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  3.33015763e-09  7.26930068e-07  4.68307523e-07  2.00000000e-01 
 2.10000000e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  3.33015774e-09  7.26930072e-07  4.68305245e-07  2.10000000e-01 
 2.20000000e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  3.33015763e-09  7.26930068e-07  4.68303011e-07  2.20000000e-01 
 2.30000000e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  3.33015763e-09  7.26930075e-07  4.68300737e-07  2.30000000e-01 
 2.40000000e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  3.33015762e-09  7.26930075e-07  4.68298524e-07  2.40000000e-01 
 2.50000000e-01  5.34339449e-01  5.34339449e-01  5.34339449e-01  5.34339449e-01  5.34339449e-01  5.34339449e-01  3.33015774e-09  7.26930097e-07  4.68296317e-07  2.50000000e-01 
 2.60000000e-01  5.34339447e-01  5.34339447e-01  5.34339447e-01  5.34339447e-01  5.34339447e-01  5.34339447e-01  3.33015762e-09  7.26930089e-07  4.68293990e-07  2.60000000e-01 
 2.70000000e-01  5.34339447e-01  5.34339447e-01  5.34339447e-01  5.34339447e-01  5.34339447e-01  5.34339447e-01  3.33015774e-09  7.26930086e-07  4.68291724e-07  2.70000000e-01 
 2.80000000e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  3.33015763e-09  7.26930068e-07  4.68289471e-07  2.80000000e-01 
 2.90000000e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  3.33015763e-09  7.26930082e-07  4.68287244e-07  2.90000000e-01 
 3.00000000e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  3.33015763e-09  7.26930086e-07  4.68284881e-07  3.00000000e-01 
 3.10000000e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  3.33015763e-09  7.26930061e-07  4.68282526e-07  3.10000000e-01 
 3.20000000e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  3.33015774e-09  7.26930068e-07  4.68280263e-07  3.20000000e-01 
 3.30000000e-01  5.34339451e-01  5.34339451e-01  5.34339451e-01  5.34339451e-01  5.34339451e-01  5.34339451e-01  3.33015763e-09  7.26930111e-07  4.68278035e-07  3.30000000e-01 
 3.40000000e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  3.33015763e-09  7.26930082e-07  4.68275630e-07  3.40000000e-01 
 3.50000000e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  3.33015763e-09  7.26930075e-07  4.68273292e-07  3.50000000e-01 
 3.60000000e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  3.33015763e-09  7.26930075e-07  4.68271018e-07  3.60000000e-01 
 3.70000000e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  3.33015763e-09  7.26930068e-07  4.68268617e-07  3.70000000e-01 
 3.80000000e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  3.33015774e-09  7.26930075e-07  4.68266268e-07  3.80000000e-01 
 3.90000000e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  3.33015774e-09  7.26930072e-07  4.68263956e-07  3.90000000e-01 
 4.00000000e-01  5.34339445e-01  5.34339445e-01  5.34339446e-01  5.34339446e-01  5.34339445e-01  5.34339445e-01  3.33015763e-09  7.26930075e-07  4.68261575e-07  4.00000000e-01 
 4.10000000e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  5.34339446e-01  3.33015763e-09  7.26930089e-07  4.68259181e-07  4.10000000e-01 
 4.20000000e-01  5.34339448e-01  5.34339448e-01  5.34339448e-01  5.34339448e-01  5.34339448e-01  5.34339448e-01  3.33015763e-09  7.26930097e-07  4.68256815e-07  4.20000000e-01 
 4.30000000e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  5.34339444e-01  3.33015774e-09  7.26930068e-07  4.68254342e-07  4.30000000e-01 
 4.40000000e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  5.34339443e-01  3.33015763e-09  7.26930075e-07  4.68252004e-07  4.40000000e-01 
 4.50000000e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  3.33015763e-09  7.26930079e-07  4.68249574e-07  4.50000000e-01 
 4.60000000e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  3.33015763e-09  7.26930075e-07  4.68247187e-07  4.60000000e-01 
 4.70000000e-01  5.34339448e-01  5.34339448e-01  5.34339448e-01  5.34339448e-01  5.34339448e-01  5.34339448e-01  3.33015763e-09  7.26930093e-07  4.68244721e-07  4.70000000e-01 
 4.80000000e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  5.34339445e-01  3.33015763e-09  7.26930075e-07  4.68242241e-07  4.80000000e-01 
