 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.89075488e-12  3.23510413e-09  3.21687779e-09  3.26528080e-09  3.24415492e-09  3.26151370e-09  3.25874594e-09  3.26018729e-09  6.83174033e-07  1.33013600e-11  5.00000000e-01 
 7.70958763e-09  5.23335863e-01  3.21687781e-09  3.26528082e-09  3.24415494e-09  3.26151372e-09  3.25874585e-09  3.26018719e-09  6.83174850e-07  7.82199550e-09  5.00000000e-01 
 1.53639235e-08  3.23510415e-09  5.23335872e-01  3.26528070e-09  3.24415483e-09  3.26151372e-09  3.25874585e-09  3.26018730e-09  6.83174896e-07  1.55697251e-08  5.00000000e-01 
 2.30834587e-08  5.23336022e-01  5.23336022e-01  3.26528082e-09  3.24415483e-09  3.26151372e-09  3.25874585e-09  3.26018731e-09  6.83175717e-07  2.33779360e-08  5.00000000e-01 
 2.96929556e-08  3.23510415e-09  3.21687781e-09  5.23335866e-01  3.24415494e-09  3.26151372e-09  3.25874596e-09  3.26018730e-09  6.83174864e-07  3.00603915e-08  5.00000000e-01 
 3.74465401e-08  5.23336019e-01  3.21687781e-09  5.23336019e-01  3.24415494e-09  3.26151372e-09  3.25874585e-09  3.26018720e-09  6.83175706e-07  3.78970242e-08  5.00000000e-01 
 4.50006894e-08  3.23510404e-09  5.23336023e-01  5.23336023e-01  3.24415494e-09  3.26151372e-09  3.25874597e-09  3.26018720e-09  6.83175720e-07  4.55298874e-08  5.00000000e-01 
 5.25509449e-08  5.23336177e-01  5.23336177e-01  5.23336177e-01  3.24415495e-09  3.26151373e-09  3.25874597e-09  3.26018720e-09  6.83176570e-07  5.31571516e-08  5.00000000e-01 
 6.03228898e-08  3.23510404e-09  3.21687781e-09  3.26528070e-09  5.23335864e-01  3.26151372e-09  3.25874585e-09  3.26018730e-09  6.83174854e-07  6.10067161e-08  5.00000000e-01 
 6.80275889e-08  5.23336015e-01  3.21687781e-09  3.26528071e-09  5.23336015e-01  3.26151372e-09  3.25874585e-09  3.26018720e-09  6.83175685e-07  6.87869743e-08  5.00000000e-01 
