 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.08570930e-11  3.28086163e-09  3.31142833e-09  3.28717998e-09  3.28077006e-09  3.24613564e-09  3.26476353e-09  3.22829030e-09  6.98213825e-07  5.45335865e-09  1.00000000e+00 
 7.42915063e-09  5.20927104e-01  3.31142835e-09  3.28718000e-09  3.28077007e-09  3.24613554e-09  3.26476355e-09  3.22829020e-09  6.98214720e-07  9.45078682e-09  1.00000000e+00 
 1.46055754e-08  3.28086165e-09  5.20927098e-01  3.28718000e-09  3.28076996e-09  3.24613554e-09  3.26476355e-09  3.22829020e-09  6.98214691e-07  1.59722333e-08  1.00000000e+00 
 2.21062351e-08  5.20927254e-01  5.20927254e-01  3.28718000e-09  3.28076997e-09  3.24613566e-09  3.26476355e-09  3.22829032e-09  6.98215551e-07  2.33563924e-08  1.00000000e+00 
 3.05052481e-08  3.28086165e-09  3.31142824e-09  5.20927095e-01  3.28077008e-09  3.24613565e-09  3.26476355e-09  3.22829032e-09  6.98214670e-07  3.16505009e-08  1.00000000e+00 
 3.80410938e-08  5.20927249e-01  3.31142835e-09  5.20927249e-01  3.28077008e-09  3.24613555e-09  3.26476355e-09  3.22829032e-09  6.98215523e-07  3.90756156e-08  1.00000000e+00 
 4.51741471e-08  3.28086176e-09  5.20927245e-01  5.20927245e-01  3.28077008e-09  3.24613554e-09  3.26476355e-09  3.22829032e-09  6.98215494e-07  4.60910030e-08  1.00000000e+00 
 5.25346877e-08  5.20927403e-01  5.20927403e-01  5.20927403e-01  3.28077009e-09  3.24613566e-09  3.26476355e-09  3.22829032e-09  6.98216375e-07  5.33210311e-08  1.00000000e+00 
 5.63067601e-08  3.28086176e-09  3.31142835e-09  3.28718000e-09  5.20927102e-01  3.24613565e-09  3.26476355e-09  3.22829020e-09  6.98214713e-07  5.70232430e-08  1.00000000e+00 
 6.38193001e-08  5.20927256e-01  3.31142835e-09  3.28718000e-09  5.20927256e-01  3.24613554e-09  3.26476355e-09  3.22829032e-09  6.98215565e-07  6.43922817e-08  1.00000000e+00 
 7.09711685e-08  3.28086176e-09  5.20927254e-01  3.28718000e-09  5.20927254e-01  3.24613554e-09  3.26476355e-09  3.22829032e-09  6.98215537e-07  7.14027237e-08  1.00000000e+00 
 7.83838914e-08  5.20927411e-01  5.20927411e-01  3.28718001e-09  5.20927411e-01  3.24613566e-09  3.26476355e-09  3.22829032e-09  6.98216418e-07  7.86641294e-08  1.00000000e+00 
 8.66476739e-08  3.28086177e-09  3.31142824e-09  5.20927251e-01  5.20927251e-01  3.24613555e-09  3.26476355e-09  3.22829021e-09  6.98215530e-07  8.67539427e-08  1.00000000e+00 
 9.40189011e-08  5.20927411e-01  3.31142823e-09  5.20927411e-01  5.20927411e-01  3.24613565e-09  3.26476354e-09  3.22829031e-09  6.98216411e-07  9.39650135e-08  1.00000000e+00 
