 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  3.28378184e-09  6.81307579e-07  4.06952859e-07  0.00000000e+00 
 1.00000000e-02  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  3.28378182e-09  6.81307579e-07  4.06952562e-07  1.00000000e-02 
 2.00000000e-02  5.27920019e-01  5.27920019e-01  5.27920019e-01  5.27920019e-01  5.27920019e-01  5.27920019e-01  3.28378183e-09  6.81307586e-07  4.06952334e-07  2.00000000e-02 
 3.00000000e-02  5.27920017e-01  5.27920017e-01  5.27920017e-01  5.27920017e-01  5.27920017e-01  5.27920017e-01  3.28378183e-09  6.81307576e-07  4.06952080e-07  3.00000000e-02 
 4.00000000e-02  5.27920016e-01  5.27920016e-01  5.27920016e-01  5.27920017e-01  5.27920016e-01  5.27920016e-01  3.28378183e-09  6.81307572e-07  4.06951871e-07  4.00000000e-02 
 5.00000000e-02  5.27920021e-01  5.27920021e-01  5.27920021e-01  5.27920021e-01  5.27920021e-01  5.27920021e-01  3.28378183e-09  6.81307597e-07  4.06951515e-07  5.00000000e-02 
 6.00000000e-02  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920019e-01  5.27920018e-01  5.27920018e-01  3.28378183e-09  6.81307583e-07  4.06951241e-07  6.00000000e-02 
 7.00000000e-02  5.27920019e-01  5.27920019e-01  5.27920019e-01  5.27920019e-01  5.27920019e-01  5.27920019e-01  3.28378183e-09  6.81307590e-07  4.06951061e-07  7.00000000e-02 
 8.00000000e-02  5.27920017e-01  5.27920017e-01  5.27920017e-01  5.27920017e-01  5.27920017e-01  5.27920017e-01  3.28378183e-09  6.81307576e-07  4.06950742e-07  8.00000000e-02 
 9.00000000e-02  5.27920016e-01  5.27920016e-01  5.27920016e-01  5.27920016e-01  5.27920016e-01  5.27920016e-01  3.28378183e-09  6.81307572e-07  4.06950468e-07  9.00000000e-02 
 1.00000000e-01  5.27920014e-01  5.27920014e-01  5.27920014e-01  5.27920014e-01  5.27920014e-01  5.27920014e-01  3.28378183e-09  6.81307561e-07  4.06950237e-07  1.00000000e-01 
 1.10000000e-01  5.27920019e-01  5.27920019e-01  5.27920019e-01  5.27920019e-01  5.27920019e-01  5.27920019e-01  3.28378183e-09  6.81307590e-07  4.06949971e-07  1.10000000e-01 
 1.20000000e-01  5.27920020e-01  5.27920020e-01  5.27920020e-01  5.27920021e-01  5.27920020e-01  5.27920020e-01  3.28378183e-09  6.81307597e-07  4.06949660e-07  1.20000000e-01 
 1.30000000e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  3.28378183e-09  6.81307579e-07  4.06949406e-07  1.30000000e-01 
 1.40000000e-01  5.27920019e-01  5.27920019e-01  5.27920019e-01  5.27920019e-01  5.27920019e-01  5.27920019e-01  3.28378183e-09  6.81307583e-07  4.06949137e-07  1.40000000e-01 
 1.50000000e-01  5.27920015e-01  5.27920015e-01  5.27920015e-01  5.27920015e-01  5.27920015e-01  5.27920015e-01  3.28378183e-09  6.81307569e-07  4.06948841e-07  1.50000000e-01 
 1.60000000e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  3.28378183e-09  6.81307586e-07  4.06948564e-07  1.60000000e-01 
 1.70000000e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  3.28378183e-09  6.81307583e-07  4.06948374e-07  1.70000000e-01 
 1.80000000e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  5.27920018e-01  3.28378183e-09  6.81307586e-07  4.06948089e-07  1.80000000e-01 
