 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.57197655e-07  3.25888821e-09  3.56841528e-09  3.50584839e-09  3.28720671e-09  3.51602835e-09  3.24688071e-09  3.46464370e-09  1.57197655e-07  1.09992015e-09  1.00000000e+00 
 1.57198623e-07  4.58391414e-01  3.56841539e-09  3.50584838e-09  3.28720676e-09  3.51602843e-09  3.24688069e-09  3.46464379e-09  1.57198623e-07  1.72489223e-09  1.00000000e+00 
 1.57198631e-07  3.25888828e-09  4.58391420e-01  3.50584839e-09  3.28720676e-09  3.51602843e-09  3.24688069e-09  3.46464373e-09  1.57198631e-07  3.07521475e-09  1.00000000e+00 
 1.57199648e-07  4.58392160e-01  4.58392160e-01  3.50584847e-09  3.28720679e-09  3.51602848e-09  3.24688071e-09  3.46464379e-09  1.57199648e-07  4.74641126e-09  1.00000000e+00 
 1.57198601e-07  3.25888834e-09  3.56841539e-09  4.58391390e-01  3.28720676e-09  3.51602843e-09  3.24688075e-09  3.46464378e-09  1.57198601e-07  6.61523103e-09  1.00000000e+00 
 1.57199567e-07  4.58392104e-01  3.56841546e-09  4.58392104e-01  3.28720679e-09  3.51602847e-09  3.24688077e-09  3.46464385e-09  1.57199567e-07  8.34280911e-09  1.00000000e+00 
 1.57199588e-07  3.25888830e-09  4.58392118e-01  4.58392118e-01  3.28720682e-09  3.51602851e-09  3.24688075e-09  3.46464383e-09  1.57199588e-07  1.01926148e-08  1.00000000e+00 
 1.57200546e-07  4.58392841e-01  4.58392841e-01  4.58392841e-01  3.28720681e-09  3.51602857e-09  3.24688072e-09  3.46464391e-09  1.57200546e-07  1.19169599e-08  1.00000000e+00 
 1.57198619e-07  3.25888828e-09  3.56841539e-09  3.50584845e-09  4.58391397e-01  3.51602843e-09  3.24688075e-09  3.46464378e-09  1.57198619e-07  1.31575604e-08  1.00000000e+00 
 1.57199621e-07  4.58392134e-01  3.56841547e-09  3.50584841e-09  4.58392134e-01  3.51602847e-09  3.24688077e-09  3.46464385e-09  1.57199621e-07  1.48566883e-08  1.00000000e+00 
 1.57199587e-07  3.25888832e-09  4.58392126e-01  3.50584841e-09  4.58392126e-01  3.51602847e-09  3.24688077e-09  3.46464385e-09  1.57199587e-07  1.66962479e-08  1.00000000e+00 
 1.57200552e-07  4.58392852e-01  4.58392852e-01  3.50584849e-09  4.58392852e-01  3.51602857e-09  3.24688073e-09  3.46464391e-09  1.57200552e-07  1.84174027e-08  1.00000000e+00 
 1.57199545e-07  3.25888832e-09  3.56841546e-09  4.58392082e-01  4.58392082e-01  3.51602847e-09  3.24688076e-09  3.46464384e-09  1.57199545e-07  2.02346442e-08  1.00000000e+00 
