 b0              v(b0)           v(b1)           v(b2)           i(Vbias)        i(viout)        v(vbout)       
 3.26309735e-09  3.26309735e-09  3.28811346e-09  3.30857797e-09  7.96708398e-07  8.10951306e-12  1.23369574e-01 
 6.20311784e-01  6.20311784e-01  3.28811346e-09  3.30857798e-09  7.96709108e-07  1.35954881e-07  5.00206289e-01 
 3.26309735e-09  3.26309735e-09  6.20311780e-01  3.30857798e-09  7.96709084e-07  2.54925173e-07  5.27508856e-01 
 6.20311906e-01  6.20311906e-01  6.20311906e-01  3.30857798e-09  7.96709792e-07  3.78640470e-07  5.45157903e-01 
 3.26309735e-09  3.26309735e-09  3.28811346e-09  6.20311790e-01  7.96709139e-07  5.04289025e-07  5.58262291e-01 
 6.20311916e-01  6.20311916e-01  3.28811358e-09  6.20311916e-01  7.96709851e-07  6.35519800e-07  5.69095966e-01 
 3.26309735e-09  3.26309735e-09  6.20311910e-01  6.20311910e-01  7.96709815e-07  7.51338105e-07  5.77112667e-01 
 6.20312036e-01  6.20312036e-01  6.20312036e-01  6.20312036e-01  7.96710527e-07  8.70037479e-07  5.84278462e-01 
