 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.63672235e-07  3.49809305e-09  3.30274258e-09  3.35135938e-09  3.39174928e-09  3.13276633e-09  3.42333140e-09  3.70227775e-09  1.63672235e-07  9.85863835e-10  1.00000000e+00 
 1.63673159e-07  4.60876840e-01  3.30274256e-09  3.35135938e-09  3.39174928e-09  3.13276641e-09  3.42333146e-09  3.70227787e-09  1.63673159e-07  1.56224900e-09  1.00000000e+00 
 1.63673095e-07  3.49809305e-09  4.60876802e-01  3.35135937e-09  3.39174928e-09  3.13276641e-09  3.42333146e-09  3.70227786e-09  1.63673095e-07  2.77664469e-09  1.00000000e+00 
 1.63674039e-07  4.60877494e-01  4.60877494e-01  3.35135940e-09  3.39174930e-09  3.13276647e-09  3.42333144e-09  3.70227796e-09  1.63674039e-07  4.30280522e-09  1.00000000e+00 
 1.63673098e-07  3.49809305e-09  3.30274256e-09  4.60876796e-01  3.39174928e-09  3.13276641e-09  3.42333147e-09  3.70227786e-09  1.63673098e-07  6.07299455e-09  1.00000000e+00 
 1.63674014e-07  4.60877482e-01  3.30274258e-09  4.60877482e-01  3.39174930e-09  3.13276647e-09  3.42333150e-09  3.70227796e-09  1.63674014e-07  7.65908936e-09  1.00000000e+00 
 1.63673994e-07  3.49809309e-09  4.60877453e-01  4.60877453e-01  3.39174930e-09  3.13276646e-09  3.42333150e-09  3.70227800e-09  1.63673994e-07  9.32620736e-09  1.00000000e+00 
 1.63674909e-07  4.60878139e-01  4.60878139e-01  4.60878139e-01  3.39174933e-09  3.13276651e-09  3.42333148e-09  3.70227804e-09  1.63674909e-07  1.09143414e-08  1.00000000e+00 
 1.63673108e-07  3.49809305e-09  3.30274256e-09  3.35135943e-09  4.60876816e-01  3.13276641e-09  3.42333146e-09  3.70227787e-09  1.63673108e-07  1.16813510e-08  1.00000000e+00 
 1.63674053e-07  4.60877504e-01  3.30274262e-09  3.35135944e-09  4.60877504e-01  3.13276651e-09  3.42333148e-09  3.70227794e-09  1.63674053e-07  1.32430742e-08  1.00000000e+00 
 1.63673985e-07  3.49809309e-09  4.60877462e-01  3.35135946e-09  4.60877462e-01  3.13276646e-09  3.42333150e-09  3.70227800e-09  1.63673985e-07  1.49051402e-08  1.00000000e+00 
 1.63674935e-07  4.60878152e-01  4.60878152e-01  3.35135942e-09  4.60878152e-01  3.13276651e-09  3.42333148e-09  3.70227804e-09  1.63674935e-07  1.64944467e-08  1.00000000e+00 
 1.63674005e-07  3.49809309e-09  3.30274258e-09  4.60877475e-01  4.60877476e-01  3.13276647e-09  3.42333150e-09  3.70227796e-09  1.63674005e-07  1.82338624e-08  1.00000000e+00 
 1.63674911e-07  4.60878140e-01  3.30274260e-09  4.60878140e-01  4.60878140e-01  3.13276651e-09  3.42333148e-09  3.70227804e-09  1.63674911e-07  1.98060022e-08  1.00000000e+00 
 1.63674897e-07  3.49809312e-09  4.60878126e-01  4.60878126e-01  4.60878126e-01  3.13276651e-09  3.42333148e-09  3.70227804e-09  1.63674897e-07  2.14702354e-08  1.00000000e+00 
 1.63675847e-07  4.60878810e-01  4.60878810e-01  4.60878810e-01  4.60878810e-01  3.13276657e-09  3.42333152e-09  3.70227813e-09  1.63675847e-07  2.30560957e-08  1.00000000e+00 
 1.63673192e-07  3.49809306e-09  3.30274257e-09  3.35135943e-09  3.39174922e-09  4.60876872e-01  3.42333141e-09  3.70227787e-09  1.63673192e-07  2.59107011e-08  1.00000000e+00 
 1.63674101e-07  4.60877536e-01  3.30274259e-09  3.35135946e-09  3.39174925e-09  4.60877536e-01  3.42333145e-09  3.70227801e-09  1.63674101e-07  2.74427947e-08  1.00000000e+00 
 1.63674052e-07  3.49809309e-09  4.60877514e-01  3.35135940e-09  3.39174925e-09  4.60877514e-01  3.42333144e-09  3.70227796e-09  1.63674052e-07  2.90890156e-08  1.00000000e+00 
 1.63674959e-07  4.60878183e-01  4.60878183e-01  3.35135942e-09  3.39174933e-09  4.60878183e-01  3.42333148e-09  3.70227805e-09  1.63674959e-07  3.06662074e-08  1.00000000e+00 
 1.63674071e-07  3.49809309e-09  3.30274259e-09  4.60877523e-01  3.39174925e-09  4.60877523e-01  3.42333144e-09  3.70227796e-09  1.63674071e-07  3.24135030e-08  1.00000000e+00 
 1.63674968e-07  4.60878186e-01  3.30274261e-09  4.60878186e-01  3.39174933e-09  4.60878186e-01  3.42333148e-09  3.70227805e-09  1.63674968e-07  3.39910429e-08  1.00000000e+00 
 1.63674973e-07  3.49809312e-09  4.60878176e-01  4.60878176e-01  3.39174933e-09  4.60878176e-01  3.42333148e-09  3.70227804e-09  1.63674973e-07  3.56545442e-08  1.00000000e+00 
 1.63675818e-07  4.60878819e-01  4.60878819e-01  4.60878818e-01  3.39174935e-09  4.60878818e-01  3.42333158e-09  3.70227819e-09  1.63675818e-07  3.72356652e-08  1.00000000e+00 
 1.63674110e-07  3.49809315e-09  3.30274259e-09  3.35135946e-09  4.60877542e-01  4.60877542e-01  3.42333145e-09  3.70227802e-09  1.63674110e-07  3.79587917e-08  1.00000000e+00 
