 b0              v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 3.26242908e-09  3.26242908e-09  3.25568606e-09  3.27106100e-09  3.29621851e-09  3.23927444e-09  3.24083679e-09  3.32440367e-09  7.51921235e-07  3.16074349e-08  1.00000000e+00 
 5.40862587e-01  5.40862587e-01  3.25568618e-09  3.27106102e-09  3.29621852e-09  3.23927434e-09  3.24083681e-09  3.32440369e-09  7.51922041e-07  3.22550804e-08  1.00000000e+00 
 3.26242909e-09  3.26242909e-09  5.40862585e-01  3.27106091e-09  3.29621864e-09  3.23927445e-09  3.24083681e-09  3.32440369e-09  7.51922027e-07  3.35908936e-08  1.00000000e+00 
 5.40862721e-01  5.40862721e-01  5.40862721e-01  3.27106091e-09  3.29621853e-09  3.23927446e-09  3.24083682e-09  3.32440370e-09  7.51922833e-07  3.43872912e-08  1.00000000e+00 
 3.26242909e-09  3.26242909e-09  3.25568618e-09  5.40862587e-01  3.29621852e-09  3.23927445e-09  3.24083681e-09  3.32440369e-09  7.51922034e-07  3.65755000e-08  1.00000000e+00 
 5.40862719e-01  5.40862719e-01  3.25568619e-09  5.40862719e-01  3.29621853e-09  3.23927446e-09  3.24083670e-09  3.32440370e-09  7.51922826e-07  3.74497020e-08  1.00000000e+00 
 3.26242898e-09  3.26242898e-09  5.40862717e-01  5.40862717e-01  3.29621864e-09  3.23927446e-09  3.24083670e-09  3.32440370e-09  7.51922816e-07  3.90389090e-08  1.00000000e+00 
 5.40862853e-01  5.40862853e-01  5.40862853e-01  5.40862853e-01  3.29621853e-09  3.23927446e-09  3.24083682e-09  3.32440370e-09  7.51923618e-07  3.99765980e-08  1.00000000e+00 
