 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.22953305e-09  3.22953305e-09  3.30726632e-09  3.26921543e-09  8.03797845e-07  2.02574475e-07  4.99123708e-01 
 5.94875944e-01  5.94875944e-01  3.30726633e-09  3.26921532e-09  8.03798393e-07  2.82785827e-07  5.13007621e-01 
 3.22953306e-09  3.22953306e-09  5.94875953e-01  3.26921532e-09  8.03798443e-07  4.06976776e-07  5.28439378e-01 
 5.94876050e-01  5.94876050e-01  5.94876050e-01  3.26921543e-09  8.03798992e-07  5.22015885e-07  5.39173526e-01 
 3.22953306e-09  3.22953306e-09  3.30726633e-09  5.94875947e-01  8.03798409e-07  6.84238850e-07  5.51028198e-01 
 5.94876045e-01  5.94876045e-01  3.30726633e-09  5.94876045e-01  8.03798962e-07  8.10459451e-07  5.58553944e-01 
 3.22953306e-09  3.22953306e-09  5.94876053e-01  5.94876053e-01  8.03799010e-07  9.58729167e-07  5.66115216e-01 
 5.94876150e-01  5.94876150e-01  5.94876150e-01  5.94876150e-01  8.03799554e-07  1.07922738e-06  5.71504285e-01 
