 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  4.18086301e-01  4.18086301e-01  4.18086301e-01  4.18086301e-01  4.18086301e-01  4.18086301e-01  4.18086301e-01  7.97459805e-08  9.88521733e-08  0.00000000e+00 
 1.00000000e-02  4.18086316e-01  4.18086316e-01  4.18086316e-01  4.18086316e-01  4.18086316e-01  4.18086316e-01  4.18086316e-01  7.97459734e-08  9.88518423e-08  1.00000000e-02 
 2.00000000e-02  4.18086304e-01  4.18086304e-01  4.18086304e-01  4.18086304e-01  4.18086304e-01  4.18086304e-01  4.18086304e-01  7.97459805e-08  9.88515039e-08  2.00000000e-02 
 3.00000000e-02  4.18086242e-01  4.18086242e-01  4.18086242e-01  4.18086242e-01  4.18086242e-01  4.18086242e-01  4.18086242e-01  7.97459307e-08  9.88509257e-08  3.00000000e-02 
 4.00000000e-02  4.18086298e-01  4.18086298e-01  4.18086298e-01  4.18086298e-01  4.18086298e-01  4.18086298e-01  4.18086298e-01  7.97459663e-08  9.88507622e-08  4.00000000e-02 
 5.00000000e-02  4.18086270e-01  4.18086270e-01  4.18086270e-01  4.18086270e-01  4.18086270e-01  4.18086270e-01  4.18086270e-01  7.97459521e-08  9.88502435e-08  5.00000000e-02 
 6.00000000e-02  4.18086304e-01  4.18086304e-01  4.18086304e-01  4.18086304e-01  4.18086304e-01  4.18086304e-01  4.18086304e-01  7.97459663e-08  9.88500624e-08  6.00000000e-02 
 7.00000000e-02  4.18086230e-01  4.18086230e-01  4.18086230e-01  4.18086230e-01  4.18086230e-01  4.18086230e-01  4.18086230e-01  7.97459379e-08  9.88494868e-08  7.00000000e-02 
 8.00000000e-02  4.18086361e-01  4.18086361e-01  4.18086361e-01  4.18086361e-01  4.18086361e-01  4.18086361e-01  4.18086361e-01  7.97460160e-08  9.88494335e-08  8.00000000e-02 
 9.00000000e-02  4.18086276e-01  4.18086276e-01  4.18086276e-01  4.18086276e-01  4.18086276e-01  4.18086276e-01  4.18086276e-01  7.97459450e-08  9.88488473e-08  9.00000000e-02 
 1.00000000e-01  4.18086351e-01  4.18086351e-01  4.18086351e-01  4.18086351e-01  4.18086351e-01  4.18086351e-01  4.18086351e-01  7.97460018e-08  9.88485489e-08  1.00000000e-01 
 1.10000000e-01  4.18086282e-01  4.18086282e-01  4.18086282e-01  4.18086282e-01  4.18086282e-01  4.18086282e-01  4.18086282e-01  7.97459663e-08  9.88480409e-08  1.10000000e-01 
