 b0              v(b0)           v(b1)           v(b2)           i(Vbias)        i(viout)        v(vbout)       
 1.62240508e-09  1.62240508e-09  1.61232065e-09  1.61286343e-09  7.24141248e-07  8.15791878e-12  9.94106847e-02 
 5.72067923e-01  5.72067923e-01  1.61232065e-09  1.61286355e-09  7.24142037e-07  1.21606604e-07  4.63566100e-01 
 1.62240520e-09  1.62240520e-09  5.72067915e-01  1.61286355e-09  7.24141994e-07  2.25151272e-07  4.89223303e-01 
 5.72068054e-01  5.72068054e-01  5.72068054e-01  1.61286355e-09  7.24142780e-07  3.38658854e-07  5.06525963e-01 
 1.62240509e-09  1.62240509e-09  1.61232065e-09  5.72067917e-01  7.24142001e-07  4.85058557e-07  5.21990650e-01 
 5.72068053e-01  5.72068053e-01  1.61232066e-09  5.72068053e-01  7.24142769e-07  6.02391570e-07  5.31447309e-01 
 1.62240520e-09  1.62240520e-09  5.72068048e-01  5.72068048e-01  7.24142746e-07  7.02471748e-07  5.38228958e-01 
 5.72068186e-01  5.72068186e-01  5.72068186e-01  5.72068186e-01  7.24143524e-07  8.10994095e-07  5.44630420e-01 
