 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 7.41048977e-07  3.26413245e-09  3.29047067e-09  3.24035001e-09  3.30265567e-09  3.23014114e-09  3.29590865e-09  3.26499007e-09  7.41048977e-07  4.30743086e-08  1.00000000e+00 
 7.41049663e-07  5.69842175e-01  3.29047056e-09  3.24035001e-09  3.30265567e-09  3.23014103e-09  3.29590865e-09  3.26499008e-09  7.41049663e-07  4.76919837e-08  1.00000000e+00 
 7.41049707e-07  3.26413245e-09  5.69842183e-01  3.24035001e-09  3.30265567e-09  3.23014114e-09  3.29590865e-09  3.26499008e-09  7.41049707e-07  5.28888364e-08  1.00000000e+00 
 7.41050410e-07  5.69842310e-01  5.69842310e-01  3.24035001e-09  3.30265567e-09  3.23014114e-09  3.29590877e-09  3.26499008e-09  7.41050410e-07  5.84191184e-08  1.00000000e+00 
 7.41049663e-07  3.26413246e-09  3.29047057e-09  5.69842175e-01  3.30265568e-09  3.23014104e-09  3.29590878e-09  3.26499009e-09  7.41049663e-07  6.42133884e-08  1.00000000e+00 
 7.41050373e-07  5.69842303e-01  3.29047057e-09  5.69842303e-01  3.30265567e-09  3.23014114e-09  3.29590877e-09  3.26499008e-09  7.41050373e-07  7.11110815e-08  1.00000000e+00 
 7.41050407e-07  3.26413234e-09  5.69842309e-01  5.69842309e-01  3.30265567e-09  3.23014103e-09  3.29590877e-09  3.26499008e-09  7.41050407e-07  7.76673375e-08  1.00000000e+00 
 7.41051121e-07  5.69842438e-01  5.69842438e-01  5.69842438e-01  3.30265568e-09  3.23014115e-09  3.29590877e-09  3.26498998e-09  7.41051121e-07  8.39424175e-08  1.00000000e+00 
 7.41049710e-07  3.26413245e-09  3.29047056e-09  3.24035012e-09  5.69842184e-01  3.23014103e-09  3.29590877e-09  3.26499008e-09  7.41049710e-07  9.04327493e-08  1.00000000e+00 
 7.41050409e-07  5.69842309e-01  3.29047057e-09  3.24035001e-09  5.69842309e-01  3.23014114e-09  3.29590877e-09  3.26499008e-09  7.41050409e-07  9.84182122e-08  1.00000000e+00 
 7.41050455e-07  3.26413246e-09  5.69842318e-01  3.24035001e-09  5.69842318e-01  3.23014103e-09  3.29590866e-09  3.26499008e-09  7.41050455e-07  1.05792701e-07  1.00000000e+00 
 7.41051162e-07  5.69842445e-01  5.69842445e-01  3.24035001e-09  5.69842445e-01  3.23014115e-09  3.29590877e-09  3.26499009e-09  7.41051162e-07  1.12604049e-07  1.00000000e+00 
 7.41050400e-07  3.26413246e-09  3.29047057e-09  5.69842308e-01  5.69842308e-01  3.23014114e-09  3.29590877e-09  3.26499008e-09  7.41050400e-07  1.18658704e-07  1.00000000e+00 
 7.41051110e-07  5.69842436e-01  3.29047057e-09  5.69842436e-01  5.69842436e-01  3.23014103e-09  3.29590866e-09  3.26499009e-09  7.41051110e-07  1.25636873e-07  1.00000000e+00 
 7.41051153e-07  3.26413246e-09  5.69842444e-01  5.69842444e-01  5.69842444e-01  3.23014103e-09  3.29590877e-09  3.26499009e-09  7.41051153e-07  1.31856446e-07  1.00000000e+00 
 7.41051851e-07  5.69842570e-01  5.69842570e-01  5.69842570e-01  5.69842570e-01  3.23014104e-09  3.29590867e-09  3.26499009e-09  7.41051851e-07  1.37645905e-07  1.00000000e+00 
 7.41049696e-07  3.26413234e-09  3.29047056e-09  3.24035001e-09  3.30265567e-09  5.69842181e-01  3.29590865e-09  3.26498997e-09  7.41049696e-07  1.56501073e-07  1.00000000e+00 
 7.41050412e-07  5.69842310e-01  3.29047057e-09  3.24035001e-09  3.30265567e-09  5.69842310e-01  3.29590866e-09  3.26499008e-09  7.41050412e-07  1.64623202e-07  1.00000000e+00 
 7.41050442e-07  3.26413234e-09  5.69842315e-01  3.24035001e-09  3.30265567e-09  5.69842315e-01  3.29590877e-09  3.26499008e-09  7.41050442e-07  1.72128608e-07  1.00000000e+00 
 7.41051155e-07  5.69842444e-01  5.69842444e-01  3.24035001e-09  3.30265568e-09  5.69842444e-01  3.29590866e-09  3.26499009e-09  7.41051155e-07  1.79019409e-07  1.00000000e+00 
 7.41050405e-07  3.26413246e-09  3.29047057e-09  5.69842308e-01  3.30265567e-09  5.69842308e-01  3.29590877e-09  3.26499008e-09  7.41050405e-07  1.85300372e-07  1.00000000e+00 
 7.41051092e-07  5.69842433e-01  3.29047057e-09  5.69842433e-01  3.30265568e-09  5.69842433e-01  3.29590877e-09  3.26499009e-09  7.41051092e-07  1.92345396e-07  1.00000000e+00 
