 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.57382686e-07  3.36994223e-09  3.42639446e-09  3.53780166e-09  3.33962117e-09  3.12850309e-09  3.48836250e-09  3.30717203e-09  1.57382686e-07  9.81174253e-10  1.00000000e+00 
 1.57383673e-07  4.58312983e-01  3.42639453e-09  3.53780166e-09  3.33962115e-09  3.12850310e-09  3.48836264e-09  3.30717207e-09  1.57383673e-07  1.56765623e-09  1.00000000e+00 
 1.57383676e-07  3.36994230e-09  4.58312996e-01  3.53780172e-09  3.33962115e-09  3.12850310e-09  3.48836264e-09  3.30717207e-09  1.57383676e-07  2.74184941e-09  1.00000000e+00 
 1.57384656e-07  4.58313717e-01  4.58313717e-01  3.53780175e-09  3.33962117e-09  3.12850320e-09  3.48836275e-09  3.30717209e-09  1.57384656e-07  4.25092139e-09  1.00000000e+00 
 1.57383674e-07  3.36994230e-09  3.42639447e-09  4.58312982e-01  3.33962115e-09  3.12850316e-09  3.48836264e-09  3.30717207e-09  1.57383674e-07  5.80548232e-09  1.00000000e+00 
 1.57384614e-07  4.58313683e-01  3.42639461e-09  4.58313683e-01  3.33962117e-09  3.12850319e-09  3.48836274e-09  3.30717209e-09  1.57384614e-07  7.37629335e-09  1.00000000e+00 
 1.57384689e-07  3.36994237e-09  4.58313731e-01  4.58313731e-01  3.33962115e-09  3.12850317e-09  3.48836273e-09  3.30717207e-09  1.57384689e-07  8.96979202e-09  1.00000000e+00 
 1.57385629e-07  4.58314438e-01  4.58314438e-01  4.58314438e-01  3.33962119e-09  3.12850317e-09  3.48836285e-09  3.30717210e-09  1.57385629e-07  1.05408660e-08  1.00000000e+00 
 1.57383662e-07  3.36994230e-09  3.42639452e-09  3.53780166e-09  4.58312963e-01  3.12850310e-09  3.48836263e-09  3.30717207e-09  1.57383662e-07  1.14094476e-08  1.00000000e+00 
 1.57384624e-07  4.58313689e-01  3.42639461e-09  3.53780175e-09  4.58313689e-01  3.12850314e-09  3.48836269e-09  3.30717209e-09  1.57384624e-07  1.29596600e-08  1.00000000e+00 
 1.57384655e-07  3.36994233e-09  4.58313706e-01  3.53780175e-09  4.58313706e-01  3.12850314e-09  3.48836269e-09  3.30717209e-09  1.57384655e-07  1.45498831e-08  1.00000000e+00 
 1.57385615e-07  4.58314429e-01  4.58314429e-01  3.53780172e-09  4.58314429e-01  3.12850323e-09  3.48836285e-09  3.30717205e-09  1.57385615e-07  1.61222431e-08  1.00000000e+00 
 1.57384542e-07  3.36994233e-09  3.42639461e-09  4.58313644e-01  4.58313644e-01  3.12850319e-09  3.48836274e-09  3.30717203e-09  1.57384542e-07  1.76512529e-08  1.00000000e+00 
 1.57385583e-07  4.58314403e-01  3.42639471e-09  4.58314403e-01  4.58314403e-01  3.12850323e-09  3.48836285e-09  3.30717205e-09  1.57385583e-07  1.92083149e-08  1.00000000e+00 
 1.57385589e-07  3.36994237e-09  4.58314408e-01  4.58314408e-01  4.58314409e-01  3.12850323e-09  3.48836285e-09  3.30717205e-09  1.57385589e-07  2.07983675e-08  1.00000000e+00 
 1.57386614e-07  4.58315154e-01  4.58315154e-01  4.58315154e-01  4.58315154e-01  3.12850327e-09  3.48836296e-09  3.30717206e-09  1.57386614e-07  2.23660450e-08  1.00000000e+00 
 1.57383669e-07  3.36994230e-09  3.42639452e-09  3.53780166e-09  3.33962115e-09  4.58312972e-01  3.48836263e-09  3.30717207e-09  1.57383669e-07  2.29783481e-08  1.00000000e+00 
 1.57384618e-07  4.58313688e-01  3.42639461e-09  3.53780175e-09  3.33962117e-09  4.58313688e-01  3.48836269e-09  3.30717209e-09  1.57384618e-07  2.44976519e-08  1.00000000e+00 
