 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.59322794e-12  3.30109484e-09  3.27400259e-09  3.31673898e-09  3.25770002e-09  3.24790237e-09  3.24144862e-09  3.27308167e-09  6.86727148e-07  1.36992639e-11  5.00000000e-01 
 7.24777834e-09  5.24628128e-01  3.27400250e-09  3.31673900e-09  3.25770004e-09  3.24790238e-09  3.24144864e-09  3.27308180e-09  6.86728015e-07  7.04096692e-09  5.00000000e-01 
 1.40953471e-08  3.30109486e-09  5.24628124e-01  3.31673911e-09  3.25770004e-09  3.24790238e-09  3.24144875e-09  3.27308180e-09  6.86727990e-07  1.37230245e-08  5.00000000e-01 
 2.14271780e-08  5.24628277e-01  5.24628277e-01  3.31673911e-09  3.25770004e-09  3.24790239e-09  3.24144864e-09  3.27308169e-09  6.86728821e-07  2.08912354e-08  5.00000000e-01 
 2.78266050e-08  3.30109475e-09  3.27400250e-09  5.24628126e-01  3.25770004e-09  3.24790238e-09  3.24144864e-09  3.27308180e-09  6.86728008e-07  2.71545133e-08  5.00000000e-01 
 3.51907937e-08  5.24628286e-01  3.27400250e-09  5.24628286e-01  3.25770004e-09  3.24790239e-09  3.24144864e-09  3.27308181e-09  6.86728871e-07  3.43670195e-08  5.00000000e-01 
 4.20128488e-08  3.30109475e-09  5.24628276e-01  5.24628276e-01  3.25770004e-09  3.24790238e-09  3.24144875e-09  3.27308181e-09  6.86728821e-07  4.10519476e-08  5.00000000e-01 
 4.92205064e-08  5.24628432e-01  5.24628432e-01  5.24628432e-01  3.25770005e-09  3.24790239e-09  3.24144876e-09  3.27308170e-09  6.86729674e-07  4.81175846e-08  5.00000000e-01 
 5.56130302e-08  3.30109475e-09  3.27400261e-09  3.31673911e-09  5.24628114e-01  3.24790238e-09  3.24144875e-09  3.27308169e-09  6.86727940e-07  5.43858221e-08  5.00000000e-01 
 6.29635090e-08  5.24628273e-01  3.27400261e-09  3.31673911e-09  5.24628273e-01  3.24790239e-09  3.24144875e-09  3.27308169e-09  6.86728804e-07  6.15949602e-08  5.00000000e-01 
 6.98083231e-08  3.30109475e-09  5.24628268e-01  3.31673911e-09  5.24628268e-01  3.24790238e-09  3.24144864e-09  3.27308181e-09  6.86728779e-07  6.83094754e-08  5.00000000e-01 
 7.70615513e-08  5.24628419e-01  5.24628419e-01  3.31673901e-09  5.24628419e-01  3.24790239e-09  3.24144876e-09  3.27308170e-09  6.86729614e-07  7.54256746e-08  5.00000000e-01 
 8.33515009e-08  3.30109475e-09  3.27400250e-09  5.24628274e-01  5.24628274e-01  3.24790228e-09  3.24144875e-09  3.27308181e-09  6.86728811e-07  8.15974488e-08  5.00000000e-01 
 9.05555792e-08  5.24628425e-01  3.27400250e-09  5.24628425e-01  5.24628425e-01  3.24790239e-09  3.24144876e-09  3.27308170e-09  6.86729635e-07  8.86668090e-08  5.00000000e-01 
 9.72734661e-08  3.30109476e-09  5.24628421e-01  5.24628421e-01  5.24628421e-01  3.24790239e-09  3.24144876e-09  3.27308181e-09  6.86729617e-07  9.52596508e-08  5.00000000e-01 
 1.04314629e-07  5.24628573e-01  5.24628573e-01  5.24628573e-01  5.24628573e-01  3.24790239e-09  3.24144865e-09  3.27308181e-09  6.86730452e-07  1.02170134e-07  5.00000000e-01 
 1.08003818e-07  3.30109486e-09  3.27400250e-09  3.31673911e-09  3.25770004e-09  5.24628120e-01  3.24144864e-09  3.27308169e-09  6.86727976e-07  1.05790988e-07  5.00000000e-01 
 1.15310784e-07  5.24628271e-01  3.27400250e-09  3.31673900e-09  3.25770004e-09  5.24628271e-01  3.24144864e-09  3.27308181e-09  6.86728800e-07  1.12962766e-07  5.00000000e-01 
 1.22151635e-07  3.30109487e-09  5.24628268e-01  3.31673900e-09  3.25770004e-09  5.24628268e-01  3.24144864e-09  3.27308169e-09  6.86728775e-07  1.19677324e-07  5.00000000e-01 
 1.29433876e-07  5.24628426e-01  5.24628426e-01  3.31673901e-09  3.25770004e-09  5.24628426e-01  3.24144876e-09  3.27308181e-09  6.86729646e-07  1.26825242e-07  5.00000000e-01 
 1.35761085e-07  3.30109475e-09  3.27400261e-09  5.24628272e-01  3.25770004e-09  5.24628272e-01  3.24144864e-09  3.27308169e-09  6.86728796e-07  1.33035797e-07  5.00000000e-01 
 1.43031785e-07  5.24628426e-01  3.27400250e-09  5.24628426e-01  3.25770005e-09  5.24628426e-01  3.24144865e-09  3.27308181e-09  6.86729642e-07  1.40172688e-07  5.00000000e-01 
 1.49766434e-07  3.30109476e-09  5.24628422e-01  5.24628422e-01  3.25770005e-09  5.24628422e-01  3.24144876e-09  3.27308170e-09  6.86729624e-07  1.46783165e-07  5.00000000e-01 
 1.56817227e-07  5.24628576e-01  5.24628576e-01  5.24628576e-01  3.25770005e-09  5.24628576e-01  3.24144865e-09  3.27308170e-09  6.86730470e-07  1.53703994e-07  5.00000000e-01 
 1.63116426e-07  3.30109475e-09  3.27400250e-09  3.31673900e-09  5.24628265e-01  5.24628265e-01  3.24144875e-09  3.27308181e-09  6.86728761e-07  1.59887080e-07  5.00000000e-01 
 1.70320686e-07  5.24628419e-01  3.27400250e-09  3.31673901e-09  5.24628419e-01  5.24628419e-01  3.24144865e-09  3.27308181e-09  6.86729607e-07  1.66958387e-07  5.00000000e-01 
 1.77019900e-07  3.30109487e-09  5.24628415e-01  3.31673901e-09  5.24628415e-01  5.24628415e-01  3.24144876e-09  3.27308170e-09  6.86729589e-07  1.73533820e-07  5.00000000e-01 
 1.84130229e-07  5.24628569e-01  5.24628569e-01  3.31673901e-09  5.24628569e-01  5.24628569e-01  3.24144876e-09  3.27308170e-09  6.86730427e-07  1.80512714e-07  5.00000000e-01 
 1.90342746e-07  3.30109487e-09  3.27400250e-09  5.24628414e-01  5.24628415e-01  5.24628415e-01  3.24144865e-09  3.27308170e-09  6.86729582e-07  1.86610208e-07  5.00000000e-01 
 1.97414984e-07  5.24628568e-01  3.27400251e-09  5.24628568e-01  5.24628568e-01  5.24628568e-01  3.24144865e-09  3.27308170e-09  6.86730413e-07  1.93551401e-07  5.00000000e-01 
 2.03989675e-07  3.30109486e-09  5.24628568e-01  5.24628568e-01  5.24628568e-01  5.24628568e-01  3.24144875e-09  3.27308169e-09  6.86730424e-07  2.00004010e-07  5.00000000e-01 
 2.10872159e-07  5.24628721e-01  5.24628721e-01  5.24628721e-01  5.24628721e-01  5.24628721e-01  3.24144876e-09  3.27308170e-09  6.86731259e-07  2.06758457e-07  5.00000000e-01 
 2.19135819e-07  3.30109475e-09  3.27400250e-09  3.31673911e-09  3.25770004e-09  3.24790238e-09  5.24628118e-01  3.27308169e-09  6.86727958e-07  2.14868152e-07  5.00000000e-01 
 2.26352620e-07  5.24628272e-01  3.27400250e-09  3.31673900e-09  3.25770004e-09  3.24790239e-09  5.24628272e-01  3.27308181e-09  6.86728796e-07  2.21950231e-07  5.00000000e-01 
 2.33174439e-07  3.30109475e-09  5.24628272e-01  3.31673900e-09  3.25770004e-09  3.24790238e-09  5.24628272e-01  3.27308169e-09  6.86728796e-07  2.28644424e-07  5.00000000e-01 
 2.40466177e-07  5.24628425e-01  5.24628425e-01  3.31673901e-09  3.25770005e-09  3.24790239e-09  5.24628425e-01  3.27308170e-09  6.86729642e-07  2.35799391e-07  5.00000000e-01 
 2.46788721e-07  3.30109475e-09  3.27400261e-09  5.24628271e-01  3.25770004e-09  3.24790239e-09  5.24628271e-01  3.27308181e-09  6.86728796e-07  2.42003168e-07  5.00000000e-01 
 2.54077175e-07  5.24628428e-01  3.27400262e-09  5.24628428e-01  3.25770004e-09  3.24790239e-09  5.24628428e-01  3.27308181e-09  6.86729649e-07  2.49154354e-07  5.00000000e-01 
 2.60847419e-07  3.30109475e-09  5.24628424e-01  5.24628424e-01  3.25770004e-09  3.24790239e-09  5.24628424e-01  3.27308170e-09  6.86729631e-07  2.55796806e-07  5.00000000e-01 
 2.67975011e-07  5.24628581e-01  5.24628581e-01  5.24628581e-01  3.25770005e-09  3.24790239e-09  5.24628581e-01  3.27308170e-09  6.86730491e-07  2.62789627e-07  5.00000000e-01 
 2.74300661e-07  3.30109475e-09  3.27400261e-09  3.31673900e-09  5.24628264e-01  3.24790239e-09  5.24628264e-01  3.27308181e-09  6.86728761e-07  2.68995265e-07  5.00000000e-01 
 2.81580779e-07  5.24628415e-01  3.27400250e-09  3.31673901e-09  5.24628415e-01  3.24790239e-09  5.24628415e-01  3.27308170e-09  6.86729589e-07  2.76136902e-07  5.00000000e-01 
 2.88341166e-07  3.30109476e-09  5.24628413e-01  3.31673901e-09  5.24628413e-01  3.24790239e-09  5.24628413e-01  3.27308170e-09  6.86729575e-07  2.82768497e-07  5.00000000e-01 
 2.95507231e-07  5.24628568e-01  5.24628568e-01  3.31673901e-09  5.24628568e-01  3.24790239e-09  5.24628568e-01  3.27308170e-09  6.86730427e-07  2.89797626e-07  5.00000000e-01 
 3.01735895e-07  3.30109476e-09  3.27400250e-09  5.24628419e-01  5.24628419e-01  3.24790239e-09  5.24628419e-01  3.27308170e-09  6.86729607e-07  2.95906986e-07  5.00000000e-01 
 3.08827630e-07  5.24628572e-01  3.27400251e-09  5.24628572e-01  5.24628572e-01  3.24790239e-09  5.24628572e-01  3.27308170e-09  6.86730445e-07  3.02862517e-07  5.00000000e-01 
 3.15422275e-07  3.30109474e-09  5.24628568e-01  5.24628568e-01  5.24628568e-01  3.24790238e-09  5.24628568e-01  3.27308180e-09  6.86730420e-07  3.09330204e-07  5.00000000e-01 
 3.22330156e-07  5.24628727e-01  5.24628727e-01  5.24628727e-01  5.24628727e-01  3.24790240e-09  5.24628727e-01  3.27308170e-09  6.86731294e-07  3.16104732e-07  5.00000000e-01 
 3.26042651e-07  3.30109475e-09  3.27400261e-09  3.31673900e-09  3.25770004e-09  5.24628266e-01  5.24628266e-01  3.27308181e-09  6.86728765e-07  3.19745340e-07  5.00000000e-01 
 3.33223847e-07  5.24628414e-01  3.27400250e-09  3.31673901e-09  3.25770005e-09  5.24628414e-01  5.24628414e-01  3.27308181e-09  6.86729582e-07  3.26787301e-07  5.00000000e-01 
 3.39959291e-07  3.30109475e-09  5.24628419e-01  3.31673901e-09  3.25770005e-09  5.24628419e-01  5.24628419e-01  3.27308181e-09  6.86729614e-07  3.33391853e-07  5.00000000e-01 
 3.47106049e-07  5.24628569e-01  5.24628569e-01  3.31673901e-09  3.25770005e-09  5.24628569e-01  5.24628569e-01  3.27308170e-09  6.86730427e-07  3.40399197e-07  5.00000000e-01 
 3.53319110e-07  3.30109476e-09  3.27400262e-09  5.24628420e-01  3.25770004e-09  5.24628420e-01  5.24628420e-01  3.27308170e-09  6.86729614e-07  3.46490751e-07  5.00000000e-01 
 3.60471370e-07  5.24628576e-01  3.27400251e-09  5.24628576e-01  3.25770005e-09  5.24628576e-01  5.24628576e-01  3.27308170e-09  6.86730463e-07  3.53502799e-07  5.00000000e-01 
 3.67120687e-07  3.30109476e-09  5.24628574e-01  5.24628574e-01  3.25770005e-09  5.24628574e-01  5.24628574e-01  3.27308181e-09  6.86730459e-07  3.60021417e-07  5.00000000e-01 
