 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.27691679e-09  3.27691679e-09  3.26144235e-09  3.30139532e-09  7.85423931e-07  2.02988927e-07  4.96992862e-01 
 5.92576100e-01  5.92576100e-01  3.26144236e-09  3.30139544e-09  7.85424560e-07  2.70316118e-07  5.08902633e-01 
 3.27691680e-09  3.27691680e-09  5.92576098e-01  3.30139544e-09  7.85424550e-07  3.52526145e-07  5.20102330e-01 
 5.92576207e-01  5.92576207e-01  5.92576207e-01  3.30139533e-09  7.85425173e-07  4.50636675e-07  5.30604029e-01 
 3.27691680e-09  3.27691680e-09  3.26144236e-09  5.92576100e-01  7.85424559e-07  5.39112417e-07  5.38365779e-01 
 5.92576208e-01  5.92576208e-01  3.26144236e-09  5.92576208e-01  7.85425178e-07  6.58323906e-07  5.47117375e-01 
 3.27691680e-09  3.27691680e-09  5.92576206e-01  5.92576206e-01  7.85425170e-07  7.73917646e-07  5.54289401e-01 
 5.92576318e-01  5.92576318e-01  5.92576318e-01  5.92576318e-01  7.85425809e-07  8.92411688e-07  5.60674473e-01 
