 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.00289259e-11  3.28860799e-09  3.30576644e-09  3.26926260e-09  3.24708209e-09  3.32720293e-09  3.25755003e-09  3.24339072e-09  7.66580298e-07  9.47711953e-09  1.00000000e+00 
 6.81364588e-09  5.59587421e-01  3.30576645e-09  3.26926261e-09  3.24708198e-09  3.32720293e-09  3.25754991e-09  3.24339073e-09  7.66580971e-07  1.19906645e-08  1.00000000e+00 
 1.18903939e-08  3.28860799e-09  5.59587424e-01  3.26926261e-09  3.24708198e-09  3.32720293e-09  3.25754992e-09  3.24339073e-09  7.66580987e-07  1.46162833e-08  1.00000000e+00 
 1.88030254e-08  5.59587549e-01  5.59587549e-01  3.26926261e-09  3.24708210e-09  3.32720293e-09  3.25755003e-09  3.24339073e-09  7.66581694e-07  1.96109724e-08  1.00000000e+00 
 2.95596759e-08  3.28860799e-09  3.30576634e-09  5.59587421e-01  3.24708210e-09  3.32720293e-09  3.25755003e-09  3.24339073e-09  7.66580973e-07  3.00143697e-08  1.00000000e+00 
 3.65557825e-08  5.59587540e-01  3.30576645e-09  5.59587540e-01  3.24708210e-09  3.32720293e-09  3.25754992e-09  3.24339073e-09  7.66581646e-07  3.74467461e-08  1.00000000e+00 
 4.16583515e-08  3.28860799e-09  5.59587545e-01  5.59587545e-01  3.24708210e-09  3.32720293e-09  3.25755003e-09  3.24339073e-09  7.66581671e-07  4.29442935e-08  1.00000000e+00 
 4.85459319e-08  5.59587666e-01  5.59587666e-01  5.59587666e-01  3.24708199e-09  3.32720294e-09  3.25754992e-09  3.24339073e-09  7.66582360e-07  5.03856512e-08  1.00000000e+00 
 5.01189589e-08  3.28860799e-09  3.30576645e-09  3.26926261e-09  5.59587417e-01  3.32720304e-09  3.25754991e-09  3.24339073e-09  7.66580950e-07  5.20848715e-08  1.00000000e+00 
 5.70493997e-08  5.59587537e-01  3.30576634e-09  3.26926261e-09  5.59587537e-01  3.32720293e-09  3.25755003e-09  3.24339073e-09  7.66581628e-07  5.95630851e-08  1.00000000e+00 
 6.21368141e-08  3.28860799e-09  5.59587541e-01  3.26926261e-09  5.59587541e-01  3.32720305e-09  3.25754992e-09  3.24339073e-09  7.66581653e-07  6.50421228e-08  1.00000000e+00 
 6.90379205e-08  5.59587662e-01  5.59587662e-01  3.26926261e-09  5.59587662e-01  3.32720294e-09  3.25755003e-09  3.24339073e-09  7.66582334e-07  7.24599900e-08  1.00000000e+00 
 7.96677854e-08  3.28860799e-09  3.30576634e-09  5.59587535e-01  5.59587535e-01  3.32720293e-09  3.25755003e-09  3.24339073e-09  7.66581621e-07  8.38567757e-08  1.00000000e+00 
 8.65687551e-08  5.59587657e-01  3.30576646e-09  5.59587657e-01  5.59587657e-01  3.32720294e-09  3.25754992e-09  3.24339073e-09  7.66582305e-07  9.12399116e-08  1.00000000e+00 
 9.16210049e-08  3.28860799e-09  5.59587661e-01  5.59587661e-01  5.59587661e-01  3.32720294e-09  3.25754992e-09  3.24339073e-09  7.66582330e-07  9.66387077e-08  1.00000000e+00 
 9.84416728e-08  5.59587781e-01  5.59587781e-01  5.59587781e-01  5.59587781e-01  3.32720294e-09  3.25754992e-09  3.24339073e-09  7.66583003e-07  1.03919611e-07  1.00000000e+00 
 1.04613544e-07  3.28860799e-09  3.30576634e-09  3.26926261e-09  3.24708210e-09  5.59587430e-01  3.25755003e-09  3.24339073e-09  7.66581024e-07  1.10501567e-07  1.00000000e+00 
 1.11588897e-07  5.59587552e-01  3.30576645e-09  3.26926261e-09  3.24708210e-09  5.59587553e-01  3.25754992e-09  3.24339073e-09  7.66581715e-07  1.17933901e-07  1.00000000e+00 
 1.16722023e-07  3.28860799e-09  5.59587555e-01  3.26926261e-09  3.24708210e-09  5.59587555e-01  3.25755003e-09  3.24339073e-09  7.66581730e-07  1.23399474e-07  1.00000000e+00 
 1.23669551e-07  5.59587675e-01  5.59587675e-01  3.26926261e-09  3.24708210e-09  5.59587675e-01  3.25754992e-09  3.24339073e-09  7.66582408e-07  1.30792429e-07  1.00000000e+00 
 1.34454027e-07  3.28860799e-09  3.30576645e-09  5.59587551e-01  3.24708210e-09  5.59587551e-01  3.25755003e-09  3.24339073e-09  7.66581705e-07  1.42259054e-07  1.00000000e+00 
