 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  5.73544416e-01  5.73544415e-01  5.73544416e-01  5.73544416e-01  5.73544416e-01  5.73544416e-01  5.73544416e-01  7.62966223e-07  6.53801264e-07  0.00000000e+00 
 1.00000000e-02  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  7.62966212e-07  6.53799420e-07  1.00000000e-02 
 2.00000000e-02  5.73544411e-01  5.73544411e-01  5.73544411e-01  5.73544411e-01  5.73544411e-01  5.73544411e-01  5.73544411e-01  7.62966196e-07  6.53797564e-07  2.00000000e-02 
 3.00000000e-02  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  7.62966221e-07  6.53795775e-07  3.00000000e-02 
 4.00000000e-02  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  7.62966213e-07  6.53793922e-07  4.00000000e-02 
 5.00000000e-02  5.73544413e-01  5.73544412e-01  5.73544413e-01  5.73544413e-01  5.73544412e-01  5.73544413e-01  5.73544413e-01  7.62966205e-07  6.53792084e-07  5.00000000e-02 
 6.00000000e-02  5.73544412e-01  5.73544412e-01  5.73544412e-01  5.73544412e-01  5.73544412e-01  5.73544412e-01  5.73544412e-01  7.62966201e-07  6.53790228e-07  6.00000000e-02 
 7.00000000e-02  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  7.62966213e-07  6.53788409e-07  7.00000000e-02 
 8.00000000e-02  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  7.62966217e-07  6.53786560e-07  8.00000000e-02 
 9.00000000e-02  5.73544416e-01  5.73544416e-01  5.73544417e-01  5.73544416e-01  5.73544416e-01  5.73544417e-01  5.73544417e-01  7.62966226e-07  6.53784721e-07  9.00000000e-02 
 1.00000000e-01  5.73544411e-01  5.73544411e-01  5.73544412e-01  5.73544411e-01  5.73544411e-01  5.73544412e-01  5.73544412e-01  7.62966200e-07  6.53782823e-07  1.00000000e-01 
 1.10000000e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  7.62966215e-07  6.53780995e-07  1.10000000e-01 
 1.20000000e-01  5.73544413e-01  5.73544413e-01  5.73544413e-01  5.73544413e-01  5.73544413e-01  5.73544413e-01  5.73544413e-01  7.62966207e-07  6.53779106e-07  1.20000000e-01 
 1.30000000e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  7.62966218e-07  6.53777290e-07  1.30000000e-01 
 1.40000000e-01  5.73544413e-01  5.73544413e-01  5.73544413e-01  5.73544413e-01  5.73544413e-01  5.73544413e-01  5.73544413e-01  7.62966206e-07  6.53775382e-07  1.40000000e-01 
 1.50000000e-01  5.73544411e-01  5.73544411e-01  5.73544411e-01  5.73544411e-01  5.73544411e-01  5.73544411e-01  5.73544411e-01  7.62966196e-07  6.53773478e-07  1.50000000e-01 
 1.60000000e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  5.73544415e-01  7.62966218e-07  6.53771645e-07  1.60000000e-01 
 1.70000000e-01  5.73544411e-01  5.73544411e-01  5.73544412e-01  5.73544411e-01  5.73544411e-01  5.73544411e-01  5.73544411e-01  7.62966199e-07  6.53769715e-07  1.70000000e-01 
 1.80000000e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  5.73544414e-01  7.62966212e-07  6.53767862e-07  1.80000000e-01 
 1.90000000e-01  5.73544416e-01  5.73544416e-01  5.73544417e-01  5.73544416e-01  5.73544416e-01  5.73544416e-01  5.73544416e-01  7.62966226e-07  6.53766017e-07  1.90000000e-01 
