 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.80365271e-12  3.29345389e-09  3.27137908e-09  3.22561212e-09  3.23879769e-09  3.34956096e-09  3.31832891e-09  3.24101328e-09  7.26908439e-07  1.35287337e-11  5.00000000e-01 
 8.07461853e-09  5.29268854e-01  3.27137909e-09  3.22561214e-09  3.23879782e-09  3.34956097e-09  3.31832881e-09  3.24101329e-09  7.26909207e-07  7.73513875e-09  5.00000000e-01 
 1.68659513e-08  3.29345391e-09  5.29268854e-01  3.22561225e-09  3.23879782e-09  3.34956109e-09  3.31832893e-09  3.24101329e-09  7.26909207e-07  1.62142868e-08  5.00000000e-01 
 2.49647610e-08  5.29268995e-01  5.29268995e-01  3.22561214e-09  3.23879771e-09  3.34956109e-09  3.31832893e-09  3.24101318e-09  7.26909995e-07  2.40444535e-08  5.00000000e-01 
 3.13115588e-08  3.29345391e-09  3.27137909e-09  5.29268846e-01  3.23879771e-09  3.34956097e-09  3.31832893e-09  3.24101318e-09  7.26909171e-07  3.01877208e-08  5.00000000e-01 
 3.94747778e-08  5.29268989e-01  3.27137910e-09  5.29268989e-01  3.23879771e-09  3.34956098e-09  3.31832893e-09  3.24101318e-09  7.26909960e-07  3.80951661e-08  5.00000000e-01 
 4.81690649e-08  3.29345391e-09  5.29268992e-01  5.29268992e-01  3.23879782e-09  3.34956098e-09  3.31832893e-09  3.24101329e-09  7.26909974e-07  4.65223025e-08  5.00000000e-01 
 5.60921120e-08  5.29269128e-01  5.29269128e-01  5.29269128e-01  3.23879782e-09  3.34956098e-09  3.31832894e-09  3.24101330e-09  7.26910727e-07  5.42051737e-08  5.00000000e-01 
 6.25494923e-08  3.29345391e-09  3.27137909e-09  3.22561225e-09  5.29268836e-01  3.34956109e-09  3.31832893e-09  3.24101318e-09  7.26909107e-07  6.04687074e-08  5.00000000e-01 
 7.06990633e-08  5.29268987e-01  3.27137921e-09  3.22561214e-09  5.29268987e-01  3.34956109e-09  3.31832893e-09  3.24101329e-09  7.26909953e-07  6.83754848e-08  5.00000000e-01 
 7.94277829e-08  3.29345391e-09  5.29268986e-01  3.22561214e-09  5.29268986e-01  3.34956098e-09  3.31832893e-09  3.24101329e-09  7.26909938e-07  7.68457795e-08  5.00000000e-01 
