 b0              v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 3.26652067e-09  3.26652067e-09  3.26652067e-09  3.26652056e-09  3.26652056e-09  3.26652056e-09  3.26652056e-09  3.26652057e-09  1.10001376e-06  5.45774812e-08  1.00000000e+00 
 7.25065535e-01  7.25065535e-01  3.26652068e-09  3.26652068e-09  3.26652068e-09  3.26652068e-09  3.26652068e-09  3.26652057e-09  1.10001443e-06  5.97558190e-08  1.00000000e+00 
 3.26652057e-09  3.26652057e-09  7.25065534e-01  3.26652068e-09  3.26652068e-09  3.26652068e-09  3.26652057e-09  3.26652068e-09  1.10001443e-06  6.52891154e-08  1.00000000e+00 
 7.25065650e-01  7.25065650e-01  7.25065650e-01  3.26652057e-09  3.26652057e-09  3.26652057e-09  3.26652057e-09  3.26652069e-09  1.10001512e-06  6.96073252e-08  1.00000000e+00 
 3.26652057e-09  3.26652057e-09  3.26652057e-09  7.25065535e-01  3.26652068e-09  3.26652068e-09  3.26652057e-09  3.26652068e-09  1.10001443e-06  7.74186795e-08  1.00000000e+00 
 7.25065649e-01  7.25065649e-01  3.26652069e-09  7.25065649e-01  3.26652057e-09  3.26652057e-09  3.26652057e-09  3.26652057e-09  1.10001511e-06  8.24705442e-08  1.00000000e+00 
 3.26652069e-09  3.26652069e-09  7.25065648e-01  7.25065648e-01  3.26652069e-09  3.26652069e-09  3.26652069e-09  3.26652069e-09  1.10001511e-06  8.78066233e-08  1.00000000e+00 
 7.25065762e-01  7.25065762e-01  7.25065762e-01  7.25065762e-01  3.26652069e-09  3.26652069e-09  3.26652069e-09  3.26652069e-09  1.10001579e-06  9.20681060e-08  1.00000000e+00 
