 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.79976196e-12  3.21496522e-09  3.31949143e-09  3.32298906e-09  3.25592274e-09  3.31426384e-09  3.31383417e-09  3.22134587e-09  6.84833740e-07  1.76356707e-11  1.00000000e+00 
 8.76850227e-09  5.24084738e-01  3.31949133e-09  3.32298896e-09  3.25592275e-09  3.31426374e-09  3.31383419e-09  3.22134589e-09  6.84834450e-07  9.56103463e-09  1.00000000e+00 
 1.64513818e-08  3.21496535e-09  5.24084756e-01  3.32298896e-09  3.25592275e-09  3.31426386e-09  3.31383419e-09  3.22134589e-09  6.84834546e-07  1.78392270e-08  1.00000000e+00 
 2.52918390e-08  5.24084898e-01  5.24084898e-01  3.32298896e-09  3.25592276e-09  3.31426375e-09  3.31383420e-09  3.22134589e-09  6.84835321e-07  2.73063279e-08  1.00000000e+00 
 3.08086077e-08  3.21496523e-09  3.31949133e-09  5.24084753e-01  3.25592276e-09  3.31426386e-09  3.31383419e-09  3.22134589e-09  6.84834529e-07  3.31896928e-08  1.00000000e+00 
 3.97175284e-08  5.24084893e-01  3.31949134e-09  5.24084893e-01  3.25592276e-09  3.31426386e-09  3.31383420e-09  3.22134589e-09  6.84835289e-07  4.26575326e-08  1.00000000e+00 
 4.73133157e-08  3.21496535e-09  5.24084914e-01  5.24084914e-01  3.25592276e-09  3.31426386e-09  3.31383420e-09  3.22134589e-09  6.84835403e-07  5.07020559e-08  1.00000000e+00 
 5.59214908e-08  5.24085047e-01  5.24085047e-01  5.24085047e-01  3.25592275e-09  3.31426385e-09  3.31383419e-09  3.22134600e-09  6.84836127e-07  5.97915886e-08  1.00000000e+00 
 6.15328557e-08  3.21496535e-09  3.31949133e-09  3.32298896e-09  5.24084745e-01  3.31426374e-09  3.31383419e-09  3.22134589e-09  6.84834486e-07  6.57024657e-08  1.00000000e+00 
 7.04604156e-08  5.24084887e-01  3.31949134e-09  3.32298896e-09  5.24084887e-01  3.31426374e-09  3.31383420e-09  3.22134589e-09  6.84835257e-07  7.50852109e-08  1.00000000e+00 
 7.80908512e-08  3.21496534e-09  5.24084902e-01  3.32298895e-09  5.24084902e-01  3.31426373e-09  3.31383418e-09  3.22134599e-09  6.84835339e-07  8.30855811e-08  1.00000000e+00 
 8.67588045e-08  5.24085039e-01  5.24085039e-01  3.32298895e-09  5.24085039e-01  3.31426373e-09  3.31383419e-09  3.22134599e-09  6.84836085e-07  9.21533996e-08  1.00000000e+00 
 9.22013305e-08  3.21496524e-09  3.31949145e-09  5.24084901e-01  5.24084901e-01  3.31426386e-09  3.31383420e-09  3.22134589e-09  6.84835332e-07  9.78364909e-08  1.00000000e+00 
 1.00842016e-07  5.24085038e-01  3.31949144e-09  5.24085038e-01  5.24085038e-01  3.31426373e-09  3.31383419e-09  3.22134588e-09  6.84836078e-07  1.06843572e-07  1.00000000e+00 
 1.08265319e-07  3.21496523e-09  5.24085047e-01  5.24085047e-01  5.24085047e-01  3.31426375e-09  3.31383420e-09  3.22134589e-09  6.84836127e-07  1.14566589e-07  1.00000000e+00 
 1.16600995e-07  5.24085194e-01  5.24085194e-01  5.24085194e-01  5.24085194e-01  3.31426386e-09  3.31383419e-09  3.22134599e-09  6.84836930e-07  1.23223344e-07  1.00000000e+00 
 1.23670352e-07  3.21496533e-09  3.31949132e-09  3.32298895e-09  3.25592274e-09  5.24084751e-01  3.31383418e-09  3.22134599e-09  6.84834514e-07  1.30552252e-07  1.00000000e+00 
 1.32552392e-07  5.24084896e-01  3.31949132e-09  3.32298895e-09  3.25592274e-09  5.24084896e-01  3.31383418e-09  3.22134599e-09  6.84835307e-07  1.39744500e-07  1.00000000e+00 
 1.40183609e-07  3.21496534e-09  5.24084908e-01  3.32298896e-09  3.25592275e-09  5.24084908e-01  3.31383419e-09  3.22134588e-09  6.84835364e-07  1.47628441e-07  1.00000000e+00 
 1.48874846e-07  5.24085044e-01  5.24085044e-01  3.32298895e-09  3.25592275e-09  5.24085044e-01  3.31383419e-09  3.22134599e-09  6.84836117e-07  1.56592591e-07  1.00000000e+00 
 1.54305786e-07  3.21496522e-09  3.31949132e-09  5.24084908e-01  3.25592285e-09  5.24084908e-01  3.31383418e-09  3.22134587e-09  6.84835367e-07  1.62186055e-07  1.00000000e+00 
 1.63012393e-07  5.24085038e-01  3.31949144e-09  5.24085038e-01  3.25592275e-09  5.24085038e-01  3.31383419e-09  3.22134588e-09  6.84836085e-07  1.71140911e-07  1.00000000e+00 
 1.70442540e-07  3.21496523e-09  5.24085055e-01  5.24085055e-01  3.25592275e-09  5.24085055e-01  3.31383419e-09  3.22134600e-09  6.84836177e-07  1.78771131e-07  1.00000000e+00 
 1.78780433e-07  5.24085197e-01  5.24085197e-01  5.24085197e-01  3.25592275e-09  5.24085197e-01  3.31383419e-09  3.22134600e-09  6.84836948e-07  1.87320822e-07  1.00000000e+00 
 1.84399894e-07  3.21496522e-09  3.31949144e-09  3.32298895e-09  5.24084903e-01  5.24084903e-01  3.31383418e-09  3.22134588e-09  6.84835339e-07  1.93075607e-07  1.00000000e+00 
 1.93052638e-07  5.24085036e-01  3.31949144e-09  3.32298896e-09  5.24085036e-01  5.24085036e-01  3.31383419e-09  3.22134600e-09  6.84836071e-07  2.01925459e-07  1.00000000e+00 
 2.00448026e-07  3.21496524e-09  5.24085052e-01  3.32298897e-09  5.24085052e-01  5.24085052e-01  3.31383420e-09  3.22134589e-09  6.84836163e-07  2.09478344e-07  1.00000000e+00 
 2.08851897e-07  5.24085190e-01  5.24085190e-01  3.32298907e-09  5.24085190e-01  5.24085190e-01  3.31383419e-09  3.22134589e-09  6.84836902e-07  2.18049536e-07  1.00000000e+00 
 2.14203686e-07  3.21496534e-09  3.31949133e-09  5.24085044e-01  5.24085044e-01  5.24085044e-01  3.31383419e-09  3.22134588e-09  6.84836117e-07  2.23501516e-07  1.00000000e+00 
 2.22608919e-07  5.24085190e-01  3.31949133e-09  5.24085190e-01  5.24085190e-01  5.24085190e-01  3.31383419e-09  3.22134599e-09  6.84836913e-07  2.32054148e-07  1.00000000e+00 
 2.29820093e-07  3.21496534e-09  5.24085205e-01  5.24085205e-01  5.24085205e-01  5.24085205e-01  3.31383419e-09  3.22134600e-09  6.84836991e-07  2.39382118e-07  1.00000000e+00 
 2.37892242e-07  5.24085340e-01  5.24085340e-01  5.24085340e-01  5.24085340e-01  5.24085340e-01  3.31383420e-09  3.22134589e-09  6.84837719e-07  2.47575286e-07  1.00000000e+00 
