 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  5.49995646e-01  5.49995646e-01  5.49995646e-01  5.49995646e-01  5.49995646e-01  5.49995646e-01  5.49995646e-01  1.46487986e-06  3.45661052e-07  0.00000000e+00 
 1.00000000e-02  5.49995610e-01  5.49995610e-01  5.49995610e-01  5.49995610e-01  5.49995610e-01  5.49995610e-01  5.49995610e-01  1.46487943e-06  3.45525152e-07  1.00000000e-02 
 2.00000000e-02  5.49995625e-01  5.49995625e-01  5.49995625e-01  5.49995625e-01  5.49995625e-01  5.49995625e-01  5.49995625e-01  1.46487957e-06  3.45388200e-07  2.00000000e-02 
 3.00000000e-02  5.49995595e-01  5.49995595e-01  5.49995595e-01  5.49995595e-01  5.49995595e-01  5.49995595e-01  5.49995595e-01  1.46487926e-06  3.45250772e-07  3.00000000e-02 
 4.00000000e-02  5.49995645e-01  5.49995645e-01  5.49995645e-01  5.49995645e-01  5.49995645e-01  5.49995645e-01  5.49995645e-01  1.46487983e-06  3.45114852e-07  4.00000000e-02 
 5.00000000e-02  5.49995604e-01  5.49995604e-01  5.49995604e-01  5.49995604e-01  5.49995604e-01  5.49995604e-01  5.49995604e-01  1.46487938e-06  3.44978083e-07  5.00000000e-02 
 6.00000000e-02  5.49995623e-01  5.49995623e-01  5.49995623e-01  5.49995623e-01  5.49995623e-01  5.49995623e-01  5.49995623e-01  1.46487960e-06  3.44841268e-07  6.00000000e-02 
 7.00000000e-02  5.49995620e-01  5.49995620e-01  5.49995620e-01  5.49995620e-01  5.49995620e-01  5.49995620e-01  5.49995620e-01  1.46487955e-06  3.44705242e-07  7.00000000e-02 
 8.00000000e-02  5.49995622e-01  5.49995622e-01  5.49995622e-01  5.49995622e-01  5.49995622e-01  5.49995622e-01  5.49995622e-01  1.46487955e-06  3.44567624e-07  8.00000000e-02 
 9.00000000e-02  5.49995644e-01  5.49995644e-01  5.49995644e-01  5.49995644e-01  5.49995644e-01  5.49995644e-01  5.49995644e-01  1.46487980e-06  3.44431449e-07  9.00000000e-02 
