 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.27105438e-09  3.27105438e-09  3.25764325e-09  3.31371489e-09  6.36111767e-07  5.80696042e-08  4.50558186e-01 
 5.65417000e-01  5.65417000e-01  3.25764327e-09  3.31371502e-09  6.36112841e-07  1.14751792e-07  4.77528364e-01 
 3.27105440e-09  3.27105440e-09  5.65417002e-01  3.31371491e-09  6.36112850e-07  1.69257470e-07  4.93290395e-01 
 5.65417197e-01  5.65417197e-01  5.65417197e-01  3.31371491e-09  6.36113920e-07  2.43473343e-07  5.08306090e-01 
 3.27105439e-09  3.27105439e-09  3.25764338e-09  5.65417000e-01  6.36112845e-07  3.34932016e-07  5.21707470e-01 
 5.65417196e-01  5.65417196e-01  3.25764327e-09  5.65417196e-01  6.36113914e-07  4.10446463e-07  5.30371146e-01 
 3.27105439e-09  3.27105439e-09  5.65417197e-01  5.65417197e-01  6.36113920e-07  4.65645018e-07  5.35797657e-01 
 5.65417392e-01  5.65417392e-01  5.65417392e-01  5.65417392e-01  6.36114984e-07  5.38828145e-07  5.42125749e-01 
