 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.08315902e-11  3.28933302e-09  3.28025236e-09  3.27610141e-09  3.28240600e-09  3.26106069e-09  3.25395241e-09  3.22862802e-09  6.95918533e-07  4.72591921e-09  1.00000000e+00 
 8.08821271e-09  5.27158919e-01  3.28025237e-09  3.27610141e-09  3.28240589e-09  3.26106069e-09  3.25395242e-09  3.22862791e-09  6.95919375e-07  7.28830685e-09  1.00000000e+00 
 1.62884392e-08  3.28933291e-09  5.27158919e-01  3.27610141e-09  3.28240600e-09  3.26106069e-09  3.25395242e-09  3.22862802e-09  6.95919375e-07  1.31450690e-08  1.00000000e+00 
 2.43615201e-08  5.27159068e-01  5.27159068e-01  3.27610141e-09  3.28240601e-09  3.26106069e-09  3.25395242e-09  3.22862791e-09  6.95920196e-07  2.11194191e-08  1.00000000e+00 
 3.15608297e-08  3.28933291e-09  3.28025236e-09  5.27158919e-01  3.28240589e-09  3.26106069e-09  3.25395242e-09  3.22862802e-09  6.95919379e-07  2.84144619e-08  1.00000000e+00 
 3.96805717e-08  5.27159071e-01  3.28025237e-09  5.27159071e-01  3.28240589e-09  3.26106081e-09  3.25395242e-09  3.22862803e-09  6.95920210e-07  3.65969868e-08  1.00000000e+00 
 4.77526131e-08  3.28933303e-09  5.27159070e-01  5.27159070e-01  3.28240589e-09  3.26106069e-09  3.25395242e-09  3.22862803e-09  6.95920207e-07  4.46824799e-08  1.00000000e+00 
 5.56302261e-08  5.27159219e-01  5.27159219e-01  5.27159219e-01  3.28240590e-09  3.26106081e-09  3.25395242e-09  3.22862792e-09  6.95921027e-07  5.25404431e-08  1.00000000e+00 
 6.27175739e-08  3.28933291e-09  3.28025237e-09  3.27610141e-09  5.27158912e-01  3.26106069e-09  3.25395242e-09  3.22862791e-09  6.95919343e-07  5.95906755e-08  1.00000000e+00 
 7.89498419e-08  3.28933298e-09  5.27157816e-01  3.27610137e-09  5.27157816e-01  3.26106077e-09  3.25395238e-09  3.22862799e-09  6.95913364e-07  7.56854206e-08  1.00000000e+00 
 8.68739234e-08  5.27157714e-01  5.27157714e-01  3.27610136e-09  5.27157714e-01  3.26106065e-09  3.25395238e-09  3.22862799e-09  6.95912799e-07  8.35288319e-08  1.00000000e+00 
 9.39539196e-08  3.28933298e-09  3.28025232e-09  5.27157823e-01  5.27157823e-01  3.26106077e-09  3.25395238e-09  3.22862799e-09  6.95913400e-07  9.05295821e-08  1.00000000e+00 
 1.01846915e-07  5.27157717e-01  3.28025232e-09  5.27157717e-01  5.27157717e-01  3.26106065e-09  3.25395238e-09  3.22862799e-09  6.95912828e-07  9.83268080e-08  1.00000000e+00 
 1.09739744e-07  3.28933298e-09  5.27157716e-01  5.27157716e-01  5.27157715e-01  3.26106065e-09  3.25395238e-09  3.22862799e-09  6.95912821e-07  1.06116246e-07  1.00000000e+00 
 1.17393769e-07  5.27157607e-01  5.27157607e-01  5.27157607e-01  5.27157607e-01  3.26106065e-09  3.25395237e-09  3.22862798e-09  6.95912220e-07  1.13662708e-07  1.00000000e+00 
 1.20020389e-07  3.28933298e-09  3.28025233e-09  3.27610137e-09  3.28240585e-09  5.27157935e-01  3.25395238e-09  3.22862799e-09  6.95914022e-07  1.16250575e-07  1.00000000e+00 
 1.28100292e-07  5.27157824e-01  3.28025232e-09  3.27610137e-09  3.28240596e-09  5.27157824e-01  3.25395238e-09  3.22862799e-09  6.95913407e-07  1.24205542e-07  1.00000000e+00 
 1.36215195e-07  3.28933298e-09  5.27157820e-01  3.27610137e-09  3.28240596e-09  5.27157820e-01  3.25395238e-09  3.22862799e-09  6.95913389e-07  1.32184866e-07  1.00000000e+00 
 1.44174243e-07  5.27157714e-01  5.27157714e-01  3.27610136e-09  3.28240584e-09  5.27157714e-01  3.25395238e-09  3.22862799e-09  6.95912814e-07  1.39999656e-07  1.00000000e+00 
 1.51274244e-07  3.28933298e-09  3.28025232e-09  5.27157829e-01  3.28240596e-09  5.27157829e-01  3.25395238e-09  3.22862799e-09  6.95913432e-07  1.46959621e-07  1.00000000e+00 
 1.59239049e-07  5.27157722e-01  3.28025232e-09  5.27157722e-01  3.28240584e-09  5.27157722e-01  3.25395238e-09  3.22862799e-09  6.95912856e-07  1.54752826e-07  1.00000000e+00 
 1.67155980e-07  3.28933287e-09  5.27157721e-01  5.27157721e-01  3.28240584e-09  5.27157721e-01  3.25395238e-09  3.22862799e-09  6.95912842e-07  1.62481228e-07  1.00000000e+00 
 1.74819182e-07  5.27157607e-01  5.27157607e-01  5.27157607e-01  3.28240584e-09  5.27157607e-01  3.25395237e-09  3.22862787e-09  6.95912227e-07  1.69941856e-07  1.00000000e+00 
 1.81830512e-07  3.28933298e-09  3.28025232e-09  3.27610137e-09  5.27157819e-01  5.27157819e-01  3.25395238e-09  3.22862799e-09  6.95913382e-07  1.76748074e-07  1.00000000e+00 
 1.89738765e-07  5.27157712e-01  3.28025232e-09  3.27610136e-09  5.27157712e-01  5.27157712e-01  3.25395238e-09  3.22862799e-09  6.95912799e-07  1.84399781e-07  1.00000000e+00 
 1.97630421e-07  3.28933287e-09  5.27157709e-01  3.27610136e-09  5.27157709e-01  5.27157709e-01  3.25395238e-09  3.22862787e-09  6.95912782e-07  1.92005913e-07  1.00000000e+00 
 2.05356689e-07  5.27157599e-01  5.27157599e-01  3.27610136e-09  5.27157599e-01  5.27157599e-01  3.25395237e-09  3.22862798e-09  6.95912178e-07  1.99422374e-07  1.00000000e+00 
 2.12331602e-07  3.28933298e-09  3.28025232e-09  5.27157712e-01  5.27157712e-01  5.27157712e-01  3.25395238e-09  3.22862799e-09  6.95912796e-07  2.06090647e-07  1.00000000e+00 
 2.20039592e-07  5.27157604e-01  3.28025243e-09  5.27157604e-01  5.27157604e-01  5.27157604e-01  3.25395237e-09  3.22862787e-09  6.95912206e-07  2.13429857e-07  1.00000000e+00 
 2.27720741e-07  3.28933286e-09  5.27157601e-01  5.27157601e-01  5.27157601e-01  5.27157601e-01  3.25395237e-09  3.22862787e-09  6.95912188e-07  2.20712636e-07  1.00000000e+00 
 2.35163607e-07  5.27157494e-01  5.27157494e-01  5.27157494e-01  5.27157494e-01  5.27157494e-01  3.25395237e-09  3.22862798e-09  6.95911595e-07  2.27740628e-07  1.00000000e+00 
