 b0              v(b0)           v(b1)           v(b2)           i(Vbias)        i(viout)        v(vbout)       
 3.22636271e-09  3.22636271e-09  3.26200409e-09  3.27225382e-09  7.56389902e-07  8.34132763e-12  1.26980986e-01 
 6.12420935e-01  6.12420935e-01  3.26200409e-09  3.27225371e-09  7.56390651e-07  1.26324178e-07  4.99212345e-01 
 3.22636260e-09  3.22636260e-09  6.12420939e-01  3.27225383e-09  7.56390670e-07  2.36748409e-07  5.26304946e-01 
 6.12421070e-01  6.12421070e-01  6.12421070e-01  3.27225372e-09  7.56391401e-07  3.49949083e-07  5.43578574e-01 
 3.22636260e-09  3.22636260e-09  3.26200410e-09  6.12420946e-01  7.56390710e-07  4.32752365e-07  5.53151816e-01 
 6.12421079e-01  6.12421079e-01  3.26200421e-09  6.12421079e-01  7.56391452e-07  5.54012354e-07  5.64498134e-01 
 3.22636272e-09  3.22636272e-09  6.12421083e-01  6.12421083e-01  7.56391476e-07  6.62811569e-07  5.72906773e-01 
 6.12421215e-01  6.12421215e-01  6.12421215e-01  6.12421215e-01  7.56392211e-07  7.72072642e-07  5.80198600e-01 
