 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.56970926e-07  3.19373567e-09  3.37811599e-09  3.16878081e-09  3.36301084e-09  3.35856033e-09  3.35242010e-09  3.63027353e-09  1.56970926e-07  1.02195941e-09  1.00000000e+00 
 1.56971888e-07  4.50173136e-01  3.37811606e-09  3.16878083e-09  3.36301092e-09  3.35856041e-09  3.35242006e-09  3.63027360e-09  1.56971888e-07  1.61955427e-09  1.00000000e+00 
 1.56971856e-07  3.19373577e-09  4.50173098e-01  3.16878083e-09  3.36301087e-09  3.35856040e-09  3.35242012e-09  3.63027359e-09  1.56971856e-07  2.83300494e-09  1.00000000e+00 
 1.56972917e-07  4.50173886e-01  4.50173886e-01  3.16878087e-09  3.36301092e-09  3.35856051e-09  3.35242010e-09  3.63027364e-09  1.56972917e-07  4.36440928e-09  1.00000000e+00 
 1.56971855e-07  3.19373574e-09  3.37811603e-09  4.50173106e-01  3.36301090e-09  3.35856043e-09  3.35242009e-09  3.63027362e-09  1.56971855e-07  5.94879168e-09  1.00000000e+00 
 1.56972908e-07  4.50173880e-01  3.37811610e-09  4.50173880e-01  3.36301092e-09  3.35856051e-09  3.35242010e-09  3.63027364e-09  1.56972908e-07  7.51759899e-09  1.00000000e+00 
 1.56972954e-07  3.19373578e-09  4.50173913e-01  4.50173914e-01  3.36301092e-09  3.35856051e-09  3.35242010e-09  3.63027365e-09  1.56972954e-07  9.11518327e-09  1.00000000e+00 
 1.56973978e-07  4.50174669e-01  4.50174669e-01  4.50174669e-01  3.36301094e-09  3.35856059e-09  3.35242011e-09  3.63027371e-09  1.56973978e-07  1.06884954e-08  1.00000000e+00 
 1.56971939e-07  3.19373571e-09  3.37811606e-09  3.16878088e-09  4.50173146e-01  3.35856040e-09  3.35242012e-09  3.63027360e-09  1.56971939e-07  1.25069732e-08  1.00000000e+00 
 1.56972956e-07  4.50173902e-01  3.37811610e-09  3.16878082e-09  4.50173902e-01  3.35856045e-09  3.35242010e-09  3.63027364e-09  1.56972956e-07  1.40423850e-08  1.00000000e+00 
 1.56972996e-07  3.19373579e-09  4.50173935e-01  3.16878082e-09  4.50173935e-01  3.35856046e-09  3.35242010e-09  3.63027365e-09  1.56972996e-07  1.56282169e-08  1.00000000e+00 
 1.56973935e-07  4.50174644e-01  4.50174644e-01  3.16878089e-09  4.50174644e-01  3.35856059e-09  3.35242011e-09  3.63027371e-09  1.56973935e-07  1.71972374e-08  1.00000000e+00 
 1.56972974e-07  3.19373579e-09  3.37811610e-09  4.50173938e-01  4.50173938e-01  3.35856051e-09  3.35242010e-09  3.63027365e-09  1.56972974e-07  1.87393425e-08  1.00000000e+00 
