 b0              v(b0)           v(b1)           v(b2)           i(Vbias)        i(Viout)        v(vbout)       
 3.28849985e-09  3.28849985e-09  3.26152892e-09  3.26029933e-09  7.05045634e-07  8.16413603e-12  1.24464141e-01 
 5.73944652e-01  5.73944652e-01  3.26152893e-09  3.26029945e-09  7.05046368e-07  8.65737739e-08  4.60655661e-01 
 3.28849986e-09  3.28849986e-09  5.73935434e-01  3.26029945e-09  7.05046229e-07  1.82315343e-07  4.90745547e-01 
 5.73944794e-01  5.73944794e-01  5.73935661e-01  3.26029934e-09  7.05046958e-07  2.65272361e-07  5.06316315e-01 
 3.28849986e-09  3.28849986e-09  3.26152893e-09  5.73953616e-01  7.05046332e-07  3.71645083e-07  5.20579583e-01 
 5.73944717e-01  5.73944717e-01  3.26152894e-09  5.73953663e-01  7.05047059e-07  4.55174796e-07  5.29285010e-01 
 3.28849986e-09  3.28849986e-09  5.73935681e-01  5.73953736e-01  7.05046914e-07  5.46932288e-07  5.37260465e-01 
 5.73944843e-01  5.73944843e-01  5.73935717e-01  5.73953754e-01  7.05047636e-07  6.27508829e-07  5.43288860e-01 
