 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.58099612e-07  3.24759577e-09  3.32429044e-09  3.26319968e-09  3.28412274e-09  3.24255556e-09  3.29792800e-09  3.28764571e-09  1.58099612e-07  3.52963525e-09  1.00000000e+00 
 1.58100645e-07  4.48813544e-01  3.32429048e-09  3.26319971e-09  3.28412277e-09  3.24255559e-09  3.29792793e-09  3.28764575e-09  1.58100645e-07  5.78521053e-09  1.00000000e+00 
 1.58100480e-07  3.24759580e-09  4.48813489e-01  3.26319971e-09  3.28412277e-09  3.24255547e-09  3.29792793e-09  3.28764575e-09  1.58100480e-07  9.19729359e-09  1.00000000e+00 
 1.58101534e-07  4.48814289e-01  4.48814289e-01  3.26319962e-09  3.28412279e-09  3.24255560e-09  3.29792806e-09  3.28764577e-09  1.58101534e-07  1.48917820e-08  1.00000000e+00 
 1.58100466e-07  3.24759580e-09  3.32429048e-09  4.48813472e-01  3.28412277e-09  3.24255558e-09  3.29792804e-09  3.28764575e-09  1.58100466e-07  2.00057571e-08  1.00000000e+00 
 1.58101400e-07  4.48814183e-01  3.32429050e-09  4.48814183e-01  3.28412279e-09  3.24255560e-09  3.29792806e-09  3.28764577e-09  1.58101400e-07  2.60140780e-08  1.00000000e+00 
 1.58101443e-07  3.24759582e-09  4.48814214e-01  4.48814214e-01  3.28412279e-09  3.24255549e-09  3.29792806e-09  3.28764577e-09  1.58101443e-07  3.07829850e-08  1.00000000e+00 
 1.58102479e-07  4.48814972e-01  4.48814972e-01  4.48814972e-01  3.28412281e-09  3.24255562e-09  3.29792808e-09  3.28764579e-09  1.58102479e-07  3.68060284e-08  1.00000000e+00 
 1.58100545e-07  3.24759591e-09  3.32429047e-09  3.26319970e-09  4.48813488e-01  3.24255557e-09  3.29792792e-09  3.28764574e-09  1.58100545e-07  4.22976143e-08  1.00000000e+00 
 1.58101523e-07  4.48814269e-01  3.32429050e-09  3.26319973e-09  4.48814269e-01  3.24255560e-09  3.29792795e-09  3.28764577e-09  1.58101523e-07  4.81883546e-08  1.00000000e+00 
 1.58101569e-07  3.24759594e-09  4.48814309e-01  3.26319973e-09  4.48814309e-01  3.24255560e-09  3.29792806e-09  3.28764577e-09  1.58101569e-07  5.29292379e-08  1.00000000e+00 
 1.58102698e-07  4.48815090e-01  4.48815090e-01  3.26319975e-09  4.48815090e-01  3.24255562e-09  3.29792797e-09  3.28764579e-09  1.58102698e-07  5.89335230e-08  1.00000000e+00 
 1.58101562e-07  3.24759582e-09  3.32429050e-09  4.48814288e-01  4.48814288e-01  3.24255560e-09  3.29792795e-09  3.28764577e-09  1.58101562e-07  6.39328448e-08  1.00000000e+00 
 1.58102649e-07  4.48815087e-01  3.32429053e-09  4.48815087e-01  4.48815087e-01  3.24255562e-09  3.29792808e-09  3.28764579e-09  1.58102649e-07  6.98629776e-08  1.00000000e+00 
 1.58102624e-07  3.24759584e-09  4.48815032e-01  4.48815032e-01  4.48815032e-01  3.24255562e-09  3.29792808e-09  3.28764579e-09  1.58102624e-07  7.46080389e-08  1.00000000e+00 
 1.58103327e-07  4.48815664e-01  4.48815664e-01  4.48815664e-01  4.48815664e-01  3.24255563e-09  3.29792799e-09  3.28764581e-09  1.58103327e-07  8.06050195e-08  1.00000000e+00 
 1.58100534e-07  3.24759580e-09  3.32429048e-09  3.26319971e-09  3.28412277e-09  4.48813515e-01  3.29792793e-09  3.28764575e-09  1.58100534e-07  8.28765963e-08  1.00000000e+00 
 1.58101646e-07  4.48814315e-01  3.32429051e-09  3.26319962e-09  3.28412279e-09  4.48814315e-01  3.29792806e-09  3.28764577e-09  1.58101646e-07  8.86747387e-08  1.00000000e+00 
 1.58101673e-07  3.24759582e-09  4.48814324e-01  3.26319962e-09  3.28412279e-09  4.48814324e-01  3.29792806e-09  3.28764577e-09  1.58101673e-07  9.33709998e-08  1.00000000e+00 
 1.58102783e-07  4.48815143e-01  4.48815143e-01  3.26319975e-09  3.28412282e-09  4.48815142e-01  3.29792797e-09  3.28764579e-09  1.58102783e-07  9.93240405e-08  1.00000000e+00 
 1.58101552e-07  3.24759582e-09  3.32429051e-09  4.48814298e-01  3.28412279e-09  4.48814299e-01  3.29792806e-09  3.28764577e-09  1.58101552e-07  1.04346128e-07  1.00000000e+00 
 1.58102495e-07  4.48814966e-01  3.32429053e-09  4.48814966e-01  3.28412281e-09  4.48814966e-01  3.29792797e-09  3.28764579e-09  1.58102495e-07  1.10293712e-07  1.00000000e+00 
 1.58102576e-07  3.24759595e-09  4.48815024e-01  4.48815024e-01  3.28412281e-09  4.48815024e-01  3.29792808e-09  3.28764579e-09  1.58102576e-07  1.15031412e-07  1.00000000e+00 
 1.58103529e-07  4.48815749e-01  4.48815749e-01  4.48815749e-01  3.28412283e-09  4.48815749e-01  3.29792810e-09  3.28764581e-09  1.58103529e-07  1.21003097e-07  1.00000000e+00 
 1.58101679e-07  3.24759583e-09  3.32429051e-09  3.26319973e-09  4.48814382e-01  4.48814382e-01  3.29792795e-09  3.28764577e-09  1.58101679e-07  1.26283282e-07  1.00000000e+00 
 1.58102670e-07  4.48815111e-01  3.32429053e-09  3.26319964e-09  4.48815111e-01  4.48815111e-01  3.29792808e-09  3.28764579e-09  1.58102670e-07  1.32122466e-07  1.00000000e+00 
 1.58102687e-07  3.24759596e-09  4.48815100e-01  3.26319964e-09  4.48815100e-01  4.48815100e-01  3.29792808e-09  3.28764579e-09  1.58102687e-07  1.36818471e-07  1.00000000e+00 
 1.58103544e-07  4.48815763e-01  4.48815763e-01  3.26319966e-09  4.48815763e-01  4.48815763e-01  3.29792810e-09  3.28764581e-09  1.58103544e-07  1.42809029e-07  1.00000000e+00 
 1.58102682e-07  3.24759596e-09  3.32429053e-09  4.48815077e-01  4.48815077e-01  4.48815077e-01  3.29792808e-09  3.28764579e-09  1.58102682e-07  1.47807043e-07  1.00000000e+00 
 1.58103496e-07  4.48815737e-01  3.32429056e-09  4.48815736e-01  4.48815736e-01  4.48815736e-01  3.29792810e-09  3.28764581e-09  1.58103496e-07  1.53739109e-07  1.00000000e+00 
 1.58103424e-07  3.24759597e-09  4.48815685e-01  4.48815685e-01  4.48815685e-01  4.48815685e-01  3.29792810e-09  3.28764581e-09  1.58103424e-07  1.58467230e-07  1.00000000e+00 
 1.58104544e-07  4.48816496e-01  4.48816496e-01  4.48816496e-01  4.48816496e-01  4.48816496e-01  3.29792812e-09  3.28764583e-09  1.58104544e-07  1.64446817e-07  1.00000000e+00 
 1.58100723e-07  3.24759592e-09  3.32429048e-09  3.26319960e-09  3.28412277e-09  3.24255559e-09  4.48813615e-01  3.28764575e-09  1.58100723e-07  1.63728032e-07  1.00000000e+00 
 1.58101559e-07  4.48814275e-01  3.32429050e-09  3.26319962e-09  3.28412279e-09  3.24255560e-09  4.48814275e-01  3.28764577e-09  1.58101559e-07  1.69411123e-07  1.00000000e+00 
 1.58101768e-07  3.24759593e-09  4.48814439e-01  3.26319961e-09  3.28412279e-09  3.24255560e-09  4.48814438e-01  3.28764576e-09  1.58101768e-07  1.74046846e-07  1.00000000e+00 
 1.58102669e-07  4.48815096e-01  4.48815096e-01  3.26319964e-09  3.28412281e-09  3.24255562e-09  4.48815096e-01  3.28764579e-09  1.58102669e-07  1.79941168e-07  1.00000000e+00 
 1.58101527e-07  3.24759594e-09  3.32429050e-09  4.48814278e-01  3.28412279e-09  3.24255560e-09  4.48814278e-01  3.28764577e-09  1.58101527e-07  1.84919628e-07  1.00000000e+00 
 1.58102617e-07  4.48815032e-01  3.32429053e-09  4.48815032e-01  3.28412281e-09  3.24255562e-09  4.48815032e-01  3.28764579e-09  1.58102617e-07  1.90810113e-07  1.00000000e+00 
 1.58102679e-07  3.24759595e-09  4.48815030e-01  4.48815030e-01  3.28412281e-09  3.24255562e-09  4.48815030e-01  3.28764579e-09  1.58102679e-07  1.95517430e-07  1.00000000e+00 
 1.58103702e-07  4.48815864e-01  4.48815864e-01  4.48815863e-01  3.28412282e-09  3.24255562e-09  4.48815863e-01  3.28764580e-09  1.58103702e-07  2.01480333e-07  1.00000000e+00 
 1.58101585e-07  3.24759594e-09  3.32429051e-09  3.26319962e-09  4.48814332e-01  3.24255560e-09  4.48814332e-01  3.28764577e-09  1.58101585e-07  2.06807840e-07  1.00000000e+00 
 1.58102680e-07  4.48815100e-01  3.32429063e-09  3.26319973e-09  4.48815100e-01  3.24255561e-09  4.48815100e-01  3.28764578e-09  1.58102680e-07  2.12662002e-07  1.00000000e+00 
 1.58102594e-07  3.24759583e-09  4.48815050e-01  3.26319962e-09  4.48815050e-01  3.24255561e-09  4.48815050e-01  3.28764578e-09  1.58102594e-07  2.17363663e-07  1.00000000e+00 
 1.58103487e-07  4.48815775e-01  4.48815775e-01  3.26319964e-09  4.48815775e-01  3.24255562e-09  4.48815775e-01  3.28764579e-09  1.58103487e-07  2.23347257e-07  1.00000000e+00 
 1.58102601e-07  3.24759594e-09  3.32429052e-09  4.48815049e-01  4.48815049e-01  3.24255561e-09  4.48815049e-01  3.28764577e-09  1.58102601e-07  2.28324296e-07  1.00000000e+00 
 1.58103370e-07  4.48815659e-01  3.32429065e-09  4.48815659e-01  4.48815659e-01  3.24255562e-09  4.48815659e-01  3.28764579e-09  1.58103370e-07  2.34221773e-07  1.00000000e+00 
 1.58103522e-07  3.24759585e-09  4.48815790e-01  4.48815790e-01  4.48815790e-01  3.24255562e-09  4.48815790e-01  3.28764579e-09  1.58103522e-07  2.38924002e-07  1.00000000e+00 
 1.58104767e-07  4.48816655e-01  4.48816655e-01  4.48816654e-01  4.48816655e-01  3.24255564e-09  4.48816654e-01  3.28764582e-09  1.58104767e-07  2.44876190e-07  1.00000000e+00 
 1.58101601e-07  3.24759581e-09  3.32429049e-09  3.26319960e-09  3.28412278e-09  4.48814300e-01  4.48814300e-01  3.28764587e-09  1.58101601e-07  2.46842291e-07  1.00000000e+00 
 1.58102511e-07  4.48815009e-01  3.32429063e-09  3.26319962e-09  3.28412280e-09  4.48815009e-01  4.48815009e-01  3.28764577e-09  1.58102511e-07  2.52571311e-07  1.00000000e+00 
 1.58102693e-07  3.24759583e-09  4.48815088e-01  3.26319962e-09  3.28412280e-09  4.48815088e-01  4.48815088e-01  3.28764578e-09  1.58102693e-07  2.57230766e-07  1.00000000e+00 
 1.58103558e-07  4.48815796e-01  4.48815796e-01  3.26319964e-09  3.28412282e-09  4.48815796e-01  4.48815796e-01  3.28764579e-09  1.58103558e-07  2.63146205e-07  1.00000000e+00 
 1.58102625e-07  3.24759583e-09  3.32429063e-09  4.48815034e-01  3.28412280e-09  4.48815034e-01  4.48815034e-01  3.28764577e-09  1.58102625e-07  2.68104515e-07  1.00000000e+00 
 1.58103568e-07  4.48815779e-01  3.32429054e-09  4.48815779e-01  3.28412282e-09  4.48815779e-01  4.48815779e-01  3.28764579e-09  1.58103568e-07  2.74021204e-07  1.00000000e+00 
 1.58103435e-07  3.24759585e-09  4.48815719e-01  4.48815719e-01  3.28412282e-09  4.48815719e-01  4.48815719e-01  3.28764579e-09  1.58103435e-07  2.78748587e-07  1.00000000e+00 
 1.58104649e-07  4.48816569e-01  4.48816569e-01  4.48816569e-01  3.28412286e-09  4.48816569e-01  4.48816569e-01  3.28764583e-09  1.58104649e-07  2.84723711e-07  1.00000000e+00 
 1.58102595e-07  3.24759583e-09  3.32429063e-09  3.26319962e-09  4.48815028e-01  4.48815028e-01  4.48815028e-01  3.28764577e-09  1.58102595e-07  2.89984627e-07  1.00000000e+00 
 1.58103649e-07  4.48815834e-01  3.32429055e-09  3.26319975e-09  4.48815834e-01  4.48815834e-01  4.48815834e-01  3.28764580e-09  1.58103649e-07  2.95817870e-07  1.00000000e+00 
