 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.89214350e-12  3.25515555e-09  3.21987348e-09  3.28674892e-09  3.24718722e-09  3.25530168e-09  3.26031035e-09  3.26836196e-09  6.77979390e-07  1.38129508e-11  5.00000000e-01 
 7.83543267e-09  5.23642578e-01  3.21987350e-09  3.28674883e-09  3.24718723e-09  3.25530158e-09  3.26031036e-09  3.26836197e-09  6.77980207e-07  7.52460494e-09  5.00000000e-01 
 1.55262130e-08  3.25515546e-09  5.23642577e-01  3.28674894e-09  3.24718712e-09  3.25530158e-09  3.26031036e-09  3.26836209e-09  6.77980204e-07  1.49618273e-08  5.00000000e-01 
 2.33760328e-08  5.23642731e-01  5.23642731e-01  3.28674894e-09  3.24718723e-09  3.25530158e-09  3.26031036e-09  3.26836197e-09  6.77981042e-07  2.25732038e-08  5.00000000e-01 
 3.02137276e-08  3.25515546e-09  3.21987350e-09  5.23642583e-01  3.24718723e-09  3.25530158e-09  3.26031037e-09  3.26836209e-09  6.77980236e-07  2.92125435e-08  5.00000000e-01 
 3.80917746e-08  5.23642734e-01  3.21987350e-09  5.23642734e-01  3.24718724e-09  3.25530159e-09  3.26031037e-09  3.26836198e-09  6.77981060e-07  3.68680588e-08  5.00000000e-01 
 4.56938821e-08  3.25515546e-09  5.23642730e-01  5.23642730e-01  3.24718724e-09  3.25530159e-09  3.26031037e-09  3.26836198e-09  6.77981042e-07  4.42598349e-08  5.00000000e-01 
 5.33689771e-08  5.23642882e-01  5.23642883e-01  5.23642883e-01  3.24718724e-09  3.25530159e-09  3.26031037e-09  3.26836198e-09  6.77981870e-07  5.17251522e-08  5.00000000e-01 
 5.86511916e-08  3.25515557e-09  3.21987350e-09  3.28674894e-09  5.23642583e-01  3.25530158e-09  3.26031037e-09  3.26836209e-09  6.77980232e-07  5.68641951e-08  5.00000000e-01 
 6.65288808e-08  5.23642734e-01  3.21987350e-09  3.28674895e-09  5.23642734e-01  3.25530159e-09  3.26031037e-09  3.26836198e-09  6.77981056e-07  6.45295586e-08  5.00000000e-01 
 7.41626414e-08  3.25515546e-09  5.23642729e-01  3.28674895e-09  5.23642729e-01  3.25530159e-09  3.26031037e-09  3.26836209e-09  6.77981031e-07  7.19584818e-08  5.00000000e-01 
 8.18899928e-08  5.23642883e-01  5.23642883e-01  3.28674895e-09  5.23642883e-01  3.25530159e-09  3.26031037e-09  3.26836198e-09  6.77981877e-07  7.94790509e-08  5.00000000e-01 
 8.86049527e-08  3.25515546e-09  3.21987350e-09  5.23642740e-01  5.23642740e-01  3.25530159e-09  3.26031037e-09  3.26836209e-09  6.77981099e-07  8.60145093e-08  5.00000000e-01 
 9.62846739e-08  5.23642892e-01  3.21987350e-09  5.23642892e-01  5.23642892e-01  3.25530159e-09  3.26031037e-09  3.26836198e-09  6.77981923e-07  9.34891489e-08  5.00000000e-01 
 1.03744480e-07  3.25515546e-09  5.23642889e-01  5.23642889e-01  5.23642889e-01  3.25530159e-09  3.26031037e-09  3.26836210e-09  6.77981905e-07  1.00749645e-07  5.00000000e-01 
 1.11223328e-07  5.23643038e-01  5.23643038e-01  5.23643038e-01  5.23643038e-01  3.25530159e-09  3.26031038e-09  3.26836199e-09  6.77982722e-07  1.08028615e-07  5.00000000e-01 
