 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  5.25941467e-01  5.25941466e-01  5.25941467e-01  5.25941467e-01  5.25941467e-01  5.25941467e-01  5.25941466e-01  6.97585897e-07  8.75751143e-07  0.00000000e+00 
 1.00000000e-02  5.25941462e-01  5.25941462e-01  5.25941462e-01  5.25941462e-01  5.25941462e-01  5.25941462e-01  5.25941462e-01  6.97585872e-07  8.75749703e-07  1.00000000e-02 
 2.00000000e-02  5.25941461e-01  5.25941461e-01  5.25941461e-01  5.25941461e-01  5.25941461e-01  5.25941461e-01  5.25941461e-01  6.97585868e-07  8.75748346e-07  2.00000000e-02 
 3.00000000e-02  5.25941461e-01  5.25941461e-01  5.25941461e-01  5.25941461e-01  5.25941461e-01  5.25941461e-01  5.25941461e-01  6.97585865e-07  8.75747050e-07  3.00000000e-02 
 4.00000000e-02  5.25941464e-01  5.25941464e-01  5.25941464e-01  5.25941464e-01  5.25941464e-01  5.25941464e-01  5.25941464e-01  6.97585879e-07  8.75745728e-07  4.00000000e-02 
 5.00000000e-02  5.25941464e-01  5.25941464e-01  5.25941464e-01  5.25941464e-01  5.25941464e-01  5.25941464e-01  5.25941463e-01  6.97585875e-07  8.75744364e-07  5.00000000e-02 
 6.00000000e-02  5.25941465e-01  5.25941465e-01  5.25941465e-01  5.25941465e-01  5.25941465e-01  5.25941465e-01  5.25941465e-01  6.97585893e-07  8.75743075e-07  6.00000000e-02 
 7.00000000e-02  5.25941461e-01  5.25941461e-01  5.25941462e-01  5.25941461e-01  5.25941462e-01  5.25941461e-01  5.25941461e-01  6.97585865e-07  8.75741616e-07  7.00000000e-02 
 8.00000000e-02  5.25941460e-01  5.25941460e-01  5.25941460e-01  5.25941460e-01  5.25941460e-01  5.25941460e-01  5.25941460e-01  6.97585861e-07  8.75740316e-07  8.00000000e-02 
 9.00000000e-02  5.25941461e-01  5.25941461e-01  5.25941461e-01  5.25941461e-01  5.25941461e-01  5.25941461e-01  5.25941461e-01  6.97585875e-07  8.75738987e-07  9.00000000e-02 
 1.00000000e-01  5.25941464e-01  5.25941464e-01  5.25941464e-01  5.25941464e-01  5.25941465e-01  5.25941464e-01  5.25941464e-01  6.97585886e-07  8.75737655e-07  1.00000000e-01 
 1.10000000e-01  5.25941463e-01  5.25941463e-01  5.25941463e-01  5.25941463e-01  5.25941463e-01  5.25941463e-01  5.25941463e-01  6.97585879e-07  8.75736298e-07  1.10000000e-01 
 1.20000000e-01  5.25941460e-01  5.25941460e-01  5.25941460e-01  5.25941460e-01  5.25941460e-01  5.25941460e-01  5.25941459e-01  6.97585854e-07  8.75734834e-07  1.20000000e-01 
 1.30000000e-01  5.25941467e-01  5.25941467e-01  5.25941467e-01  5.25941467e-01  5.25941467e-01  5.25941467e-01  5.25941466e-01  6.97585893e-07  8.75733612e-07  1.30000000e-01 
 1.40000000e-01  5.25941466e-01  5.25941466e-01  5.25941466e-01  5.25941466e-01  5.25941466e-01  5.25941466e-01  5.25941466e-01  6.97585897e-07  8.75732297e-07  1.40000000e-01 
 1.50000000e-01  5.25941467e-01  5.25941467e-01  5.25941467e-01  5.25941467e-01  5.25941467e-01  5.25941467e-01  5.25941467e-01  6.97585897e-07  8.75730919e-07  1.50000000e-01 
 1.60000000e-01  5.25941466e-01  5.25941466e-01  5.25941466e-01  5.25941466e-01  5.25941466e-01  5.25941466e-01  5.25941466e-01  6.97585893e-07  8.75729533e-07  1.60000000e-01 
 1.70000000e-01  5.25941464e-01  5.25941463e-01  5.25941464e-01  5.25941463e-01  5.25941464e-01  5.25941463e-01  5.25941463e-01  6.97585879e-07  8.75728048e-07  1.70000000e-01 
 1.80000000e-01  5.25941463e-01  5.25941463e-01  5.25941463e-01  5.25941463e-01  5.25941463e-01  5.25941463e-01  5.25941463e-01  6.97585872e-07  8.75726670e-07  1.80000000e-01 
