 b0              v(b0)           v(b1)           v(b2)           i(Vbias)        i(viout)        v(vbout)       
 3.19991874e-09  3.19991874e-09  3.27881915e-09  3.25001403e-09  8.21673978e-07  8.14859291e-12  1.22382011e-01 
 6.20571507e-01  6.20571507e-01  3.27881916e-09  3.25001403e-09  8.21674615e-07  1.43684357e-07  5.01395010e-01 
 3.19991863e-09  3.19991863e-09  6.20571516e-01  3.25001403e-09  8.21674667e-07  2.61477370e-07  5.27467708e-01 
 6.20571629e-01  6.20571629e-01  6.20571629e-01  3.25001414e-09  8.21675306e-07  3.93292558e-07  5.45736872e-01 
 3.19991874e-09  3.19991874e-09  3.27881916e-09  6.20571507e-01  8.21674621e-07  5.25387012e-07  5.59041578e-01 
 6.20571622e-01  6.20571622e-01  3.27881916e-09  6.20571622e-01  8.21675266e-07  6.65243586e-07  5.70163352e-01 
 3.19991874e-09  3.19991874e-09  6.20571628e-01  6.20571628e-01  8.21675303e-07  7.82009195e-07  5.77960098e-01 
 6.20571743e-01  6.20571743e-01  6.20571743e-01  6.20571743e-01  8.21675950e-07  9.09423218e-07  5.85389473e-01 
