 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.58730093e-07  3.34045431e-09  3.22872273e-09  3.37027431e-09  3.50990421e-09  3.33345620e-09  3.50711598e-09  3.56574245e-09  1.58730093e-07  1.01677244e-09  1.00000000e+00 
 1.58731149e-07  4.51086919e-01  3.22872275e-09  3.37027430e-09  3.50990425e-09  3.33345629e-09  3.50711602e-09  3.56574251e-09  1.58731149e-07  1.68749636e-09  1.00000000e+00 
 1.58731103e-07  3.34045441e-09  4.51086883e-01  3.37027430e-09  3.50990430e-09  3.33345628e-09  3.50711606e-09  3.56574256e-09  1.58731103e-07  2.97538350e-09  1.00000000e+00 
 1.58732173e-07  4.51087676e-01  4.51087676e-01  3.37027432e-09  3.50990438e-09  3.33345638e-09  3.50711612e-09  3.56574265e-09  1.58732173e-07  4.63030858e-09  1.00000000e+00 
 1.58731159e-07  3.34045436e-09  3.22872269e-09  4.51086903e-01  3.50990431e-09  3.33345628e-09  3.50711602e-09  3.56574257e-09  1.58731159e-07  6.00013550e-09  1.00000000e+00 
 1.58732154e-07  4.51087671e-01  3.22872280e-09  4.51087671e-01  3.50990437e-09  3.33345638e-09  3.50711612e-09  3.56574265e-09  1.58732154e-07  7.68460495e-09  1.00000000e+00 
 1.58732144e-07  3.34045443e-09  4.51087648e-01  4.51087648e-01  3.50990432e-09  3.33345638e-09  3.50711612e-09  3.56574264e-09  1.58732144e-07  9.30695876e-09  1.00000000e+00 
 1.58733073e-07  4.51088355e-01  4.51088355e-01  4.51088355e-01  3.50990438e-09  3.33345648e-09  3.50711617e-09  3.56574272e-09  1.58733073e-07  1.09940288e-08  1.00000000e+00 
 1.58731178e-07  3.34045442e-09  3.22872275e-09  3.37027430e-09  4.51086931e-01  3.33345628e-09  3.50711602e-09  3.56574257e-09  1.58731178e-07  1.18645005e-08  1.00000000e+00 
 1.58732157e-07  4.51087684e-01  3.22872280e-09  3.37027432e-09  4.51087684e-01  3.33345639e-09  3.50711607e-09  3.56574265e-09  1.58732157e-07  1.35209035e-08  1.00000000e+00 
