 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.26719866e-09  3.26719866e-09  3.24751981e-09  3.27843234e-09  7.42633302e-07  4.18839914e-08  4.38485628e-01 
 5.77844245e-01  5.77844245e-01  3.24751981e-09  3.27843234e-09  7.42634045e-07  1.38452545e-07  4.85530887e-01 
 3.26719866e-09  3.26719866e-09  5.77844251e-01  3.27843234e-09  7.42634083e-07  2.50963124e-07  5.09866049e-01 
 5.77844383e-01  5.77844383e-01  5.77844383e-01  3.27843224e-09  7.42634827e-07  3.58392688e-07  5.24786274e-01 
 3.26719866e-09  3.26719866e-09  3.24751981e-09  5.77844258e-01  7.42634119e-07  4.73187546e-07  5.36616265e-01 
 5.77844390e-01  5.77844390e-01  3.24751982e-09  5.77844390e-01  7.42634866e-07  5.81562157e-07  5.45517221e-01 
 3.26719866e-09  3.26719866e-09  5.77844394e-01  5.77844394e-01  7.42634890e-07  6.88126692e-07  5.52862719e-01 
 5.77844526e-01  5.77844526e-01  5.77844526e-01  5.77844526e-01  7.42635631e-07  7.91881979e-07  5.59056292e-01 
