 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 6.35854466e-07  3.26599067e-09  3.25082644e-09  3.25489437e-09  3.32509359e-09  3.26340610e-09  3.24240103e-09  3.28589669e-09  6.35854466e-07  3.66852575e-08  1.00000000e+00 
 6.35855317e-07  5.40107254e-01  3.25082645e-09  3.25489437e-09  3.32509348e-09  3.26340610e-09  3.24240103e-09  3.28589670e-09  6.35855317e-07  3.93802111e-08  1.00000000e+00 
 6.35855297e-07  3.26599068e-09  5.40107251e-01  3.25489448e-09  3.32509359e-09  3.26340610e-09  3.24240103e-09  3.28589670e-09  6.35855297e-07  4.32996075e-08  1.00000000e+00 
 6.35856161e-07  5.40107407e-01  5.40107407e-01  3.25489449e-09  3.32509349e-09  3.26340611e-09  3.24240104e-09  3.28589670e-09  6.35856161e-07  4.65038212e-08  1.00000000e+00 
 6.35855297e-07  3.26599068e-09  3.25082634e-09  5.40107250e-01  3.32509359e-09  3.26340610e-09  3.24240103e-09  3.28589670e-09  6.35855297e-07  4.99224555e-08  1.00000000e+00 
 6.35856161e-07  5.40107408e-01  3.25082645e-09  5.40107408e-01  3.32509349e-09  3.26340610e-09  3.24240104e-09  3.28589670e-09  6.35856161e-07  5.35992015e-08  1.00000000e+00 
 6.35856152e-07  3.26599068e-09  5.40107406e-01  5.40107406e-01  3.32509349e-09  3.26340610e-09  3.24240104e-09  3.28589670e-09  6.35856152e-07  5.83316861e-08  1.00000000e+00 
 6.35857013e-07  5.40107562e-01  5.40107562e-01  5.40107562e-01  3.32509360e-09  3.26340611e-09  3.24240104e-09  3.28589671e-09  6.35857013e-07  6.20569409e-08  1.00000000e+00 
 6.35855345e-07  3.26599068e-09  3.25082634e-09  3.25489448e-09  5.40107259e-01  3.26340610e-09  3.24240103e-09  3.28589670e-09  6.35855345e-07  7.70251418e-08  1.00000000e+00 
 6.35856198e-07  5.40107414e-01  3.25082645e-09  3.25489449e-09  5.40107414e-01  3.26340610e-09  3.24240104e-09  3.28589670e-09  6.35856198e-07  8.11853695e-08  1.00000000e+00 
 6.35856187e-07  3.26599068e-09  5.40107412e-01  3.25489449e-09  5.40107412e-01  3.26340611e-09  3.24240104e-09  3.28589670e-09  6.35856187e-07  8.64182823e-08  1.00000000e+00 
 6.35857036e-07  5.40107566e-01  5.40107566e-01  3.25489449e-09  5.40107566e-01  3.26340611e-09  3.24240104e-09  3.28589671e-09  6.35857036e-07  9.04113264e-08  1.00000000e+00 
 6.35856191e-07  3.26599068e-09  3.25082646e-09  5.40107413e-01  5.40107413e-01  3.26340611e-09  3.24240104e-09  3.28589671e-09  6.35856191e-07  9.39528206e-08  1.00000000e+00 
 6.35857058e-07  5.40107570e-01  3.25082646e-09  5.40107570e-01  5.40107570e-01  3.26340611e-09  3.24240104e-09  3.28589671e-09  6.35857058e-07  9.79660015e-08  1.00000000e+00 
 6.35857040e-07  3.26599068e-09  5.40107567e-01  5.40107567e-01  5.40107567e-01  3.26340611e-09  3.24240104e-09  3.28589671e-09  6.35857040e-07  1.02796150e-07  1.00000000e+00 
 6.35857907e-07  5.40107724e-01  5.40107724e-01  5.40107724e-01  5.40107724e-01  3.26340611e-09  3.24240104e-09  3.28589671e-09  6.35857907e-07  1.06511472e-07  1.00000000e+00 
 6.35855299e-07  3.26599068e-09  3.25082634e-09  3.25489448e-09  3.32509359e-09  5.40107252e-01  3.24240103e-09  3.28589670e-09  6.35855299e-07  1.11451364e-07  1.00000000e+00 
 6.35856169e-07  5.40107409e-01  3.25082645e-09  3.25489449e-09  3.32509349e-09  5.40107409e-01  3.24240104e-09  3.28589670e-09  6.35856169e-07  1.15641868e-07  1.00000000e+00 
 6.35856150e-07  3.26599068e-09  5.40107405e-01  3.25489449e-09  3.32509349e-09  5.40107405e-01  3.24240104e-09  3.28589670e-09  6.35856150e-07  1.21069796e-07  1.00000000e+00 
