 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.58510499e-07  3.12660533e-09  3.30001688e-09  3.53839420e-09  3.26635369e-09  3.17442861e-09  3.43170212e-09  3.25787474e-09  1.58510499e-07  9.98923610e-10  1.00000000e+00 
 1.58511644e-07  4.50805049e-01  3.30001695e-09  3.53839424e-09  3.26635377e-09  3.17442866e-09  3.43170218e-09  3.25787477e-09  1.58511644e-07  1.62339120e-09  1.00000000e+00 
 1.58511564e-07  3.12660533e-09  4.50805012e-01  3.53839427e-09  3.26635374e-09  3.17442864e-09  3.43170221e-09  3.25787480e-09  1.58511564e-07  2.76726553e-09  1.00000000e+00 
 1.58512534e-07  4.50805741e-01  4.50805741e-01  3.53839430e-09  3.26635376e-09  3.17442869e-09  3.43170215e-09  3.25787482e-09  1.58512534e-07  4.34404512e-09  1.00000000e+00 
 1.58511514e-07  3.12660535e-09  3.30001694e-09  4.50804981e-01  3.26635377e-09  3.17442866e-09  3.43170218e-09  3.25787476e-09  1.58511514e-07  5.73415093e-09  1.00000000e+00 
 1.58512593e-07  4.50805785e-01  3.30001692e-09  4.50805785e-01  3.26635376e-09  3.17442869e-09  3.43170215e-09  3.25787482e-09  1.58512593e-07  7.35535366e-09  1.00000000e+00 
 1.58512532e-07  3.12660541e-09  4.50805748e-01  4.50805748e-01  3.26635376e-09  3.17442869e-09  3.43170221e-09  3.25787482e-09  1.58512532e-07  8.85579254e-09  1.00000000e+00 
 1.58513536e-07  4.50806503e-01  4.50806503e-01  4.50806503e-01  3.26635383e-09  3.17442870e-09  3.43170221e-09  3.25787484e-09  1.58513536e-07  1.04815001e-08  1.00000000e+00 
 1.58511572e-07  3.12660542e-09  3.30001695e-09  3.53839424e-09  4.50805035e-01  3.17442866e-09  3.43170218e-09  3.25787477e-09  1.58511572e-07  1.16863248e-08  1.00000000e+00 
 1.58512666e-07  4.50805825e-01  3.30001698e-09  3.53839431e-09  4.50805825e-01  3.17442870e-09  3.43170220e-09  3.25787482e-09  1.58512666e-07  1.32801432e-08  1.00000000e+00 
 1.58512582e-07  3.12660541e-09  4.50805765e-01  3.53839430e-09  4.50805765e-01  3.17442869e-09  3.43170220e-09  3.25787482e-09  1.58512582e-07  1.47746135e-08  1.00000000e+00 
 1.58513572e-07  4.50806511e-01  4.50806511e-01  3.53839434e-09  4.50806511e-01  3.17442870e-09  3.43170221e-09  3.25787484e-09  1.58513572e-07  1.63979053e-08  1.00000000e+00 
 1.58512618e-07  3.12660541e-09  3.30001698e-09  4.50805803e-01  4.50805803e-01  3.17442870e-09  3.43170220e-09  3.25787482e-09  1.58512618e-07  1.77550419e-08  1.00000000e+00 
 1.58513617e-07  4.50806547e-01  3.30001699e-09  4.50806547e-01  4.50806547e-01  3.17442864e-09  3.43170221e-09  3.25787485e-09  1.58513617e-07  1.93580831e-08  1.00000000e+00 
 1.58513642e-07  3.12660549e-09  4.50806546e-01  4.50806546e-01  4.50806546e-01  3.17442864e-09  3.43170227e-09  3.25787485e-09  1.58513642e-07  2.08526387e-08  1.00000000e+00 
 1.58514579e-07  4.50807261e-01  4.50807261e-01  4.50807261e-01  4.50807261e-01  3.17442870e-09  3.43170220e-09  3.25787493e-09  1.58514579e-07  2.24718661e-08  1.00000000e+00 
 1.58511582e-07  3.12660533e-09  3.30001692e-09  3.53839421e-09  3.26635374e-09  4.50805036e-01  3.43170221e-09  3.25787474e-09  1.58511582e-07  2.34586537e-08  1.00000000e+00 
 1.58512587e-07  4.50805776e-01  3.30001698e-09  3.53839430e-09  3.26635382e-09  4.50805776e-01  3.43170220e-09  3.25787482e-09  1.58512587e-07  2.50219472e-08  1.00000000e+00 
