 b0              v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 3.28051626e-09  3.28051626e-09  3.25654917e-09  3.21471784e-09  3.28267571e-09  3.26332633e-09  3.25819862e-09  3.22947383e-09  4.94837234e-07  8.33591773e-09  1.00000000e+00 
 5.96561081e-01  5.96561081e-01  3.25654929e-09  3.21471785e-09  3.28267560e-09  3.26332645e-09  3.25819863e-09  3.22947373e-09  4.94839451e-07  8.34263680e-09  1.00000000e+00 
 3.28051627e-09  3.28051627e-09  5.96561085e-01  3.21471785e-09  3.28267571e-09  3.26332634e-09  3.25819851e-09  3.22947373e-09  4.94839471e-07  8.51623749e-09  1.00000000e+00 
 5.96561489e-01  5.96561489e-01  5.96561489e-01  3.21471797e-09  3.28267573e-09  3.26332635e-09  3.25819852e-09  3.22947385e-09  4.94841668e-07  8.53129833e-09  1.00000000e+00 
 3.28051627e-09  3.28051627e-09  3.25654918e-09  5.96561052e-01  3.28267560e-09  3.26332645e-09  3.25819863e-09  3.22947384e-09  4.94839289e-07  8.79262796e-09  1.00000000e+00 
 5.96561457e-01  5.96561457e-01  3.25654930e-09  5.96561456e-01  3.28267573e-09  3.26332646e-09  3.25819863e-09  3.22947385e-09  4.94841490e-07  8.80915696e-09  1.00000000e+00 
 3.28051628e-09  3.28051628e-09  5.96561462e-01  5.96561462e-01  3.28267573e-09  3.26332646e-09  3.25819863e-09  3.22947385e-09  4.94841517e-07  9.03340247e-09  1.00000000e+00 
 5.96561865e-01  5.96561865e-01  5.96561865e-01  5.96561865e-01  3.28267562e-09  3.26332647e-09  3.25819853e-09  3.22947386e-09  4.94843709e-07  9.05115716e-09  1.00000000e+00 
