 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.59689467e-07  3.43235648e-09  3.46523311e-09  3.54766614e-09  3.37564592e-09  3.13058548e-09  3.31958448e-09  3.35453652e-09  1.59689467e-07  1.04411413e-09  1.00000000e+00 
 1.59690390e-07  4.51171957e-01  3.46523315e-09  3.54766616e-09  3.37564595e-09  3.13058549e-09  3.31958450e-09  3.35453655e-09  1.59690390e-07  1.66730274e-09  1.00000000e+00 
 1.59690364e-07  3.43235653e-09  4.51171934e-01  3.54766614e-09  3.37564598e-09  3.13058552e-09  3.31958447e-09  3.35453657e-09  1.59690364e-07  2.93260882e-09  1.00000000e+00 
 1.59691399e-07  4.51172671e-01  4.51172671e-01  3.54766617e-09  3.37564607e-09  3.13058554e-09  3.31958456e-09  3.35453660e-09  1.59691399e-07  4.52517668e-09  1.00000000e+00 
 1.59690437e-07  3.43235653e-09  3.46523312e-09  4.51171986e-01  3.37564599e-09  3.13058546e-09  3.31958453e-09  3.35453658e-09  1.59690437e-07  5.93942673e-09  1.00000000e+00 
 1.59691467e-07  4.51172716e-01  3.46523316e-09  4.51172716e-01  3.37564607e-09  3.13058554e-09  3.31958456e-09  3.35453660e-09  1.59691467e-07  7.57218288e-09  1.00000000e+00 
 1.59691485e-07  3.43235656e-09  4.51172769e-01  4.51172769e-01  3.37564614e-09  3.13058555e-09  3.31958456e-09  3.35453661e-09  1.59691485e-07  9.22794641e-09  1.00000000e+00 
 1.59692342e-07  4.51173392e-01  4.51173392e-01  4.51173392e-01  3.37564616e-09  3.13058556e-09  3.31958459e-09  3.35453663e-09  1.59692342e-07  1.08635021e-08  1.00000000e+00 
 1.59690476e-07  3.43235652e-09  3.46523316e-09  3.54766618e-09  4.51172014e-01  3.13058550e-09  3.31958451e-09  3.35453656e-09  1.59690476e-07  1.20808039e-08  1.00000000e+00 
 1.59691523e-07  4.51172762e-01  3.46523322e-09  3.54766618e-09  4.51172762e-01  3.13058555e-09  3.31958456e-09  3.35453660e-09  1.59691523e-07  1.36858631e-08  1.00000000e+00 
 1.59691470e-07  3.43235654e-09  4.51172741e-01  3.54766621e-09  4.51172741e-01  3.13058552e-09  3.31958454e-09  3.35453664e-09  1.59691470e-07  1.53345496e-08  1.00000000e+00 
 1.59692356e-07  4.51173421e-01  4.51173421e-01  3.54766626e-09  4.51173421e-01  3.13058556e-09  3.31958459e-09  3.35453663e-09  1.59692356e-07  1.69676184e-08  1.00000000e+00 
 1.59691548e-07  3.43235656e-09  3.46523322e-09  4.51172793e-01  4.51172792e-01  3.13058549e-09  3.31958457e-09  3.35453661e-09  1.59691548e-07  1.83459008e-08  1.00000000e+00 
 1.59692437e-07  4.51173465e-01  3.46523325e-09  4.51173465e-01  4.51173465e-01  3.13058556e-09  3.31958459e-09  3.35453663e-09  1.59692437e-07  1.99584065e-08  1.00000000e+00 
 1.59692396e-07  3.43235658e-09  4.51173435e-01  4.51173435e-01  4.51173435e-01  3.13058556e-09  3.31958459e-09  3.35453663e-09  1.59692396e-07  2.16059703e-08  1.00000000e+00 
 1.59693298e-07  4.51174120e-01  4.51174120e-01  4.51174120e-01  4.51174120e-01  3.13058557e-09  3.31958462e-09  3.35453666e-09  1.59693298e-07  2.32327579e-08  1.00000000e+00 
 1.59690448e-07  3.43235653e-09  3.46523318e-09  3.54766620e-09  3.37564604e-09  4.51171990e-01  3.31958453e-09  3.35453658e-09  1.59690448e-07  2.35025510e-08  1.00000000e+00 
 1.59691488e-07  4.51172726e-01  3.46523322e-09  3.54766617e-09  3.37564607e-09  4.51172726e-01  3.31958456e-09  3.35453660e-09  1.59691488e-07  2.50765595e-08  1.00000000e+00 
