 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.54266150e-07  3.46437285e-09  3.18784641e-09  3.21308612e-09  3.45178122e-09  3.14767980e-09  3.40566337e-09  3.17183123e-09  1.54266150e-07  9.57456336e-10  1.00000000e+00 
 1.54267112e-07  4.56133942e-01  3.18784645e-09  3.21308618e-09  3.45178117e-09  3.14767988e-09  3.40566344e-09  3.17183133e-09  1.54267112e-07  1.55834812e-09  1.00000000e+00 
 1.54267153e-07  3.46437284e-09  4.56133963e-01  3.21308619e-09  3.45178123e-09  3.14767989e-09  3.40566344e-09  3.17183133e-09  1.54267153e-07  2.61250221e-09  1.00000000e+00 
 1.54268071e-07  4.56134663e-01  4.56134663e-01  3.21308621e-09  3.45178125e-09  3.14767994e-09  3.40566348e-09  3.17183141e-09  1.54268071e-07  4.09771417e-09  1.00000000e+00 
 1.54267163e-07  3.46437285e-09  3.18784651e-09  4.56133978e-01  3.45178123e-09  3.14767983e-09  3.40566344e-09  3.17183134e-09  1.54267163e-07  5.34092948e-09  1.00000000e+00 
 1.54268143e-07  4.56134718e-01  3.18784653e-09  4.56134718e-01  3.45178126e-09  3.14767995e-09  3.40566348e-09  3.17183141e-09  1.54268143e-07  6.88341117e-09  1.00000000e+00 
 1.54268185e-07  3.46437287e-09  4.56134738e-01  4.56134738e-01  3.45178126e-09  3.14767995e-09  3.40566354e-09  3.17183142e-09  1.54268185e-07  8.28888602e-09  1.00000000e+00 
 1.54269163e-07  4.56135478e-01  4.56135478e-01  4.56135478e-01  3.45178129e-09  3.14768000e-09  3.40566353e-09  3.17183149e-09  1.54269163e-07  9.83173010e-09  1.00000000e+00 
 1.54267171e-07  3.46437285e-09  3.18784651e-09  3.21308619e-09  4.56133973e-01  3.14767989e-09  3.40566344e-09  3.17183134e-09  1.54267171e-07  1.19548105e-08  1.00000000e+00 
 1.54268069e-07  4.56134670e-01  3.18784646e-09  3.21308620e-09  4.56134671e-01  3.14767992e-09  3.40566346e-09  3.17183139e-09  1.54268069e-07  1.34688278e-08  1.00000000e+00 
 1.54268106e-07  3.46437287e-09  4.56134683e-01  3.21308622e-09  4.56134683e-01  3.14767989e-09  3.40566348e-09  3.17183141e-09  1.54268106e-07  1.48664583e-08  1.00000000e+00 
 1.54269093e-07  4.56135424e-01  4.56135424e-01  3.21308625e-09  4.56135424e-01  3.14768000e-09  3.40566352e-09  3.17183148e-09  1.54269093e-07  1.64061547e-08  1.00000000e+00 
 1.54268124e-07  3.46437287e-09  3.18784647e-09  4.56134705e-01  4.56134705e-01  3.14767989e-09  3.40566348e-09  3.17183141e-09  1.54268124e-07  1.76199322e-08  1.00000000e+00 
 1.54269129e-07  4.56135455e-01  3.18784650e-09  4.56135455e-01  4.56135455e-01  3.14768000e-09  3.40566352e-09  3.17183144e-09  1.54269129e-07  1.91411758e-08  1.00000000e+00 
 1.54269152e-07  3.46437290e-09  4.56135468e-01  4.56135468e-01  4.56135468e-01  3.14768000e-09  3.40566353e-09  3.17183149e-09  1.54269152e-07  2.05393036e-08  1.00000000e+00 
 1.54270076e-07  4.56136177e-01  4.56136177e-01  4.56136177e-01  4.56136177e-01  3.14768006e-09  3.40566357e-09  3.17183156e-09  1.54270076e-07  2.20749214e-08  1.00000000e+00 
 1.54267157e-07  3.46437285e-09  3.18784645e-09  3.21308619e-09  3.45178123e-09  4.56133971e-01  3.40566344e-09  3.17183134e-09  1.54267157e-07  2.40942555e-08  1.00000000e+00 
 1.54268122e-07  4.56134702e-01  3.18784647e-09  3.21308622e-09  3.45178126e-09  4.56134702e-01  3.40566348e-09  3.17183141e-09  1.54268122e-07  2.55763410e-08  1.00000000e+00 
 1.54268092e-07  3.46437287e-09  4.56134689e-01  3.21308622e-09  3.45178125e-09  4.56134689e-01  3.40566348e-09  3.17183141e-09  1.54268092e-07  2.69566698e-08  1.00000000e+00 
 1.54269129e-07  4.56135447e-01  4.56135447e-01  3.21308625e-09  3.45178128e-09  4.56135447e-01  3.40566352e-09  3.17183149e-09  1.54269129e-07  2.84809261e-08  1.00000000e+00 
 1.54268136e-07  3.46437287e-09  3.18784647e-09  4.56134717e-01  3.45178126e-09  4.56134717e-01  3.40566348e-09  3.17183141e-09  1.54268136e-07  2.96983487e-08  1.00000000e+00 
 1.54269154e-07  4.56135471e-01  3.18784648e-09  4.56135472e-01  3.45178126e-09  4.56135471e-01  3.40566356e-09  3.17183148e-09  1.54269154e-07  3.12233936e-08  1.00000000e+00 
 1.54269125e-07  3.46437290e-09  4.56135461e-01  4.56135461e-01  3.45178128e-09  4.56135461e-01  3.40566352e-09  3.17183149e-09  1.54269125e-07  3.26179617e-08  1.00000000e+00 
 1.54270091e-07  4.56136175e-01  4.56136175e-01  4.56136175e-01  3.45178131e-09  4.56136175e-01  3.40566357e-09  3.17183156e-09  1.54270091e-07  3.41461472e-08  1.00000000e+00 
 1.54268127e-07  3.46437287e-09  3.18784647e-09  3.21308622e-09  4.56134709e-01  4.56134709e-01  3.40566348e-09  3.17183141e-09  1.54268127e-07  3.62017616e-08  1.00000000e+00 
 1.54269178e-07  4.56135478e-01  3.18784650e-09  3.21308625e-09  4.56135479e-01  4.56135478e-01  3.40566353e-09  3.17183144e-09  1.54269178e-07  3.77001754e-08  1.00000000e+00 
 1.54269102e-07  3.46437290e-09  4.56135435e-01  3.21308625e-09  4.56135435e-01  4.56135435e-01  3.40566352e-09  3.17183148e-09  1.54269102e-07  3.90838863e-08  1.00000000e+00 
 1.54270097e-07  4.56136180e-01  4.56136180e-01  3.21308628e-09  4.56136180e-01  4.56136180e-01  3.40566357e-09  3.17183156e-09  1.54270097e-07  4.06176284e-08  1.00000000e+00 
 1.54269152e-07  3.46437290e-09  3.18784650e-09  4.56135469e-01  4.56135469e-01  4.56135469e-01  3.40566353e-09  3.17183149e-09  1.54269152e-07  4.18297361e-08  1.00000000e+00 
 1.54270130e-07  4.56136211e-01  3.18784652e-09  4.56136211e-01  4.56136212e-01  4.56136211e-01  3.40566357e-09  3.17183157e-09  1.54270130e-07  4.33501413e-08  1.00000000e+00 
 1.54270105e-07  3.46437292e-09  4.56136191e-01  4.56136191e-01  4.56136192e-01  4.56136191e-01  3.40566357e-09  3.17183157e-09  1.54270105e-07  4.47414834e-08  1.00000000e+00 
 1.54271080e-07  4.56136920e-01  4.56136920e-01  4.56136920e-01  4.56136921e-01  4.56136920e-01  3.40566361e-09  3.17183164e-09  1.54271080e-07  4.62705145e-08  1.00000000e+00 
 1.54267115e-07  3.46437284e-09  3.18784651e-09  3.21308618e-09  3.45178122e-09  3.14767988e-09  4.56133938e-01  3.17183134e-09  1.54267115e-07  4.95364745e-08  1.00000000e+00 
 1.54268054e-07  4.56134655e-01  3.18784647e-09  3.21308622e-09  3.45178125e-09  3.14767994e-09  4.56134655e-01  3.17183135e-09  1.54268054e-07  5.09895628e-08  1.00000000e+00 
