 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.29323649e-09  3.29323649e-09  3.20757281e-09  3.27266946e-09  6.51934434e-07  1.30273570e-11  1.42638411e-01 
 5.75842827e-01  5.75842827e-01  3.20757271e-09  3.27266936e-09  6.51935358e-07  1.09811184e-07  4.71937385e-01 
 3.29323649e-09  3.29323649e-09  5.75842814e-01  3.27266947e-09  6.51935285e-07  2.31927071e-07  5.02494193e-01 
 5.75842985e-01  5.75842985e-01  5.75842985e-01  3.27266947e-09  6.51936228e-07  3.29261269e-07  5.17215518e-01 
 3.29323650e-09  3.29323650e-09  3.20757271e-09  5.75842823e-01  6.51935334e-07  4.03228039e-07  5.25856122e-01 
 5.75842995e-01  5.75842995e-01  3.20757271e-09  5.75842995e-01  6.51936280e-07  5.01318237e-07  5.35251640e-01 
 3.29323650e-09  3.29323650e-09  5.75842977e-01  5.75842978e-01  6.51936188e-07  6.13952810e-07  5.44108895e-01 
 5.75843146e-01  5.75843146e-01  5.75843146e-01  5.75843146e-01  6.51937118e-07  7.05084251e-07  5.50223984e-01 
