 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.58443839e-07  3.24100743e-09  3.21447358e-09  3.23966285e-09  3.25140450e-09  3.25546750e-09  3.25582498e-09  3.25217339e-09  1.58443839e-07  3.55052521e-09  1.00000000e+00 
 1.58444749e-07  4.48867511e-01  3.21447361e-09  3.23966288e-09  3.25140453e-09  3.25546754e-09  3.25582501e-09  3.25217342e-09  1.58444749e-07  5.74246428e-09  1.00000000e+00 
 1.58444596e-07  3.24100746e-09  4.48867390e-01  3.23966288e-09  3.25140453e-09  3.25546753e-09  3.25582500e-09  3.25217341e-09  1.58444596e-07  9.92702098e-09  1.00000000e+00 
 1.58445497e-07  4.48868067e-01  4.48868067e-01  3.23966289e-09  3.25140455e-09  3.25546744e-09  3.25582502e-09  3.25217343e-09  1.58445497e-07  1.56757096e-08  1.00000000e+00 
 1.58444766e-07  3.24100746e-09  3.21447361e-09  4.48867486e-01  3.25140442e-09  3.25546754e-09  3.25582501e-09  3.25217342e-09  1.58444766e-07  1.99976000e-08  1.00000000e+00 
 1.58445806e-07  4.48868267e-01  3.21447374e-09  4.48868267e-01  3.25140455e-09  3.25546756e-09  3.25582503e-09  3.25217344e-09  1.58445806e-07  2.59780393e-08  1.00000000e+00 
 1.58445607e-07  3.24100748e-09  4.48868114e-01  4.48868114e-01  3.25140455e-09  3.25546755e-09  3.25582502e-09  3.25217343e-09  1.58445607e-07  3.17258753e-08  1.00000000e+00 
 1.58446665e-07  4.48868915e-01  4.48868915e-01  4.48868915e-01  3.25140457e-09  3.25546758e-09  3.25582504e-09  3.25217345e-09  1.58446665e-07  3.77211222e-08  1.00000000e+00 
 1.58444810e-07  3.24100746e-09  3.21447372e-09  3.23966288e-09  4.48867529e-01  3.25546754e-09  3.25582501e-09  3.25217342e-09  1.58444810e-07  4.28930491e-08  1.00000000e+00 
 1.58445697e-07  4.48868183e-01  3.21447373e-09  3.23966290e-09  4.48868183e-01  3.25546756e-09  3.25582502e-09  3.25217343e-09  1.58445697e-07  4.87645764e-08  1.00000000e+00 
 1.58445546e-07  3.24100747e-09  4.48868097e-01  3.23966289e-09  4.48868097e-01  3.25546755e-09  3.25582502e-09  3.25217343e-09  1.58445546e-07  5.44840191e-08  1.00000000e+00 
 1.58446759e-07  4.48868974e-01  4.48868974e-01  3.23966292e-09  4.48868973e-01  3.25546758e-09  3.25582493e-09  3.25217345e-09  1.58446759e-07  6.04598256e-08  1.00000000e+00 
 1.58445688e-07  3.24100748e-09  3.21447373e-09  4.48868222e-01  4.48868222e-01  3.25546744e-09  3.25582491e-09  3.25217343e-09  1.58445688e-07  6.46651870e-08  1.00000000e+00 
 1.58446796e-07  4.48868976e-01  3.21447363e-09  4.48868976e-01  4.48868976e-01  3.25546757e-09  3.25582493e-09  3.25217345e-09  1.58446796e-07  7.05651360e-08  1.00000000e+00 
 1.58446701e-07  3.24100749e-09  4.48868936e-01  4.48868936e-01  4.48868936e-01  3.25546757e-09  3.25582493e-09  3.25217345e-09  1.58446701e-07  7.62846639e-08  1.00000000e+00 
 1.58447642e-07  4.48869636e-01  4.48869636e-01  4.48869636e-01  4.48869636e-01  3.25546759e-09  3.25582494e-09  3.25217346e-09  1.58447642e-07  8.22450659e-08  1.00000000e+00 
 1.58444835e-07  3.24100745e-09  3.21447371e-09  3.23966287e-09  3.25140453e-09  4.48867547e-01  3.25582488e-09  3.25217341e-09  1.58444835e-07  8.60981686e-08  1.00000000e+00 
 1.58445714e-07  4.48868216e-01  3.21447362e-09  3.23966290e-09  3.25140455e-09  4.48868216e-01  3.25582491e-09  3.25217343e-09  1.58445714e-07  9.18747389e-08  1.00000000e+00 
 1.58445771e-07  3.24100748e-09  4.48868208e-01  3.23966290e-09  3.25140455e-09  4.48868208e-01  3.25582491e-09  3.25217343e-09  1.58445771e-07  9.75404078e-08  1.00000000e+00 
 1.58446861e-07  4.48869037e-01  4.48869037e-01  3.23966292e-09  3.25140457e-09  4.48869037e-01  3.25582493e-09  3.25217345e-09  1.58446861e-07  1.03474548e-07  1.00000000e+00 
