 b0              v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 3.26416119e-09  3.26416119e-09  3.26416119e-09  3.26416119e-09  3.26416119e-09  3.26416119e-09  3.26416119e-09  3.26416119e-09  7.94671772e-07  4.28369944e-08  1.00000000e+00 
 6.16756468e-01  6.16756468e-01  3.26416120e-09  3.26416120e-09  3.26416120e-09  3.26416120e-09  3.26416120e-09  3.26416120e-09  7.94672498e-07  4.69497579e-08  1.00000000e+00 
 3.26416120e-09  3.26416120e-09  6.16756467e-01  3.26416120e-09  3.26416120e-09  3.26416120e-09  3.26416120e-09  3.26416120e-09  7.94672497e-07  5.13710141e-08  1.00000000e+00 
 6.16756595e-01  6.16756595e-01  6.16756595e-01  3.26416120e-09  3.26416120e-09  3.26416120e-09  3.26416120e-09  3.26416120e-09  7.94673216e-07  5.57021202e-08  1.00000000e+00 
 3.26416120e-09  3.26416120e-09  3.26416120e-09  6.16756468e-01  3.26416120e-09  3.26416120e-09  3.26416120e-09  3.26416120e-09  7.94672502e-07  6.16744877e-08  1.00000000e+00 
 6.16756596e-01  6.16756596e-01  3.26416120e-09  6.16756596e-01  3.26416120e-09  3.26416120e-09  3.26416120e-09  3.26416120e-09  7.94673225e-07  6.71771154e-08  1.00000000e+00 
 3.26416120e-09  3.26416120e-09  6.16756595e-01  6.16756595e-01  3.26416120e-09  3.26416120e-09  3.26416120e-09  3.26416120e-09  7.94673218e-07  7.24787768e-08  1.00000000e+00 
 6.16756725e-01  6.16756725e-01  6.16756725e-01  6.16756725e-01  3.26416120e-09  3.26416120e-09  3.26416120e-09  3.26416120e-09  7.94673949e-07  7.73744731e-08  1.00000000e+00 
