 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.54969437e-12  3.28614856e-09  3.26948449e-09  3.27436349e-09  3.24764599e-09  3.25736557e-09  3.29320503e-09  3.23155793e-09  6.90895316e-07  1.29602995e-11  5.00000000e-01 
 7.37648520e-09  5.23420484e-01  3.26948440e-09  3.27436339e-09  3.24764589e-09  3.25736559e-09  3.29320505e-09  3.23155784e-09  6.90896105e-07  7.48983098e-09  5.00000000e-01 
 1.41251348e-08  3.28614847e-09  5.23420487e-01  3.27436339e-09  3.24764589e-09  3.25736559e-09  3.29320505e-09  3.23155784e-09  6.90896126e-07  1.43257353e-08  5.00000000e-01 
 2.15225953e-08  5.23420633e-01  5.23420633e-01  3.27436339e-09  3.24764589e-09  3.25736559e-09  3.29320505e-09  3.23155784e-09  6.90896918e-07  2.18129941e-08  5.00000000e-01 
 2.96086284e-08  3.28614858e-09  3.26948440e-09  5.23420489e-01  3.24764589e-09  3.25736559e-09  3.29320505e-09  3.23155784e-09  6.90896137e-07  2.99931884e-08  5.00000000e-01 
 3.70110627e-08  5.23420632e-01  3.26948440e-09  5.23420632e-01  3.24764589e-09  3.25736559e-09  3.29320505e-09  3.23155795e-09  6.90896908e-07  3.74795093e-08  5.00000000e-01 
 4.36856737e-08  3.28614847e-09  5.23420640e-01  5.23420640e-01  3.24764601e-09  3.25736559e-09  3.29320505e-09  3.23155784e-09  6.90896957e-07  4.42284431e-08  5.00000000e-01 
 5.09078291e-08  5.23420784e-01  5.23420784e-01  5.23420784e-01  3.24764601e-09  3.25736560e-09  3.29320506e-09  3.23155784e-09  6.90897746e-07  5.15299092e-08  5.00000000e-01 
 5.42363807e-08  3.28614858e-09  3.26948440e-09  3.27436350e-09  5.23420489e-01  3.25736559e-09  3.29320505e-09  3.23155795e-09  6.90896137e-07  5.48947696e-08  5.00000000e-01 
 6.16782643e-08  5.23420631e-01  3.26948452e-09  3.27436339e-09  5.23420631e-01  3.25736559e-09  3.29320505e-09  3.23155784e-09  6.90896908e-07  6.24171150e-08  5.00000000e-01 
 6.83965879e-08  3.28614847e-09  5.23420636e-01  3.27436339e-09  5.23420636e-01  3.25736559e-09  3.29320505e-09  3.23155784e-09  6.90896936e-07  6.92076014e-08  5.00000000e-01 
 7.56968745e-08  5.23420782e-01  5.23420782e-01  3.27436340e-09  5.23420783e-01  3.25736560e-09  3.29320506e-09  3.23155784e-09  6.90897743e-07  7.65857209e-08  5.00000000e-01 
 8.36375023e-08  3.28614858e-09  3.26948440e-09  5.23420636e-01  5.23420636e-01  3.25736559e-09  3.29320505e-09  3.23155795e-09  6.90896933e-07  8.46104911e-08  5.00000000e-01 
 9.08723621e-08  5.23420779e-01  3.26948441e-09  5.23420780e-01  5.23420780e-01  3.25736560e-09  3.29320506e-09  3.23155784e-09  6.90897725e-07  9.19215921e-08  5.00000000e-01 
 9.74326895e-08  3.28614859e-09  5.23420788e-01  5.23420788e-01  5.23420788e-01  3.25736560e-09  3.29320506e-09  3.23155784e-09  6.90897767e-07  9.85508848e-08  5.00000000e-01 
 1.04493552e-07  5.23420932e-01  5.23420932e-01  5.23420932e-01  5.23420932e-01  3.25736560e-09  3.29320506e-09  3.23155785e-09  6.90898556e-07  1.05685658e-07  5.00000000e-01 
 1.06093495e-07  3.28614858e-09  3.26948440e-09  3.27436339e-09  3.24764589e-09  5.23420482e-01  3.29320505e-09  3.23155784e-09  6.90896094e-07  1.07302313e-07  5.00000000e-01 
 1.13515085e-07  5.23420623e-01  3.26948440e-09  3.27436339e-09  3.24764589e-09  5.23420623e-01  3.29320505e-09  3.23155784e-09  6.90896861e-07  1.14801210e-07  5.00000000e-01 
 1.20250860e-07  3.28614858e-09  5.23420629e-01  3.27436339e-09  3.24764589e-09  5.23420629e-01  3.29320505e-09  3.23155784e-09  6.90896904e-07  1.21607030e-07  5.00000000e-01 
 1.27593665e-07  5.23420776e-01  5.23420776e-01  3.27436339e-09  3.24764590e-09  5.23420776e-01  3.29320506e-09  3.23155784e-09  6.90897707e-07  1.29025963e-07  5.00000000e-01 
 1.35592614e-07  3.28614858e-09  3.26948440e-09  5.23420629e-01  3.24764589e-09  5.23420629e-01  3.29320505e-09  3.23155784e-09  6.90896897e-07  1.37107619e-07  5.00000000e-01 
 1.42892247e-07  5.23420773e-01  3.26948441e-09  5.23420773e-01  3.24764590e-09  5.23420773e-01  3.29320506e-09  3.23155784e-09  6.90897682e-07  1.44482513e-07  5.00000000e-01 
 1.49473721e-07  3.28614859e-09  5.23420780e-01  5.23420780e-01  3.24764590e-09  5.23420780e-01  3.29320506e-09  3.23155784e-09  6.90897725e-07  1.51131729e-07  5.00000000e-01 
 1.56541887e-07  5.23420922e-01  5.23420922e-01  5.23420923e-01  3.24764590e-09  5.23420922e-01  3.29320506e-09  3.23155785e-09  6.90898506e-07  1.58272542e-07  5.00000000e-01 
 1.59905568e-07  3.28614858e-09  3.26948440e-09  3.27436339e-09  5.23420628e-01  5.23420628e-01  3.29320505e-09  3.23155795e-09  6.90896890e-07  1.61670769e-07  5.00000000e-01 
