 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.34963463e-09  3.34963463e-09  3.26312672e-09  3.24929584e-09  7.23589698e-07  2.15942819e-11  1.63487122e-01 
 5.84792097e-01  5.84792097e-01  3.26312673e-09  3.24929574e-09  7.23590452e-07  1.84372240e-07  4.95587364e-01 
 3.34963465e-09  3.34963465e-09  5.84792083e-01  3.24929585e-09  7.23590373e-07  3.49456224e-07  5.22211692e-01 
 5.84792219e-01  5.84792219e-01  5.84792219e-01  3.24929585e-09  7.23591130e-07  5.15772635e-07  5.38865902e-01 
 3.34963464e-09  3.34963464e-09  3.26312672e-09  5.84792084e-01  7.23590378e-07  6.59706020e-07  5.49593802e-01 
 5.84792219e-01  5.84792219e-01  3.26312673e-09  5.84792219e-01  7.23591131e-07  8.19795057e-07  5.59207992e-01 
 3.34963464e-09  3.34963464e-09  5.84792206e-01  5.84792206e-01  7.23591059e-07  9.68753083e-07  5.66699254e-01 
 5.84792341e-01  5.84792341e-01  5.84792341e-01  5.84792341e-01  7.23591812e-07  1.11949480e-06  5.73269132e-01 
