 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.57792115e-07  3.30357801e-09  3.27829593e-09  3.20727902e-09  3.27362825e-09  3.28066642e-09  3.27690868e-09  3.22568317e-09  1.57792115e-07  3.53730911e-09  1.00000000e+00 
 1.57793183e-07  4.48786531e-01  3.27829596e-09  3.20727904e-09  3.27362829e-09  3.28066646e-09  3.27690872e-09  3.22568320e-09  1.57793183e-07  5.67095526e-09  1.00000000e+00 
 1.57793084e-07  3.30357803e-09  4.48786470e-01  3.20727892e-09  3.27362816e-09  3.28066644e-09  3.27690870e-09  3.22568318e-09  1.57793084e-07  9.54841539e-09  1.00000000e+00 
 1.57794029e-07  4.48787187e-01  4.48787187e-01  3.20727895e-09  3.27362819e-09  3.28066647e-09  3.27690873e-09  3.22568321e-09  1.57794029e-07  1.50238293e-08  1.00000000e+00 
 1.57792968e-07  3.30357805e-09  3.27829585e-09  4.48786408e-01  3.27362817e-09  3.28066645e-09  3.27690871e-09  3.22568319e-09  1.57792968e-07  2.05754702e-08  1.00000000e+00 
 1.57794076e-07  4.48787200e-01  3.27829587e-09  4.48787200e-01  3.27362819e-09  3.28066647e-09  3.27690873e-09  3.22568321e-09  1.57794076e-07  2.63179061e-08  1.00000000e+00 
 1.57794101e-07  3.30357807e-09  4.48787215e-01  4.48787215e-01  3.27362819e-09  3.28066647e-09  3.27690873e-09  3.22568321e-09  1.57794101e-07  3.17045021e-08  1.00000000e+00 
 1.57794904e-07  4.48787804e-01  4.48787804e-01  4.48787804e-01  3.27362832e-09  3.28066648e-09  3.27690874e-09  3.22568322e-09  1.57794904e-07  3.74613762e-08  1.00000000e+00 
 1.57792921e-07  3.30357804e-09  3.27829596e-09  3.20727904e-09  4.48786387e-01  3.28066645e-09  3.27690871e-09  3.22568319e-09  1.57792921e-07  4.16531520e-08  1.00000000e+00 
 1.57794020e-07  4.48787190e-01  3.27829587e-09  3.20727894e-09  4.48787190e-01  3.28066647e-09  3.27690873e-09  3.22568321e-09  1.57794020e-07  4.73152681e-08  1.00000000e+00 
 1.57794154e-07  3.30357807e-09  4.48787228e-01  3.20727894e-09  4.48787229e-01  3.28066647e-09  3.27690873e-09  3.22568321e-09  1.57794154e-07  5.26874544e-08  1.00000000e+00 
 1.57794946e-07  4.48787880e-01  4.48787880e-01  3.20727907e-09  4.48787880e-01  3.28066649e-09  3.27690874e-09  3.22568322e-09  1.57794946e-07  5.84437601e-08  1.00000000e+00 
 1.57794071e-07  3.30357807e-09  3.27829587e-09  4.48787225e-01  4.48787225e-01  3.28066647e-09  3.27690873e-09  3.22568321e-09  1.57794071e-07  6.39013535e-08  1.00000000e+00 
 1.57794835e-07  4.48787790e-01  3.27829589e-09  4.48787790e-01  4.48787790e-01  3.28066648e-09  3.27690874e-09  3.22568322e-09  1.57794835e-07  6.95928861e-08  1.00000000e+00 
