 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  4.63857571e-01  4.63857571e-01  4.63857571e-01  4.63857571e-01  4.63857571e-01  4.63857571e-01  3.25998744e-09  1.67517371e-07  1.13008036e-07  0.00000000e+00 
 1.00000000e-02  4.63857546e-01  4.63857546e-01  4.63857546e-01  4.63857546e-01  4.63857546e-01  4.63857546e-01  3.25998754e-09  1.67517332e-07  1.13007947e-07  1.00000000e-02 
 2.00000000e-02  4.63857562e-01  4.63857562e-01  4.63857562e-01  4.63857562e-01  4.63857562e-01  4.63857562e-01  3.25998753e-09  1.67517353e-07  1.13007915e-07  2.00000000e-02 
 3.00000000e-02  4.63857560e-01  4.63857560e-01  4.63857560e-01  4.63857560e-01  4.63857560e-01  4.63857560e-01  3.25998742e-09  1.67517349e-07  1.13007869e-07  3.00000000e-02 
 4.00000000e-02  4.63857554e-01  4.63857555e-01  4.63857554e-01  4.63857554e-01  4.63857554e-01  4.63857554e-01  3.25998754e-09  1.67517349e-07  1.13007819e-07  4.00000000e-02 
 5.00000000e-02  4.63857548e-01  4.63857548e-01  4.63857548e-01  4.63857548e-01  4.63857548e-01  4.63857548e-01  3.25998753e-09  1.67517335e-07  1.13007641e-07  5.00000000e-02 
 6.00000000e-02  4.63857549e-01  4.63857549e-01  4.63857549e-01  4.63857549e-01  4.63857549e-01  4.63857549e-01  3.25998754e-09  1.67517335e-07  1.13007726e-07  6.00000000e-02 
 7.00000000e-02  4.63857563e-01  4.63857563e-01  4.63857563e-01  4.63857563e-01  4.63857563e-01  4.63857563e-01  3.25998742e-09  1.67517356e-07  1.13007728e-07  7.00000000e-02 
 8.00000000e-02  4.63857552e-01  4.63857552e-01  4.63857552e-01  4.63857552e-01  4.63857552e-01  4.63857552e-01  3.25998754e-09  1.67517339e-07  1.13007568e-07  8.00000000e-02 
 9.00000000e-02  4.63857561e-01  4.63857561e-01  4.63857561e-01  4.63857561e-01  4.63857561e-01  4.63857561e-01  3.25998753e-09  1.67517353e-07  1.13007554e-07  9.00000000e-02 
 1.00000000e-01  4.63857565e-01  4.63857565e-01  4.63857565e-01  4.63857565e-01  4.63857565e-01  4.63857565e-01  3.25998742e-09  1.67517360e-07  1.13007520e-07  1.00000000e-01 
 1.10000000e-01  4.63857550e-01  4.63857550e-01  4.63857550e-01  4.63857550e-01  4.63857550e-01  4.63857550e-01  3.25998743e-09  1.67517335e-07  1.13007363e-07  1.10000000e-01 
 1.20000000e-01  4.63857557e-01  4.63857557e-01  4.63857557e-01  4.63857557e-01  4.63857557e-01  4.63857557e-01  3.25998754e-09  1.67517346e-07  1.13007321e-07  1.20000000e-01 
 1.30000000e-01  4.63857565e-01  4.63857565e-01  4.63857565e-01  4.63857565e-01  4.63857565e-01  4.63857565e-01  3.25998753e-09  1.67517353e-07  1.13007268e-07  1.30000000e-01 
 1.40000000e-01  4.63857554e-01  4.63857554e-01  4.63857554e-01  4.63857554e-01  4.63857554e-01  4.63857554e-01  3.25998742e-09  1.67517346e-07  1.13007216e-07  1.40000000e-01 
 1.50000000e-01  4.63857557e-01  4.63857557e-01  4.63857557e-01  4.63857557e-01  4.63857557e-01  4.63857557e-01  3.25998754e-09  1.67517349e-07  1.13007282e-07  1.50000000e-01 
 1.60000000e-01  4.63857548e-01  4.63857548e-01  4.63857548e-01  4.63857548e-01  4.63857548e-01  4.63857548e-01  3.25998753e-09  1.67517335e-07  1.13007115e-07  1.60000000e-01 
 1.70000000e-01  4.63857559e-01  4.63857559e-01  4.63857559e-01  4.63857559e-01  4.63857559e-01  4.63857559e-01  3.25998742e-09  1.67517353e-07  1.13007125e-07  1.70000000e-01 
 1.80000000e-01  4.63857554e-01  4.63857554e-01  4.63857554e-01  4.63857554e-01  4.63857554e-01  4.63857554e-01  3.25998754e-09  1.67517339e-07  1.13006990e-07  1.80000000e-01 
 1.90000000e-01  4.63857563e-01  4.63857563e-01  4.63857563e-01  4.63857563e-01  4.63857563e-01  4.63857563e-01  3.25998753e-09  1.67517353e-07  1.13006937e-07  1.90000000e-01 
