 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.58904366e-07  3.13145211e-09  3.17073715e-09  3.34491691e-09  3.19840503e-09  3.62653140e-09  3.27197977e-09  3.30309581e-09  1.58904366e-07  1.05964659e-09  1.00000000e+00 
 1.58905318e-07  4.57690703e-01  3.17073713e-09  3.34491697e-09  3.19840512e-09  3.62653143e-09  3.27197980e-09  3.30309585e-09  1.58905318e-07  1.68842007e-09  1.00000000e+00 
 1.58905339e-07  3.13145217e-09  4.57690715e-01  3.34491699e-09  3.19840514e-09  3.62653144e-09  3.27197976e-09  3.30309587e-09  1.58905339e-07  2.80928703e-09  1.00000000e+00 
 1.58906315e-07  4.57691434e-01  4.57691435e-01  3.34491703e-09  3.19840522e-09  3.62653146e-09  3.27197978e-09  3.30309591e-09  1.58906315e-07  4.37542269e-09  1.00000000e+00 
 1.58905309e-07  3.13145217e-09  3.17073714e-09  4.57690694e-01  3.19840514e-09  3.62653144e-09  3.27197976e-09  3.30309587e-09  1.58905309e-07  5.65646019e-09  1.00000000e+00 
 1.58906300e-07  4.57691432e-01  3.17073717e-09  4.57691432e-01  3.19840522e-09  3.62653146e-09  3.27197978e-09  3.30309591e-09  1.58906300e-07  7.29412619e-09  1.00000000e+00 
 1.58906288e-07  3.13145220e-09  4.57691422e-01  4.57691422e-01  3.19840522e-09  3.62653146e-09  3.27197978e-09  3.30309591e-09  1.58906288e-07  8.82439366e-09  1.00000000e+00 
 1.58907275e-07  4.57692159e-01  4.57692159e-01  4.57692159e-01  3.19840530e-09  3.62653148e-09  3.27197981e-09  3.30309594e-09  1.58907275e-07  1.04643263e-08  1.00000000e+00 
 1.58905364e-07  3.13145217e-09  3.17073715e-09  3.34491698e-09  4.57690735e-01  3.62653145e-09  3.27197970e-09  3.30309587e-09  1.58905364e-07  1.13529950e-08  1.00000000e+00 
 1.58906340e-07  4.57691454e-01  3.17073718e-09  3.34491703e-09  4.57691454e-01  3.62653146e-09  3.27197978e-09  3.30309591e-09  1.58906340e-07  1.29665239e-08  1.00000000e+00 
 1.58906371e-07  3.13145220e-09  4.57691480e-01  3.34491703e-09  4.57691480e-01  3.62653146e-09  3.27197978e-09  3.30309591e-09  1.58906371e-07  1.44912633e-08  1.00000000e+00 
 1.58907310e-07  4.57692188e-01  4.57692188e-01  3.34491707e-09  4.57692188e-01  3.62653148e-09  3.27197981e-09  3.30309595e-09  1.58907310e-07  1.61286451e-08  1.00000000e+00 
