 b0              v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 3.26900533e-09  3.26900533e-09  3.22033065e-09  3.20925968e-09  3.27362504e-09  3.23276646e-09  3.27833117e-09  3.25512240e-09  8.74107688e-07  2.61351412e-08  1.00000000e+00 
 6.45747655e-01  6.45747655e-01  3.22033066e-09  3.20925968e-09  3.27362504e-09  3.23276646e-09  3.27833129e-09  3.25512241e-09  8.74108446e-07  2.61603326e-08  1.00000000e+00 
 3.26900533e-09  3.26900533e-09  6.45747644e-01  3.20925968e-09  3.27362504e-09  3.23276646e-09  3.27833117e-09  3.25512241e-09  8.74108373e-07  2.61973980e-08  1.00000000e+00 
 6.45747764e-01  6.45747764e-01  6.45747764e-01  3.20925969e-09  3.27362505e-09  3.23276646e-09  3.27833129e-09  3.25512230e-09  8.74109140e-07  2.62381592e-08  1.00000000e+00 
 3.26900533e-09  3.26900533e-09  3.22033066e-09  6.45747645e-01  3.27362505e-09  3.23276635e-09  3.27833129e-09  3.25512241e-09  8.74108378e-07  2.68021312e-08  1.00000000e+00 
 6.45747763e-01  6.45747763e-01  3.22033065e-09  6.45747763e-01  3.27362505e-09  3.23276646e-09  3.27833129e-09  3.25512241e-09  8.74109137e-07  2.68649023e-08  1.00000000e+00 
 3.26900545e-09  3.26900545e-09  6.45747753e-01  6.45747753e-01  3.27362505e-09  3.23276646e-09  3.27833118e-09  3.25512241e-09  8.74109074e-07  2.69251181e-08  1.00000000e+00 
 6.45747874e-01  6.45747874e-01  6.45747873e-01  6.45747874e-01  3.27362505e-09  3.23276635e-09  3.27833129e-09  3.25512241e-09  8.74109841e-07  2.69913958e-08  1.00000000e+00 
