 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 7.59461489e-07  3.27287114e-09  3.27998487e-09  3.23055652e-09  3.22967513e-09  3.24505617e-09  3.23658978e-09  3.24043068e-09  7.59461489e-07  5.11352454e-08  1.00000000e+00 
 7.59462182e-07  5.21857557e-01  3.27998499e-09  3.23055664e-09  3.22967525e-09  3.24505618e-09  3.23658991e-09  3.24043058e-09  7.59462182e-07  5.36597184e-08  1.00000000e+00 
 7.59462161e-07  3.27287115e-09  5.21857553e-01  3.23055664e-09  3.22967525e-09  3.24505629e-09  3.23658979e-09  3.24043058e-09  7.59462161e-07  5.58355993e-08  1.00000000e+00 
 7.59462853e-07  5.21857674e-01  5.21857674e-01  3.23055653e-09  3.22967526e-09  3.24505618e-09  3.23658980e-09  3.24043058e-09  7.59462853e-07  5.86495332e-08  1.00000000e+00 
 7.59462139e-07  3.27287114e-09  3.27998487e-09  5.21857549e-01  3.22967525e-09  3.24505617e-09  3.23658979e-09  3.24043068e-09  7.59462139e-07  6.18768468e-08  1.00000000e+00 
 7.59462829e-07  5.21857668e-01  3.27998488e-09  5.21857668e-01  3.22967525e-09  3.24505629e-09  3.23658990e-09  3.24043069e-09  7.59462829e-07  6.52003820e-08  1.00000000e+00 
 7.59462807e-07  3.27287115e-09  5.21857665e-01  5.21857665e-01  3.22967526e-09  3.24505630e-09  3.23658991e-09  3.24043058e-09  7.59462807e-07  6.78389398e-08  1.00000000e+00 
 7.59463511e-07  5.21857786e-01  5.21857786e-01  5.21857786e-01  3.22967526e-09  3.24505630e-09  3.23658980e-09  3.24043058e-09  7.59463511e-07  7.12808088e-08  1.00000000e+00 
 7.59462168e-07  3.27287115e-09  3.27998488e-09  3.23055653e-09  5.21857554e-01  3.24505618e-09  3.23658991e-09  3.24043058e-09  7.59462168e-07  8.93597445e-08  1.00000000e+00 
 7.59462864e-07  5.21857675e-01  3.27998500e-09  3.23055665e-09  5.21857675e-01  3.24505630e-09  3.23658980e-09  3.24043069e-09  7.59462864e-07  9.38247950e-08  1.00000000e+00 
 7.59462832e-07  3.27287115e-09  5.21857670e-01  3.23055653e-09  5.21857670e-01  3.24505618e-09  3.23658979e-09  3.24043058e-09  7.59462832e-07  9.73678169e-08  1.00000000e+00 
 7.59463521e-07  5.21857788e-01  5.21857788e-01  3.23055665e-09  5.21857788e-01  3.24505619e-09  3.23658991e-09  3.24043058e-09  7.59463521e-07  1.01802073e-07  1.00000000e+00 
 7.59462804e-07  3.27287114e-09  3.27998499e-09  5.21857665e-01  5.21857665e-01  3.24505618e-09  3.23658979e-09  3.24043057e-09  7.59462804e-07  1.06115891e-07  1.00000000e+00 
 7.59463504e-07  5.21857786e-01  3.27998500e-09  5.21857786e-01  5.21857786e-01  3.24505619e-09  3.23658980e-09  3.24043070e-09  7.59463504e-07  1.10680602e-07  1.00000000e+00 
 7.59463493e-07  3.27287116e-09  5.21857783e-01  5.21857783e-01  5.21857783e-01  3.24505619e-09  3.23658991e-09  3.24043070e-09  7.59463493e-07  1.14085950e-07  1.00000000e+00 
