 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.26121192e-09  3.26121192e-09  3.21685173e-09  3.27200830e-09  7.38236126e-07  1.64264158e-11  1.49940095e-01 
 5.86257723e-01  5.86257723e-01  3.21685173e-09  3.27200842e-09  7.38236778e-07  1.19650831e-07  4.74732856e-01 
 3.26121193e-09  3.26121193e-09  5.86257721e-01  3.27200841e-09  7.38236771e-07  2.56729331e-07  5.06234347e-01 
 5.86257839e-01  5.86257839e-01  5.86257839e-01  3.27200841e-09  7.38237429e-07  3.72932861e-07  5.22110364e-01 
 3.26121181e-09  3.26121181e-09  3.21685173e-09  5.86257731e-01  7.38236825e-07  5.15280806e-07  5.36136033e-01 
 5.86257847e-01  5.86257847e-01  3.21685175e-09  5.86257847e-01  7.38237479e-07  6.29388138e-07  5.44955926e-01 
 3.26121193e-09  3.26121193e-09  5.86257845e-01  5.86257845e-01  7.38237468e-07  7.58621814e-07  5.53298194e-01 
 5.86257961e-01  5.86257961e-01  5.86257961e-01  5.86257961e-01  7.38238120e-07  8.68900212e-07  5.59432133e-01 
