 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.06730677e-11  3.23083684e-09  3.21622422e-09  3.24486379e-09  3.22793145e-09  3.27964892e-09  3.27367039e-09  3.24929478e-09  6.88026134e-07  8.88640272e-09  1.00000000e+00 
 6.90185524e-09  5.29006143e-01  3.21622422e-09  3.24486379e-09  3.22793145e-09  3.27964893e-09  3.27367039e-09  3.24929489e-09  6.88026990e-07  1.06891633e-08  1.00000000e+00 
 1.43653690e-08  3.23083685e-09  5.29006143e-01  3.24486379e-09  3.22793145e-09  3.27964893e-09  3.27367039e-09  3.24929489e-09  6.88026990e-07  1.36145104e-08  1.00000000e+00 
 2.13000609e-08  5.29006293e-01  5.29006293e-01  3.24486391e-09  3.22793146e-09  3.27964893e-09  3.27367028e-09  3.24929490e-09  6.88027814e-07  1.78859949e-08  1.00000000e+00 
 2.68309222e-08  3.23083673e-09  3.21622422e-09  5.29006145e-01  3.22793134e-09  3.27964881e-09  3.27367039e-09  3.24929489e-09  6.88027001e-07  2.25161187e-08  1.00000000e+00 
 3.38132697e-08  5.29006297e-01  3.21622422e-09  5.29006297e-01  3.22793134e-09  3.27964893e-09  3.27367028e-09  3.24929478e-09  6.88027832e-07  2.92621962e-08  1.00000000e+00 
 4.11805956e-08  3.23083685e-09  5.29006295e-01  5.29006295e-01  3.22793146e-09  3.27964893e-09  3.27367028e-09  3.24929478e-09  6.88027818e-07  3.67426480e-08  1.00000000e+00 
 4.79834594e-08  5.29006443e-01  5.29006443e-01  5.29006443e-01  3.22793146e-09  3.27964893e-09  3.27367029e-09  3.24929479e-09  6.88028639e-07  4.37119354e-08  1.00000000e+00 
 5.46811308e-08  3.23083685e-09  3.21622422e-09  3.24486379e-09  5.29006142e-01  3.27964893e-09  3.27367028e-09  3.24929478e-09  6.88026983e-07  5.05658448e-08  1.00000000e+00 
 6.16733063e-08  5.29006294e-01  3.21622422e-09  3.24486391e-09  5.29006294e-01  3.27964893e-09  3.27367028e-09  3.24929478e-09  6.88027821e-07  5.76985286e-08  1.00000000e+00 
 6.90944798e-08  3.23083685e-09  5.29006294e-01  3.24486380e-09  5.29006294e-01  3.27964893e-09  3.27367040e-09  3.24929478e-09  6.88027818e-07  6.52438246e-08  1.00000000e+00 
 7.59421008e-08  5.29006446e-01  5.29006446e-01  3.24486380e-09  5.29006446e-01  3.27964894e-09  3.27367040e-09  3.24929490e-09  6.88028653e-07  7.21859976e-08  1.00000000e+00 
 8.14041111e-08  3.23083685e-09  3.21622422e-09  5.29006298e-01  5.29006298e-01  3.27964893e-09  3.27367040e-09  3.24929490e-09  6.88027839e-07  7.77121585e-08  1.00000000e+00 
 8.82347685e-08  5.29006446e-01  3.21622423e-09  5.29006446e-01  5.29006446e-01  3.27964894e-09  3.27367029e-09  3.24929479e-09  6.88028656e-07  8.46113295e-08  1.00000000e+00 
