 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.00612851e-11  3.29910751e-09  3.37036473e-09  3.37939103e-09  3.71775715e-09  3.39494144e-09  3.59111549e-09  3.45616157e-09  1.65662520e-07  1.30945921e-09  1.00000000e+00 
 1.86648208e-09  4.65751799e-01  3.37036472e-09  3.37939108e-09  3.71775716e-09  3.39494151e-09  3.59111554e-09  3.45616164e-09  1.65663373e-07  2.26415864e-09  1.00000000e+00 
 3.59614205e-09  3.29910756e-09  4.65751809e-01  3.37939108e-09  3.71775717e-09  3.39494151e-09  3.59111554e-09  3.45616164e-09  1.65663391e-07  3.77602305e-09  1.00000000e+00 
 5.50565460e-09  4.65752471e-01  4.65752471e-01  3.37939105e-09  3.71775720e-09  3.39494161e-09  3.59111557e-09  3.45616169e-09  1.65664297e-07  5.68093128e-09  1.00000000e+00 
 7.26458893e-09  3.29910756e-09  3.37036477e-09  4.65751801e-01  3.71775711e-09  3.39494157e-09  3.59111554e-09  3.45616164e-09  1.65663373e-07  7.46008766e-09  1.00000000e+00 
 9.18191745e-09  4.65752465e-01  3.37036480e-09  4.65752465e-01  3.71775720e-09  3.39494155e-09  3.59111557e-09  3.45616169e-09  1.65664282e-07  9.39726874e-09  1.00000000e+00 
 1.09311600e-08  3.29910759e-09  4.65752455e-01  4.65752455e-01  3.71775720e-09  3.39494155e-09  3.59111557e-09  3.45616168e-09  1.65664272e-07  1.11606937e-08  1.00000000e+00 
 1.28605677e-08  4.65753098e-01  4.65753098e-01  4.65753098e-01  3.71775724e-09  3.39494160e-09  3.59111554e-09  3.45616173e-09  1.65665153e-07  1.31021807e-08  1.00000000e+00 
 1.43556349e-08  3.29910756e-09  3.37036477e-09  3.37939102e-09  4.65751794e-01  3.39494151e-09  3.59111554e-09  3.45616164e-09  1.65663362e-07  1.46047370e-08  1.00000000e+00 
 1.62552567e-08  4.65752456e-01  3.37036474e-09  3.37939111e-09  4.65752456e-01  3.39494155e-09  3.59111551e-09  3.45616168e-09  1.65664272e-07  1.65122742e-08  1.00000000e+00 
