 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.85566871e-12  3.30760350e-09  3.25847987e-09  3.31970162e-09  3.25828338e-09  3.27449537e-09  3.27015811e-09  3.27945945e-09  6.91801805e-07  1.71951342e-11  1.00000000e+00 
 9.27553756e-09  5.26082676e-01  3.25847987e-09  3.31970162e-09  3.25828350e-09  3.27449527e-09  3.27015811e-09  3.27945946e-09  6.91802672e-07  9.83438042e-09  1.00000000e+00 
 1.84205703e-08  3.30760352e-09  5.26082658e-01  3.31970152e-09  3.25828351e-09  3.27449528e-09  3.27015812e-09  3.27945947e-09  6.91802580e-07  1.94171008e-08  1.00000000e+00 
 2.77038771e-08  5.26082823e-01  5.26082823e-01  3.31970153e-09  3.25828352e-09  3.27449528e-09  3.27015801e-09  3.27945947e-09  6.91803482e-07  2.90906996e-08  1.00000000e+00 
 3.41690879e-08  3.30760351e-09  3.25847987e-09  5.26082676e-01  3.25828339e-09  3.27449527e-09  3.27015811e-09  3.27945946e-09  6.91802676e-07  3.58038506e-08  1.00000000e+00 
 4.35417635e-08  5.26082831e-01  3.25847987e-09  5.26082831e-01  3.25828339e-09  3.27449539e-09  3.27015812e-09  3.27945946e-09  6.91803525e-07  4.55076901e-08  1.00000000e+00 
 5.25439090e-08  3.30760341e-09  5.26082820e-01  5.26082820e-01  3.25828340e-09  3.27449540e-09  3.27015813e-09  3.27945947e-09  6.91803468e-07  5.48004664e-08  1.00000000e+00 
 6.15365156e-08  5.26082983e-01  5.26082983e-01  5.26082983e-01  3.25828340e-09  3.27449528e-09  3.27015812e-09  3.27945946e-09  6.91804363e-07  6.40597193e-08  1.00000000e+00 
 6.61749427e-08  3.30760341e-09  3.25847988e-09  3.31970164e-09  5.26082655e-01  3.27449528e-09  3.27015812e-09  3.27945947e-09  6.91802565e-07  6.88272053e-08  1.00000000e+00 
 7.55562418e-08  5.26082815e-01  3.25847989e-09  3.31970164e-09  5.26082815e-01  3.27449528e-09  3.27015813e-09  3.27945947e-09  6.91803436e-07  7.84527572e-08  1.00000000e+00 
 8.45834503e-08  3.30760351e-09  5.26082811e-01  3.31970163e-09  5.26082811e-01  3.27449527e-09  3.27015812e-09  3.27945946e-09  6.91803415e-07  8.76953834e-08  1.00000000e+00 
 9.36237026e-08  5.26082965e-01  5.26082965e-01  3.31970163e-09  5.26082965e-01  3.27449539e-09  3.27015812e-09  3.27945946e-09  6.91804267e-07  9.69328795e-08  1.00000000e+00 
 9.99924276e-08  3.30760341e-09  3.25847989e-09  5.26082817e-01  5.26082817e-01  3.27449540e-09  3.27015813e-09  3.27945947e-09  6.91803450e-07  1.03429855e-07  1.00000000e+00 
