 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  1.23896289e-20  1.23896289e-20  1.23896289e-20  1.23896289e-20  1.23896289e-20  1.23896289e-20  1.42342524e-19 -6.25103636e-36 -2.61803387e-03  1.00000000e+00 
 1.00000000e-02  2.54589257e-03  2.54589257e-03  2.54589257e-03  2.54589257e-03  2.54589257e-03  2.54589257e-03  2.02164108e-03  8.08493781e-15 -2.28610700e-03  1.00000000e+00 
 2.00000000e-02  5.12258793e-03  5.12258793e-03  5.12258793e-03  5.12258793e-03  5.12258793e-03  5.12258793e-03  3.57025708e-03  1.60822985e-14 -1.97667222e-03  1.00000000e+00 
 3.00000000e-02  7.72164924e-03  7.72164924e-03  7.72164924e-03  7.72164924e-03  7.72164924e-03  7.72164924e-03  4.61674493e-03  2.40354054e-14 -1.69126144e-03  1.00000000e+00 
 4.00000000e-02  1.03760636e-02  1.03760636e-02  1.03760636e-02  1.03760636e-02  1.03760636e-02  1.03760636e-02  5.19209249e-03  3.19634768e-14 -1.43117607e-03  1.00000000e+00 
 5.00000000e-02  1.30669537e-02  1.30669537e-02  1.30669537e-02  1.30669537e-02  1.30669537e-02  1.30669537e-02  5.35321997e-03  3.98454828e-14 -1.19731168e-03  1.00000000e+00 
 6.00000000e-02  1.58006900e-02  1.58006900e-02  1.58006900e-02  1.58006900e-02  1.58006900e-02  1.58006900e-02  5.20263824e-03  4.77002160e-14 -9.90273157e-04  1.00000000e+00 
 7.00000000e-02  1.86057301e-02  1.86057301e-02  1.86057301e-02  1.86057301e-02  1.86057301e-02  1.86057301e-02  4.83263018e-03  5.55796001e-14 -8.09711784e-04  1.00000000e+00 
 8.00000000e-02  2.14891316e-02  2.14891316e-02  2.14891316e-02  2.14891316e-02  2.14891316e-02  2.14891316e-02  4.33914897e-03  6.34413963e-14 -6.54949890e-04  1.00000000e+00 
 9.00000000e-02  2.44458590e-02  2.44458590e-02  2.44458590e-02  2.44458590e-02  2.44458590e-02  2.44458590e-02  3.79159211e-03  7.12710487e-14 -5.24464041e-04  1.00000000e+00 
 1.00000000e-01  2.74852130e-02  2.74852130e-02  2.74852130e-02  2.74852130e-02  2.74852130e-02  2.74852130e-02  3.24446325e-03  7.91492123e-14 -4.16245396e-04  1.00000000e+00 
 1.10000000e-01  3.05847595e-02  3.05847595e-02  3.05847595e-02  3.05847595e-02  3.05847595e-02  3.05847595e-02  2.72961303e-03  8.70150055e-14 -3.27802696e-04  1.00000000e+00 
 1.20000000e-01  3.37795430e-02  3.37795430e-02  3.37795430e-02  3.37795430e-02  3.37795430e-02  3.37795430e-02  2.26675270e-03  9.48474140e-14 -2.56559478e-04  1.00000000e+00 
 1.30000000e-01  3.70438516e-02  3.70438516e-02  3.70438516e-02  3.70438516e-02  3.70438516e-02  3.70438516e-02  1.86246528e-03  1.02781471e-13 -1.99851010e-04  1.00000000e+00 
 1.40000000e-01  4.03211168e-02  4.03211168e-02  4.03211168e-02  4.03211168e-02  4.03211168e-02  4.03211168e-02  1.51726326e-03  1.10664128e-13 -1.55157218e-04  1.00000000e+00 
 1.50000000e-01  4.36403049e-02  4.36403049e-02  4.36403049e-02  4.36403049e-02  4.36403049e-02  4.36403049e-02  1.22767584e-03  1.18564913e-13 -1.20234211e-04  1.00000000e+00 
 1.60000000e-01  4.70101455e-02  4.70101455e-02  4.70101455e-02  4.70101455e-02  4.70101455e-02  4.70101455e-02  9.88078916e-04  1.26513283e-13 -9.31164727e-05  1.00000000e+00 
 1.70000000e-01  5.03561261e-02  5.03561261e-02  5.03561261e-02  5.03561261e-02  5.03561261e-02  5.03561261e-02  7.91646584e-04  1.34486122e-13 -7.21543573e-05  1.00000000e+00 
 1.80000000e-01  5.36500074e-02  5.36500074e-02  5.36500074e-02  5.36500074e-02  5.36500074e-02  5.36500074e-02  6.31939224e-04  1.42384664e-13 -5.59970022e-05  1.00000000e+00 
 1.90000000e-01  5.70227477e-02  5.70227477e-02  5.70227477e-02  5.70227477e-02  5.70227477e-02  5.70227477e-02  5.03009949e-04  1.50457069e-13 -4.35630669e-05  1.00000000e+00 
 2.00000000e-01  6.02600581e-02  6.02600581e-02  6.02600581e-02  6.02600581e-02  6.02600581e-02  6.02600581e-02  3.99346604e-04  1.58469433e-13 -3.39940641e-05  1.00000000e+00 
 2.10000000e-01  6.35066466e-02  6.35066466e-02  6.35066466e-02  6.35066466e-02  6.35066466e-02  6.35066466e-02  3.16403717e-04  1.66530092e-13 -2.66173372e-05  1.00000000e+00 
 2.20000000e-01  6.67151188e-02  6.67151188e-02  6.67151188e-02  6.67151188e-02  6.67151188e-02  6.67151188e-02  2.50247476e-04  1.74591379e-13 -2.09135037e-05  1.00000000e+00 
 2.30000000e-01  6.97432735e-02  6.97432735e-02  6.97432735e-02  6.97432735e-02  6.97432735e-02  6.97432735e-02  1.97612151e-04  1.82914924e-13 -1.64897286e-05  1.00000000e+00 
 2.40000000e-01  7.27308359e-02  7.27308359e-02  7.27308359e-02  7.27308359e-02  7.27308359e-02  7.27308359e-02  1.55850509e-04  1.91178756e-13 -1.30447708e-05  1.00000000e+00 
 2.50000000e-01  7.57199563e-02  7.57199563e-02  7.57199563e-02  7.57199563e-02  7.57199563e-02  7.57199563e-02  1.22787300e-04  1.99635727e-13 -1.03495765e-05  1.00000000e+00 
 2.60000000e-01  7.85618915e-02  7.85618915e-02  7.85618915e-02  7.85618915e-02  7.85618915e-02  7.85618915e-02  9.66440602e-05  2.08463854e-13 -8.23316790e-06  1.00000000e+00 
 2.70000000e-01  8.12932811e-02  8.12932811e-02  8.12932811e-02  8.12932811e-02  8.12932811e-02  8.12932811e-02  7.60066728e-05  2.17321274e-13 -6.56377011e-06  1.00000000e+00 
 2.80000000e-01  8.39960672e-02  8.39960672e-02  8.39960672e-02  8.39960672e-02  8.39960672e-02  8.39960672e-02  5.97382073e-05  2.26494641e-13 -5.24198657e-06  1.00000000e+00 
 2.90000000e-01  8.66414407e-02  8.66414407e-02  8.66414407e-02  8.66414407e-02  8.66414407e-02  8.66414407e-02  4.69272776e-05  2.36296778e-13 -4.18868666e-06  1.00000000e+00 
 3.00000000e-01  8.91830950e-02  8.91830950e-02  8.91830950e-02  8.91830950e-02  8.91830950e-02  8.91830950e-02  3.68483428e-05  2.46721196e-13 -3.35056294e-06  1.00000000e+00 
 3.10000000e-01  9.16636701e-02  9.16636701e-02  9.16636701e-02  9.16636701e-02  9.16636701e-02  9.16636701e-02  2.89258836e-05  2.58136109e-13 -2.67993613e-06  1.00000000e+00 
 3.20000000e-01  9.40536794e-02  9.40536794e-02  9.40536794e-02  9.40536794e-02  9.40536794e-02  9.40536794e-02  2.27028538e-05  2.70889860e-13 -2.14209852e-06  1.00000000e+00 
 3.30000000e-01  9.64281105e-02  9.64281105e-02  9.64281105e-02  9.64281105e-02  9.64281105e-02  9.64281105e-02  1.78180163e-05  2.85354885e-13 -1.71016584e-06  1.00000000e+00 
 3.40000000e-01  9.87471240e-02  9.87471240e-02  9.87471240e-02  9.87471240e-02  9.87471240e-02  9.87471240e-02  1.39853964e-05  3.02317168e-13 -1.36313582e-06  1.00000000e+00 
 3.50000000e-01  1.00956690e-01  1.00956690e-01  1.00956690e-01  1.00956690e-01  1.00956690e-01  1.00956690e-01  1.09794673e-05  3.22691661e-13 -1.08427788e-06  1.00000000e+00 
 3.60000000e-01  1.03262830e-01  1.03262830e-01  1.03262830e-01  1.03262830e-01  1.03262830e-01  1.03262830e-01  8.62294544e-06  3.47832846e-13 -8.60675410e-07  1.00000000e+00 
 3.70000000e-01  1.05467370e-01  1.05467370e-01  1.05467370e-01  1.05467370e-01  1.05467370e-01  1.05467370e-01  6.77563056e-06  3.79387096e-13 -6.80967648e-07  1.00000000e+00 
 3.80000000e-01  1.07693526e-01  1.07693526e-01  1.07693526e-01  1.07693526e-01  1.07693526e-01  1.07693526e-01  5.32773996e-06  4.20113665e-13 -5.37354673e-07  1.00000000e+00 
 3.90000000e-01  1.10027611e-01  1.10027611e-01  1.10027611e-01  1.10027611e-01  1.10027611e-01  1.10027611e-01  4.19291884e-06  4.73329434e-13 -4.22495933e-07  1.00000000e+00 
 4.00000000e-01  1.12374832e-01  1.12374832e-01  1.12374832e-01  1.12374832e-01  1.12374832e-01  1.12374832e-01  3.30329163e-06  5.44041270e-13 -3.30923701e-07  1.00000000e+00 
 4.10000000e-01  1.14889537e-01  1.14889537e-01  1.14889537e-01  1.14889537e-01  1.14889537e-01  1.14889537e-01  2.60573704e-06  6.38960178e-13 -2.58067729e-07  1.00000000e+00 
 4.20000000e-01  1.17671701e-01  1.17671701e-01  1.17671701e-01  1.17671701e-01  1.17671701e-01  1.17671701e-01  2.05857498e-06  7.67921509e-13 -2.00328966e-07  1.00000000e+00 
 4.30000000e-01  1.20593637e-01  1.20593637e-01  1.20593637e-01  1.20593637e-01  1.20593637e-01  1.20593637e-01  1.62910838e-06  9.44186469e-13 -1.54698967e-07  1.00000000e+00 
 4.40000000e-01  1.23934500e-01  1.23934500e-01  1.23934500e-01  1.23934500e-01  1.23934500e-01  1.23934500e-01  1.29181580e-06  1.18639287e-12 -1.18808540e-07  1.00000000e+00 
 4.50000000e-01  1.27613792e-01  1.27613792e-01  1.27613792e-01  1.27613792e-01  1.27613792e-01  1.27613792e-01  1.02666421e-06  1.51987931e-12 -9.07565507e-08  1.00000000e+00 
 4.60000000e-01  1.31811179e-01  1.31811179e-01  1.31811179e-01  1.31811179e-01  1.31811179e-01  1.31811179e-01  8.18012847e-07  1.97955233e-12 -6.90466280e-08  1.00000000e+00 
 4.70000000e-01  1.36631394e-01  1.36631394e-01  1.36631394e-01  1.36631394e-01  1.36631394e-01  1.36631394e-01  6.53617781e-07  2.61316163e-12 -5.23853032e-08  1.00000000e+00 
