 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.83391146e-12  3.25286377e-09  3.29056615e-09  3.21931468e-09  3.23071257e-09  3.24919776e-09  3.30212138e-09  3.25882965e-09  6.70282411e-07  1.33013600e-11  5.00000000e-01 
 6.73202294e-09  5.21296719e-01  3.29056617e-09  3.21931470e-09  3.23071247e-09  3.24919778e-09  3.30212140e-09  3.25882979e-09  6.70283278e-07  6.86060275e-09  5.00000000e-01 
 1.33424862e-08  3.25286378e-09  5.21296720e-01  3.21931458e-09  3.23071258e-09  3.24919767e-09  3.30212151e-09  3.25882979e-09  6.70283292e-07  1.35791538e-08  5.00000000e-01 
 2.01305284e-08  5.21296885e-01  5.21296885e-01  3.21931470e-09  3.23071259e-09  3.24919767e-09  3.30212140e-09  3.25882968e-09  6.70284180e-07  2.04731094e-08  5.00000000e-01 
 2.76590697e-08  3.25286378e-09  3.29056617e-09  5.21296718e-01  3.23071258e-09  3.24919767e-09  3.30212140e-09  3.25882979e-09  6.70283274e-07  2.81151671e-08  5.00000000e-01 
 3.44744251e-08  5.21296879e-01  3.29056606e-09  5.21296879e-01  3.23071259e-09  3.24919767e-09  3.30212140e-09  3.25882968e-09  6.70284148e-07  3.50304248e-08  5.00000000e-01 
 4.10340704e-08  3.25286379e-09  5.21296885e-01  5.21296885e-01  3.23071259e-09  3.24919778e-09  3.30212151e-09  3.25882979e-09  6.70284180e-07  4.16841601e-08  5.00000000e-01 
 4.76989612e-08  5.21297038e-01  5.21297037e-01  5.21297037e-01  3.23071259e-09  3.24919768e-09  3.30212141e-09  3.25882968e-09  6.70285008e-07  4.84427147e-08  5.00000000e-01 
 5.24218251e-08  3.25286378e-09  3.29056617e-09  3.21931470e-09  5.21296724e-01  3.24919778e-09  3.30212140e-09  3.25882967e-09  6.70283303e-07  5.32308775e-08  5.00000000e-01 
 5.92444849e-08  5.21296885e-01  3.29056617e-09  3.21931459e-09  5.21296885e-01  3.24919778e-09  3.30212140e-09  3.25882968e-09  6.70284180e-07  6.01465615e-08  5.00000000e-01 
 6.58407373e-08  3.25286379e-09  5.21296887e-01  3.21931470e-09  5.21296887e-01  3.24919778e-09  3.30212151e-09  3.25882979e-09  6.70284191e-07  6.68314186e-08  5.00000000e-01 
 7.25636085e-08  5.21297042e-01  5.21297042e-01  3.21931459e-09  5.21297042e-01  3.24919768e-09  3.30212141e-09  3.25882968e-09  6.70285036e-07  7.36431929e-08  5.00000000e-01 
 7.99723523e-08  3.25286379e-09  3.29056606e-09  5.21296880e-01  5.21296880e-01  3.24919778e-09  3.30212140e-09  3.25882979e-09  6.70284152e-07  8.11486132e-08  5.00000000e-01 
 8.66448318e-08  5.21297033e-01  3.29056618e-09  5.21297033e-01  5.21297033e-01  3.24919778e-09  3.30212141e-09  3.25882968e-09  6.70284983e-07  8.79069546e-08  5.00000000e-01 
 9.31030399e-08  3.25286379e-09  5.21297035e-01  5.21297035e-01  5.21297036e-01  3.24919778e-09  3.30212141e-09  3.25882968e-09  6.70285001e-07  9.44472305e-08  5.00000000e-01 
 9.96265896e-08  5.21297201e-01  5.21297201e-01  5.21297201e-01  5.21297201e-01  3.24919768e-09  3.30212141e-09  3.25882968e-09  6.70285896e-07  1.01052876e-07  5.00000000e-01 
 1.03815182e-07  3.25286378e-09  3.29056617e-09  3.21931470e-09  3.23071258e-09  5.21296728e-01  3.30212140e-09  3.25882979e-09  6.70283335e-07  1.05293708e-07  5.00000000e-01 
 1.10580288e-07  5.21296887e-01  3.29056606e-09  3.21931470e-09  3.23071259e-09  5.21296887e-01  3.30212140e-09  3.25882979e-09  6.70284191e-07  1.12142430e-07  5.00000000e-01 
 1.17171169e-07  3.25286379e-09  5.21296889e-01  3.21931470e-09  3.23071259e-09  5.21296889e-01  3.30212140e-09  3.25882979e-09  6.70284205e-07  1.18813915e-07  5.00000000e-01 
 1.23911178e-07  5.21297045e-01  5.21297045e-01  3.21931470e-09  3.23071259e-09  5.21297045e-01  3.30212141e-09  3.25882968e-09  6.70285054e-07  1.25635594e-07  5.00000000e-01 
 1.31359684e-07  3.25286379e-09  3.29056606e-09  5.21296885e-01  3.23071259e-09  5.21296885e-01  3.30212140e-09  3.25882979e-09  6.70284180e-07  1.33173430e-07  5.00000000e-01 
 1.38087415e-07  5.21297043e-01  3.29056618e-09  5.21297043e-01  3.23071259e-09  5.21297043e-01  3.30212141e-09  3.25882968e-09  6.70285043e-07  1.39981054e-07  5.00000000e-01 
 1.44561710e-07  3.25286379e-09  5.21297047e-01  5.21297047e-01  3.23071259e-09  5.21297047e-01  3.30212141e-09  3.25882968e-09  6.70285065e-07  1.46531647e-07  5.00000000e-01 
 1.51089438e-07  5.21297209e-01  5.21297209e-01  5.21297209e-01  3.23071259e-09  5.21297209e-01  3.30212141e-09  3.25882968e-09  6.70285942e-07  1.53135630e-07  5.00000000e-01 
 1.55774075e-07  3.25286379e-09  3.29056606e-09  3.21931470e-09  5.21296891e-01  5.21296891e-01  3.30212140e-09  3.25882979e-09  6.70284216e-07  1.57874638e-07  5.00000000e-01 
 1.62459827e-07  5.21297048e-01  3.29056618e-09  3.21931470e-09  5.21297048e-01  5.21297048e-01  3.30212141e-09  3.25882968e-09  6.70285068e-07  1.64637456e-07  5.00000000e-01 
 1.68916131e-07  3.25286379e-09  5.21297047e-01  3.21931470e-09  5.21297047e-01  5.21297047e-01  3.30212141e-09  3.25882968e-09  6.70285061e-07  1.71167571e-07  5.00000000e-01 
 1.75508347e-07  5.21297216e-01  5.21297216e-01  3.21931471e-09  5.21297216e-01  5.21297216e-01  3.30212141e-09  3.25882968e-09  6.70285981e-07  1.77834593e-07  5.00000000e-01 
 1.82826994e-07  3.25286379e-09  3.29056618e-09  5.21297045e-01  5.21297045e-01  5.21297045e-01  3.30212141e-09  3.25882968e-09  6.70285058e-07  1.85235692e-07  5.00000000e-01 
 1.89375044e-07  5.21297209e-01  3.29056618e-09  5.21297209e-01  5.21297209e-01  5.21297209e-01  3.30212141e-09  3.25882968e-09  6.70285946e-07  1.91856969e-07  5.00000000e-01 
 1.95694525e-07  3.25286380e-09  5.21297212e-01  5.21297212e-01  5.21297212e-01  5.21297212e-01  3.30212141e-09  3.25882968e-09  6.70285964e-07  1.98246596e-07  5.00000000e-01 
