 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.51813196e-07  3.33178332e-09  3.25721976e-09  3.49382762e-09  3.65691212e-09  3.43225837e-09  3.31861197e-09  3.36190487e-09  1.51813196e-07  8.98616292e-10  1.00000000e+00 
 1.51814257e-07  4.55367160e-01  3.25721977e-09  3.49382770e-09  3.65691233e-09  3.43225844e-09  3.31861205e-09  3.36190492e-09  1.51814257e-07  1.45723789e-09  1.00000000e+00 
 1.51814221e-07  3.33178333e-09  4.55367142e-01  3.49382770e-09  3.65691233e-09  3.43225844e-09  3.31861205e-09  3.36190498e-09  1.51814221e-07  2.40002862e-09  1.00000000e+00 
 1.51815311e-07  4.55367952e-01  4.55367952e-01  3.49382775e-09  3.65691251e-09  3.43225855e-09  3.31861204e-09  3.36190501e-09  1.51815311e-07  3.90338073e-09  1.00000000e+00 
 1.51814188e-07  3.33178336e-09  3.25721975e-09  4.55367115e-01  3.65691230e-09  3.43225848e-09  3.31861203e-09  3.36190490e-09  1.51814188e-07  5.40767076e-09  1.00000000e+00 
 1.51815264e-07  4.55367923e-01  3.25721986e-09  4.55367923e-01  3.65691250e-09  3.43225849e-09  3.31861210e-09  3.36190501e-09  1.51815264e-07  6.99289160e-09  1.00000000e+00 
 1.51815231e-07  3.33178342e-09  4.55367913e-01  4.55367913e-01  3.65691250e-09  3.43225855e-09  3.31861204e-09  3.36190501e-09  1.51815231e-07  8.34493363e-09  1.00000000e+00 
 1.51816258e-07  4.55368672e-01  4.55368672e-01  4.55368672e-01  3.65691267e-09  3.43225854e-09  3.31861209e-09  3.36190508e-09  1.51816258e-07  9.92947946e-09  1.00000000e+00 
 1.51814315e-07  3.33178333e-09  3.25721977e-09  3.49382770e-09  4.55367207e-01  3.43225844e-09  3.31861200e-09  3.36190493e-09  1.51814315e-07  1.13210987e-08  1.00000000e+00 
 1.51815372e-07  4.55367997e-01  3.25721981e-09  3.49382776e-09  4.55367997e-01  3.43225855e-09  3.31861205e-09  3.36190502e-09  1.51815372e-07  1.28845912e-08  1.00000000e+00 
 1.51815329e-07  3.33178342e-09  4.55367980e-01  3.49382776e-09  4.55367980e-01  3.43225855e-09  3.31861205e-09  3.36190501e-09  1.51815329e-07  1.42302596e-08  1.00000000e+00 
 1.51816365e-07  4.55368765e-01  4.55368765e-01  3.49382786e-09  4.55368764e-01  3.43225854e-09  3.31861216e-09  3.36190509e-09  1.51816365e-07  1.58141376e-08  1.00000000e+00 
 1.51815297e-07  3.33178339e-09  3.25721983e-09  4.55367955e-01  4.55367955e-01  3.43225852e-09  3.31861208e-09  3.36190504e-09  1.51815297e-07  1.72856218e-08  1.00000000e+00 
 1.51816354e-07  4.55368749e-01  3.25721984e-09  4.55368749e-01  4.55368749e-01  3.43225854e-09  3.31861215e-09  3.36190509e-09  1.51816354e-07  1.88495974e-08  1.00000000e+00 
 1.51816376e-07  3.33178346e-09  4.55368753e-01  4.55368753e-01  4.55368753e-01  3.43225854e-09  3.31861215e-09  3.36190509e-09  1.51816376e-07  2.01934398e-08  1.00000000e+00 
 1.51817396e-07  4.55369539e-01  4.55369539e-01  4.55369539e-01  4.55369539e-01  3.43225859e-09  3.31861221e-09  3.36190518e-09  1.51817396e-07  2.17717044e-08  1.00000000e+00 
 1.51814186e-07  3.33178338e-09  3.25721977e-09  3.49382770e-09  3.65691232e-09  4.55367105e-01  3.31861205e-09  3.36190498e-09  1.51814186e-07  2.24075407e-08  1.00000000e+00 
 1.51815196e-07  4.55367888e-01  3.25721980e-09  3.49382775e-09  3.65691249e-09  4.55367887e-01  3.31861204e-09  3.36190500e-09  1.51815196e-07  2.39475924e-08  1.00000000e+00 
 1.51815199e-07  3.33178339e-09  4.55367887e-01  3.49382778e-09  3.65691247e-09  4.55367887e-01  3.31861207e-09  3.36190503e-09  1.51815199e-07  2.52837467e-08  1.00000000e+00 
 1.51816235e-07  4.55368658e-01  4.55368658e-01  3.49382786e-09  3.65691267e-09  4.55368657e-01  3.31861215e-09  3.36190508e-09  1.51816235e-07  2.68586859e-08  1.00000000e+00 
 1.51815195e-07  3.33178341e-09  3.25721980e-09  4.55367876e-01  3.65691249e-09  4.55367876e-01  3.31861204e-09  3.36190500e-09  1.51815195e-07  2.83382988e-08  1.00000000e+00 
 1.51816181e-07  4.55368633e-01  3.25721983e-09  4.55368633e-01  3.65691266e-09  4.55368633e-01  3.31861215e-09  3.36190508e-09  1.51816181e-07  2.99074543e-08  1.00000000e+00 
 1.51816203e-07  3.33178345e-09  4.55368641e-01  4.55368641e-01  3.65691266e-09  4.55368641e-01  3.31861215e-09  3.36190508e-09  1.51816203e-07  3.12500035e-08  1.00000000e+00 
 1.51817242e-07  4.55369420e-01  4.55369420e-01  4.55369420e-01  3.65691285e-09  4.55369420e-01  3.31861220e-09  3.36190516e-09  1.51817242e-07  3.28211343e-08  1.00000000e+00 
 1.51815288e-07  3.33178342e-09  3.25721981e-09  3.49382775e-09  4.55367944e-01  4.55367944e-01  3.31861204e-09  3.36190501e-09  1.51815288e-07  3.41655877e-08  1.00000000e+00 
 1.51816333e-07  4.55368728e-01  3.25721984e-09  3.49382786e-09  4.55368728e-01  4.55368728e-01  3.31861215e-09  3.36190509e-09  1.51816333e-07  3.57175978e-08  1.00000000e+00 
 1.51816323e-07  3.33178345e-09  4.55368718e-01  3.49382786e-09  4.55368718e-01  4.55368718e-01  3.31861215e-09  3.36190509e-09  1.51816323e-07  3.70544200e-08  1.00000000e+00 
 1.51817343e-07  4.55369501e-01  4.55369501e-01  3.49382785e-09  4.55369501e-01  4.55369501e-01  3.31861220e-09  3.36190517e-09  1.51817343e-07  3.86356973e-08  1.00000000e+00 
 1.51816324e-07  3.33178345e-09  3.25721984e-09  4.55368706e-01  4.55368706e-01  4.55368706e-01  3.31861215e-09  3.36190509e-09  1.51816324e-07  4.01087661e-08  1.00000000e+00 
 1.51817354e-07  4.55369499e-01  3.25721993e-09  4.55369499e-01  4.55369499e-01  4.55369499e-01  3.31861220e-09  3.36190517e-09  1.51817354e-07  4.16732391e-08  1.00000000e+00 
 1.51817306e-07  3.33178346e-09  4.55369466e-01  4.55369466e-01  4.55369466e-01  4.55369466e-01  3.31861217e-09  3.36190520e-09  1.51817306e-07  4.30120295e-08  1.00000000e+00 
 1.51818366e-07  4.55370260e-01  4.55370260e-01  4.55370260e-01  4.55370260e-01  4.55370260e-01  3.31861220e-09  3.36190525e-09  1.51818366e-07  4.45868622e-08  1.00000000e+00 
 1.51814244e-07  3.33178338e-09  3.25721977e-09  3.49382770e-09  3.65691233e-09  3.43225850e-09  4.55367150e-01  3.36190498e-09  1.51814244e-07  4.20562785e-08  1.00000000e+00 
 1.51815306e-07  4.55367950e-01  3.25721981e-09  3.49382775e-09  3.65691251e-09  3.43225849e-09  4.55367950e-01  3.36190501e-09  1.51815306e-07  4.35710916e-08  1.00000000e+00 
 1.51815265e-07  3.33178339e-09  4.55367938e-01  3.49382778e-09  3.65691254e-09  3.43225852e-09  4.55367938e-01  3.36190504e-09  1.51815265e-07  4.48962467e-08  1.00000000e+00 
 1.51816333e-07  4.55368722e-01  4.55368722e-01  3.49382781e-09  3.65691269e-09  3.43225854e-09  4.55368722e-01  3.36190509e-09  1.51816333e-07  4.64580054e-08  1.00000000e+00 
 1.51815255e-07  3.33178336e-09  3.25721980e-09  4.55367916e-01  3.65691250e-09  3.43225849e-09  4.55367916e-01  3.36190501e-09  1.51815255e-07  4.79269318e-08  1.00000000e+00 
 1.51816270e-07  4.55368695e-01  3.25721984e-09  4.55368695e-01  3.65691268e-09  3.43225854e-09  4.55368695e-01  3.36190509e-09  1.51816270e-07  4.94887757e-08  1.00000000e+00 
 1.51816253e-07  3.33178345e-09  4.55368679e-01  4.55368679e-01  3.65691268e-09  3.43225854e-09  4.55368679e-01  3.36190508e-09  1.51816253e-07  5.08288736e-08  1.00000000e+00 
 1.51817337e-07  4.55369489e-01  4.55369489e-01  4.55369489e-01  3.65691286e-09  3.43225859e-09  4.55369489e-01  3.36190517e-09  1.51817337e-07  5.24035073e-08  1.00000000e+00 
 1.51815346e-07  3.33178336e-09  3.25721980e-09  3.49382776e-09  4.55367991e-01  3.43225849e-09  4.55367991e-01  3.36190501e-09  1.51815346e-07  5.37626548e-08  1.00000000e+00 
 1.51816374e-07  4.55368769e-01  3.25721984e-09  3.49382781e-09  4.55368769e-01  3.43225854e-09  4.55368769e-01  3.36190509e-09  1.51816374e-07  5.53210100e-08  1.00000000e+00 
 1.51816395e-07  3.33178346e-09  4.55368781e-01  3.49382780e-09  4.55368780e-01  3.43225860e-09  4.55368781e-01  3.36190509e-09  1.51816395e-07  5.66600988e-08  1.00000000e+00 
 1.51817387e-07  4.55369549e-01  4.55369549e-01  3.49382785e-09  4.55369549e-01  3.43225859e-09  4.55369549e-01  3.36190518e-09  1.51817387e-07  5.82408006e-08  1.00000000e+00 
 1.51816349e-07  3.33178346e-09  3.25721984e-09  4.55368736e-01  4.55368736e-01  3.43225854e-09  4.55368736e-01  3.36190509e-09  1.51816349e-07  5.97082632e-08  1.00000000e+00 
 1.51817387e-07  4.55369529e-01  3.25721988e-09  4.55369529e-01  4.55369529e-01  3.43225859e-09  4.55369529e-01  3.36190518e-09  1.51817387e-07  6.12640463e-08  1.00000000e+00 
 1.51817350e-07  3.33178349e-09  4.55369513e-01  4.55369513e-01  4.55369512e-01  3.43225859e-09  4.55369513e-01  3.36190517e-09  1.51817350e-07  6.25974295e-08  1.00000000e+00 
 1.51818423e-07  4.55370307e-01  4.55370307e-01  4.55370307e-01  4.55370307e-01  3.43225869e-09  4.55370307e-01  3.36190525e-09  1.51818423e-07  6.41664712e-08  1.00000000e+00 
 1.51815202e-07  3.33178336e-09  3.25721980e-09  3.49382775e-09  3.65691249e-09  4.55367880e-01  4.55367880e-01  3.36190500e-09  1.51815202e-07  6.47179732e-08  1.00000000e+00 
 1.51816197e-07  4.55368645e-01  3.25721983e-09  3.49382780e-09  3.65691267e-09  4.55368645e-01  4.55368645e-01  3.36190508e-09  1.51816197e-07  6.62464146e-08  1.00000000e+00 
 1.51816227e-07  3.33178345e-09  4.55368662e-01  3.49382780e-09  3.65691268e-09  4.55368662e-01  4.55368662e-01  3.36190508e-09  1.51816227e-07  6.75767424e-08  1.00000000e+00 
