 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  4.63198631e-01  4.63198631e-01  4.63198631e-01  4.63198631e-01  4.63198631e-01  4.63198631e-01  4.63198631e-01  1.65568046e-07  2.14783933e-07  0.00000000e+00 
 1.00000000e-02  4.63198622e-01  4.63198622e-01  4.63198622e-01  4.63198622e-01  4.63198622e-01  4.63198622e-01  4.63198622e-01  1.65568046e-07  2.14783763e-07  1.00000000e-02 
 2.00000000e-02  4.63198638e-01  4.63198638e-01  4.63198638e-01  4.63198638e-01  4.63198638e-01  4.63198638e-01  4.63198638e-01  1.65568061e-07  2.14783720e-07  2.00000000e-02 
 3.00000000e-02  4.63198633e-01  4.63198633e-01  4.63198633e-01  4.63198633e-01  4.63198633e-01  4.63198633e-01  4.63198633e-01  1.65568050e-07  2.14783446e-07  3.00000000e-02 
 4.00000000e-02  4.63198631e-01  4.63198631e-01  4.63198631e-01  4.63198631e-01  4.63198631e-01  4.63198631e-01  4.63198631e-01  1.65568053e-07  2.14783326e-07  4.00000000e-02 
 5.00000000e-02  4.63198608e-01  4.63198608e-01  4.63198608e-01  4.63198608e-01  4.63198608e-01  4.63198608e-01  4.63198608e-01  1.65568022e-07  2.14783052e-07  5.00000000e-02 
 6.00000000e-02  4.63198627e-01  4.63198627e-01  4.63198627e-01  4.63198627e-01  4.63198627e-01  4.63198627e-01  4.63198627e-01  1.65568032e-07  2.14782895e-07  6.00000000e-02 
 7.00000000e-02  4.63198627e-01  4.63198627e-01  4.63198627e-01  4.63198627e-01  4.63198627e-01  4.63198627e-01  4.63198627e-01  1.65568046e-07  2.14782776e-07  7.00000000e-02 
 8.00000000e-02  4.63198619e-01  4.63198619e-01  4.63198619e-01  4.63198619e-01  4.63198619e-01  4.63198619e-01  4.63198619e-01  1.65568036e-07  2.14782606e-07  8.00000000e-02 
 9.00000000e-02  4.63198595e-01  4.63198595e-01  4.63198595e-01  4.63198595e-01  4.63198595e-01  4.63198595e-01  4.63198595e-01  1.65568004e-07  2.14782359e-07  9.00000000e-02 
