 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 7.82060154e-07  3.23613084e-09  3.23615088e-09  3.29204175e-09  3.26121747e-09  3.27712744e-09  3.26782643e-09  3.32038804e-09  7.82060154e-07  4.67528167e-08  1.00000000e+00 
 7.82060761e-07  5.88391422e-01  3.23615089e-09  3.29204176e-09  3.26121748e-09  3.27712756e-09  3.26782644e-09  3.32038793e-09  7.82060761e-07  4.98874222e-08  1.00000000e+00 
 7.82060758e-07  3.23613084e-09  5.88391421e-01  3.29204176e-09  3.26121760e-09  3.27712756e-09  3.26782644e-09  3.32038804e-09  7.82060758e-07  5.48763879e-08  1.00000000e+00 
 7.82061359e-07  5.88391526e-01  5.88391526e-01  3.29204176e-09  3.26121748e-09  3.27712756e-09  3.26782644e-09  3.32038805e-09  7.82061359e-07  5.88708993e-08  1.00000000e+00 
 7.82060800e-07  3.23613084e-09  3.23615101e-09  5.88391428e-01  3.26121760e-09  3.27712756e-09  3.26782644e-09  3.32038805e-09  7.82060800e-07  6.59414816e-08  1.00000000e+00 
 7.82061400e-07  5.88391533e-01  3.23615090e-09  5.88391533e-01  3.26121748e-09  3.27712756e-09  3.26782644e-09  3.32038805e-09  7.82061400e-07  7.08053420e-08  1.00000000e+00 
 7.82061401e-07  3.23613084e-09  5.88391533e-01  5.88391533e-01  3.26121760e-09  3.27712756e-09  3.26782644e-09  3.32038805e-09  7.82061401e-07  7.74406850e-08  1.00000000e+00 
 7.82062009e-07  5.88391640e-01  5.88391640e-01  5.88391640e-01  3.26121749e-09  3.27712757e-09  3.26782645e-09  3.32038795e-09  7.82062009e-07  8.23329529e-08  1.00000000e+00 
 7.82060776e-07  3.23613084e-09  3.23615101e-09  3.29204176e-09  5.88391424e-01  3.27712756e-09  3.26782644e-09  3.32038793e-09  7.82060776e-07  9.91649074e-08  1.00000000e+00 
 7.82061376e-07  5.88391529e-01  3.23615090e-09  3.29204176e-09  5.88391529e-01  3.27712745e-09  3.26782644e-09  3.32038805e-09  7.82061376e-07  1.04886347e-07  1.00000000e+00 
 7.82061373e-07  3.23613096e-09  5.88391528e-01  3.29204177e-09  5.88391529e-01  3.27712756e-09  3.26782645e-09  3.32038794e-09  7.82061373e-07  1.12401647e-07  1.00000000e+00 
 7.82061978e-07  5.88391634e-01  5.88391634e-01  3.29204177e-09  5.88391634e-01  3.27712757e-09  3.26782645e-09  3.32038795e-09  7.82061978e-07  1.17751522e-07  1.00000000e+00 
 7.82061422e-07  3.23613084e-09  3.23615090e-09  5.88391537e-01  5.88391537e-01  3.27712745e-09  3.26782644e-09  3.32038805e-09  7.82061422e-07  1.25615458e-07  1.00000000e+00 
 7.82062029e-07  5.88391643e-01  3.23615102e-09  5.88391643e-01  5.88391643e-01  3.27712757e-09  3.26782645e-09  3.32038795e-09  7.82062029e-07  1.30908116e-07  1.00000000e+00 
 7.82062018e-07  3.23613097e-09  5.88391641e-01  5.88391641e-01  5.88391641e-01  3.27712757e-09  3.26782645e-09  3.32038795e-09  7.82062018e-07  1.37627318e-07  1.00000000e+00 
 7.82062624e-07  5.88391747e-01  5.88391747e-01  5.88391747e-01  5.88391747e-01  3.27712757e-09  3.26782645e-09  3.32038795e-09  7.82062624e-07  1.42423527e-07  1.00000000e+00 
 7.82060790e-07  3.23613095e-09  3.23615089e-09  3.29204176e-09  3.26121748e-09  5.88391427e-01  3.26782644e-09  3.32038805e-09  7.82060790e-07  1.62153487e-07  1.00000000e+00 
 7.82061397e-07  5.88391533e-01  3.23615101e-09  3.29204177e-09  3.26121749e-09  5.88391532e-01  3.26782645e-09  3.32038794e-09  7.82061397e-07  1.68050484e-07  1.00000000e+00 
 7.82061385e-07  3.23613096e-09  5.88391530e-01  3.29204177e-09  3.26121760e-09  5.88391530e-01  3.26782645e-09  3.32038805e-09  7.82061385e-07  1.75890257e-07  1.00000000e+00 
 7.82062004e-07  5.88391639e-01  5.88391639e-01  3.29204178e-09  3.26121749e-09  5.88391639e-01  3.26782645e-09  3.32038806e-09  7.82062004e-07  1.81394427e-07  1.00000000e+00 
 7.82061439e-07  3.23613095e-09  3.23615090e-09  5.88391540e-01  3.26121748e-09  5.88391540e-01  3.26782644e-09  3.32038805e-09  7.82061439e-07  1.89758577e-07  1.00000000e+00 
 7.82062040e-07  5.88391645e-01  3.23615091e-09  5.88391645e-01  3.26121749e-09  5.88391645e-01  3.26782645e-09  3.32038795e-09  7.82062040e-07  1.95195422e-07  1.00000000e+00 
