 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 7.03012439e-07  3.22592464e-09  3.24578604e-09  3.29252333e-09  3.24551050e-09  3.28737272e-09  3.29749414e-09  3.25978582e-09  7.03012439e-07  4.37113954e-08  1.00000000e+00 
 7.03013203e-07  5.30708327e-01  3.24578606e-09  3.29252335e-09  3.24551063e-09  3.28737274e-09  3.29749416e-09  3.25978584e-09  7.03013203e-07  4.72810342e-08  1.00000000e+00 
 7.03013210e-07  3.22592477e-09  5.30708329e-01  3.29252324e-09  3.24551052e-09  3.28737274e-09  3.29749416e-09  3.25978573e-09  7.03013210e-07  5.16062357e-08  1.00000000e+00 
 7.03014010e-07  5.30708473e-01  5.30708473e-01  3.29252335e-09  3.24551063e-09  3.28737274e-09  3.29749427e-09  3.25978585e-09  7.03014010e-07  5.60023636e-08  1.00000000e+00 
 7.03013256e-07  3.22592466e-09  3.24578595e-09  5.30708337e-01  3.24551052e-09  3.28737274e-09  3.29749427e-09  3.25978584e-09  7.03013256e-07  6.07257391e-08  1.00000000e+00 
 7.03014038e-07  5.30708479e-01  3.24578607e-09  5.30708479e-01  3.24551063e-09  3.28737274e-09  3.29749416e-09  3.25978585e-09  7.03014038e-07  6.63028743e-08  1.00000000e+00 
 7.03014056e-07  3.22592466e-09  5.30708482e-01  5.30708482e-01  3.24551052e-09  3.28737274e-09  3.29749416e-09  3.25978585e-09  7.03014056e-07  7.21299784e-08  1.00000000e+00 
 7.03014823e-07  5.30708621e-01  5.30708621e-01  5.30708621e-01  3.24551052e-09  3.28737274e-09  3.29749416e-09  3.25978585e-09  7.03014823e-07  7.75814186e-08  1.00000000e+00 
 7.03013235e-07  3.22592466e-09  3.24578606e-09  3.29252324e-09  5.30708332e-01  3.28737274e-09  3.29749416e-09  3.25978584e-09  7.03013235e-07  8.38509351e-08  1.00000000e+00 
 7.03014027e-07  5.30708476e-01  3.24578595e-09  3.29252335e-09  5.30708476e-01  3.28737274e-09  3.29749416e-09  3.25978585e-09  7.03014027e-07  9.06235869e-08  1.00000000e+00 
 7.03014056e-07  3.22592466e-09  5.30708482e-01  3.29252335e-09  5.30708482e-01  3.28737274e-09  3.29749416e-09  3.25978585e-09  7.03014056e-07  9.75000347e-08  1.00000000e+00 
