 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  6.93510693e-07  6.52984739e-07  0.00000000e+00 
 1.00000000e-02  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  6.93510697e-07  6.52903414e-07  1.00000000e-02 
 2.00000000e-02  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  6.93510699e-07  6.52821838e-07  2.00000000e-02 
 3.00000000e-02  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  6.93510696e-07  6.52740230e-07  3.00000000e-02 
 4.00000000e-02  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  6.93510692e-07  6.52658492e-07  4.00000000e-02 
 5.00000000e-02  5.85561563e-01  5.85561563e-01  5.85561563e-01  5.85561563e-01  5.85561563e-01  5.85561563e-01  5.85561563e-01  6.93510700e-07  6.52576670e-07  5.00000000e-02 
 6.00000000e-02  5.85561563e-01  5.85561563e-01  5.85561563e-01  5.85561563e-01  5.85561563e-01  5.85561563e-01  5.85561563e-01  6.93510705e-07  6.52494731e-07  6.00000000e-02 
 7.00000000e-02  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  6.93510696e-07  6.52412642e-07  7.00000000e-02 
 8.00000000e-02  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  6.93510698e-07  6.52330471e-07  8.00000000e-02 
 9.00000000e-02  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  6.93510698e-07  6.52248189e-07  9.00000000e-02 
 1.00000000e-01  5.85561560e-01  5.85561560e-01  5.85561560e-01  5.85561560e-01  5.85561560e-01  5.85561560e-01  5.85561560e-01  6.93510684e-07  6.52165810e-07  1.00000000e-01 
 1.10000000e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  6.93510694e-07  6.52083298e-07  1.10000000e-01 
 1.20000000e-01  5.85561560e-01  5.85561560e-01  5.85561560e-01  5.85561560e-01  5.85561560e-01  5.85561560e-01  5.85561560e-01  6.93510684e-07  6.52000651e-07  1.20000000e-01 
 1.30000000e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  6.93510693e-07  6.51917929e-07  1.30000000e-01 
 1.40000000e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  6.93510699e-07  6.51835083e-07  1.40000000e-01 
 1.50000000e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  6.93510699e-07  6.51752077e-07  1.50000000e-01 
 1.60000000e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  6.93510691e-07  6.51668953e-07  1.60000000e-01 
 1.70000000e-01  5.85561563e-01  5.85561563e-01  5.85561563e-01  5.85561563e-01  5.85561563e-01  5.85561563e-01  5.85561563e-01  6.93510705e-07  6.51585758e-07  1.70000000e-01 
 1.80000000e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  5.85561562e-01  6.93510697e-07  6.51502397e-07  1.80000000e-01 
 1.90000000e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  6.93510691e-07  6.51418884e-07  1.90000000e-01 
 2.00000000e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  6.93510692e-07  6.51335256e-07  2.00000000e-01 
 2.10000000e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  5.85561561e-01  6.93510692e-07  6.51251524e-07  2.10000000e-01 
