 b0              v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 3.29102406e-09  3.29102406e-09  3.23376750e-09  3.24147100e-09  3.23527923e-09  3.26867886e-09  3.27079370e-09  3.24230413e-09  1.00582704e-06  5.27537933e-08  1.00000000e+00 
 6.56294827e-01  6.56294827e-01  3.23376750e-09  3.24147100e-09  3.23527923e-09  3.26867886e-09  3.27079381e-09  3.24230414e-09  1.00582761e-06  5.27945776e-08  1.00000000e+00 
 3.29102396e-09  3.29102396e-09  6.56294813e-01  3.24147100e-09  3.23527923e-09  3.26867886e-09  3.27079370e-09  3.24230402e-09  1.00582751e-06  5.28153370e-08  1.00000000e+00 
 6.56294903e-01  6.56294903e-01  6.56294903e-01  3.24147100e-09  3.23527923e-09  3.26867886e-09  3.27079381e-09  3.24230414e-09  1.00582810e-06  5.28871231e-08  1.00000000e+00 
 3.29102395e-09  3.29102395e-09  3.23376750e-09  6.56294824e-01  3.23527923e-09  3.26867886e-09  3.27079370e-09  3.24230414e-09  1.00582759e-06  5.60785871e-08  1.00000000e+00 
 6.56294912e-01  6.56294912e-01  3.23376750e-09  6.56294911e-01  3.23527923e-09  3.26867886e-09  3.27079370e-09  3.24230402e-09  1.00582816e-06  5.62423548e-08  1.00000000e+00 
 3.29102408e-09  3.29102408e-09  6.56294897e-01  6.56294897e-01  3.23527924e-09  3.26867888e-09  3.27079372e-09  3.24230404e-09  1.00582807e-06  5.62950104e-08  1.00000000e+00 
 6.56294986e-01  6.56294986e-01  6.56294986e-01  6.56294986e-01  3.23527923e-09  3.26867886e-09  3.27079370e-09  3.24230403e-09  1.00582865e-06  5.64780036e-08  1.00000000e+00 
